property_id,review_id
25397,2
9701,6185
40121,6188
7247,6189
14079,6190
44293,6194
5044,6195
191,6196
48074,6197
3835,6202
48181,6203
45665,6204
20414,6207
31985,2
22590,1792
27346,2
23050,6211
30239,6212
31796,13006
44096,2
268,6216
1258,6217
47260,6218
20169,6219
17373,6344
12846,6367
35720,6411
31835,6635
36122,6799
41422,6988
35873,7069
44067,7203
46702,8382
24632,11173
15952,13457
44249,13640
1516,2
30367,18448
19582,2
46954,6222
47127,29142
14011,6225
40017,6226
973,6231
647,6232
5870,6233
8041,6234
29179,2
24959,6238
48335,6242
44894,6245
8585,2
28569,6249
11664,6250
2660,2
8144,2
32123,2
38924,6257
1527,6260
240,6261
34364,6262
20766,2
39481,6264
37634,6265
4835,6266
46294,11773
16258,6268
43313,9301
47523,35564
17589,6271
35888,6273
16377,6274
46943,373
12882,6282
23785,6284
22786,6286
36127,6287
41240,6417
47642,6296
18360,6299
11129,6300
28717,6301
35750,6302
30527,6304
26402,6305
23662,6306
21234,6307
22572,6309
44126,9954
3711,2
30665,6312
26247,6316
41213,6317
4058,6319
36644,6320
43067,6321
47477,6322
20781,6324
32360,6326
18913,6327
10993,6329
184,6334
33514,2
42852,6337
30096,6338
9747,6340
39895,6342
46376,43337
34542,373
25369,6345
5090,6346
21700,6348
34742,6349
21199,6350
40226,2
31517,6353
32909,2
38862,2
10866,6359
46753,6363
43123,6366
8878,6368
31346,6370
2274,6372
12766,6373
36361,6375
19030,4440
5041,6379
46536,6380
12352,2
15421,4326
10273,6385
42198,6386
10920,6394
7222,6395
36681,6400
7239,2
42421,6404
14702,6406
12927,6407
35427,6412
6441,8649
36938,6415
13344,16173
27604,6418
27368,6419
18406,6420
31850,2
20527,6421
45466,6422
27935,6423
11826,6424
14814,2
4124,2
23632,6428
11767,6430
34899,6433
47366,2296
2149,6437
28329,6438
16498,6440
29767,6442
19511,6443
44990,31323
41617,2
17963,2
28285,2
1552,6452
89,6453
13507,2
4452,6463
32896,6464
13891,6465
33274,6466
14587,6467
41262,6468
16571,6470
6620,6471
26131,6472
34076,2993
35870,6146
11641,15778
3594,6476
13908,6477
6644,2
2252,2
13431,6486
13364,6492
29173,6494
36469,6496
41009,6497
16552,6498
24573,6505
18763,2
45747,6510
37660,4517
25471,6521
20299,6522
2180,11178
45116,2
16805,6529
21477,6530
2446,6531
4238,6534
16125,6538
18467,6541
42948,6545
42835,2
21037,6547
2637,6551
17917,2
5346,6553
7099,6554
22186,6555
20843,6558
12013,6559
45147,9024
1016,6563
17940,2
42718,6566
6825,6568
21974,6569
14763,6570
15244,6573
48062,6575
39978,2
19901,6580
6925,6582
16692,6583
993,8114
32236,6584
7365,6589
39894,6590
38840,6591
23168,7359
21810,7441
43527,28713
16791,6593
10300,6609
47892,6610
23267,6612
18644,6619
41135,3739
12314,2
17839,6597
21731,6599
30859,6600
42305,6601
47258,2
38909,6604
33173,6605
40486,6606
5148,2
6003,6607
8590,6608
43447,6616
12648,2
10232,29717
24787,6624
37495,6627
26436,6628
43426,6631
17969,6633
11413,6636
35105,2
14526,6644
827,6045
13155,6647
34282,6649
21451,2
43174,6654
34109,6656
42672,2
3569,6660
12323,2
32834,6663
6344,2
47109,2
29950,2
34593,6678
14059,5946
8790,6681
25149,2
40368,2
15599,6684
46541,6685
42779,6688
24237,3866
6760,5824
47063,6697
11723,6698
24071,3666
40132,6702
43788,6704
40891,29384
5857,2
10811,6706
39555,6708
19858,2
17181,42681
27240,1792
2793,6713
35055,6715
26195,6716
35109,6718
24685,6720
2852,6721
39984,2
44518,6723
44188,6724
32092,6725
25125,6726
24484,6731
2334,2
24454,6737
44691,6738
40506,12418
32155,6740
45813,6741
35184,2
5935,2
35482,2
32102,2
21535,6748
19501,2
42884,6751
37259,6752
21943,6753
16911,6754
29113,6756
13311,2
33432,2
27712,6759
5494,6760
43766,40178
31504,6767
29380,2
1732,6771
11711,6773
25678,5699
10928,6780
31553,2
13340,6782
10477,6784
3853,6785
40880,6787
12569,6788
36514,6810
2672,6929
28885,6930
43026,6955
3233,5554
32888,7258
9237,6330
19838,7365
1117,7780
17188,7798
6345,8940
13464,9005
26150,9006
206,9008
35125,9009
48123,9010
39828,9011
2624,9012
18553,9014
36949,9015
38877,9033
23348,9034
46855,14499
38644,14501
1379,14911
1932,18900
15643,2
22859,6789
7912,6791
29642,6795
47158,6797
25004,6798
43154,6800
12331,1792
24353,6804
36095,6806
117,2
41372,2
13832,6818
24027,6803
35833,6820
19298,6822
32026,12067
7216,6826
30537,6827
10014,6829
38210,6830
9499,6831
457,2
28687,6836
23878,6838
14990,6845
34579,6846
20676,6847
30962,6848
16950,10586
18245,19257
16449,2
48458,6850
46453,6855
9787,2
40227,6859
21807,12042
4446,6865
46284,6868
24199,6869
8530,6871
13462,27400
25906,6872
27978,6873
31475,6878
48161,2
39325,6879
2935,6880
20055,6884
1678,23494
13987,33944
45325,6885
24136,6888
34955,6891
46243,6892
32371,6894
32708,2
45791,6896
30947,6902
32524,6905
36647,6906
43735,6907
934,6908
13032,6909
18476,6910
29377,2
1778,2
45181,6913
16426,6914
12060,22356
44863,22581
10980,6917
18322,6918
8178,6919
39396,10056
27360,6920
19647,2
44684,6922
46820,6925
10901,22847
20563,2
7577,6927
29340,30599
27055,2
30909,6935
16453,11922
2769,6940
15391,6941
16938,6942
37293,15288
3010,2
38717,2
46493,6944
552,2
24318,6951
34194,6952
47935,6954
6840,2
36094,6958
32105,30236
45068,31130
20374,10776
24104,6965
24016,2
28811,6969
31051,2
10000,6973
36120,6975
26204,6979
17655,2
11651,6981
45903,6984
23879,2
5466,6987
23301,6990
13113,6995
21473,6997
20956,2
44047,6999
31979,7001
6884,17007
21383,7002
15915,7003
43605,8518
25109,7004
15944,7005
22237,7007
10547,7009
39612,7011
30131,7012
9578,13798
46687,7013
44184,39593
42993,7019
10285,7022
23544,7023
707,7026
44027,7027
21197,17669
19177,7029
47677,45376
17548,7030
47245,7031
25421,7032
17484,7035
21764,7036
13834,7037
22684,7038
24170,7042
37349,7047
39891,2
19421,4103
33869,7054
19875,7055
42768,7056
45401,7059
3923,7064
9016,3976
12689,7072
6485,7073
17637,1322
234,7076
16411,667
34933,7078
26609,2
2000,6754
34126,7081
4105,7082
5735,7083
8067,7084
32678,7086
42854,7088
36299,28875
21059,7093
14355,7095
15469,2
2879,7097
19052,7100
15975,7101
46161,7102
28440,7103
22273,7104
35378,29102
236,7107
39421,7116
39151,7120
22399,3648
1264,2
6177,7122
8468,2
22677,7125
18570,7126
16176,16668
5423,7131
47264,7132
25268,7134
1556,7137
46263,2
44855,7143
17829,7144
34019,7151
48362,2993
34703,7153
25172,7154
26462,7157
47227,7432
23522,7159
44516,7160
1483,7385
48449,9387
18943,42673
44009,7161
43689,2
25299,2
14469,7171
22291,7173
4915,4933
27738,7175
29140,7178
45441,7179
22784,7180
35902,7181
38365,7186
21092,2
45227,7196
9291,7198
31368,5389
6216,7204
22270,7205
28101,2
22957,42835
28479,7213
44219,7733
22862,7214
27993,7215
13323,7216
8251,6754
36414,2
11212,7223
15659,7224
19959,7226
47112,7228
13476,7229
20613,7232
29052,7233
35932,2
16211,5420
27053,7240
39079,2
28026,7243
18217,7245
45889,7247
38571,9851
46163,7248
13814,7249
13786,7250
20367,7251
42270,7252
44922,40808
20484,7850
22282,7257
24494,7259
15569,7261
19946,7262
30300,7268
43372,7269
25108,7270
24954,7271
45305,7837
43270,12052
26167,21921
1493,22669
22301,2
38671,7272
20784,2
23319,2
5697,7280
26813,7282
37966,7701
43219,7283
2173,7284
47715,2
31600,7288
36742,7291
2853,7293
19942,7296
44226,7300
1102,7301
21728,7302
30327,7307
19693,7309
48420,7310
16168,7312
19304,7477
41429,2
38648,7318
47686,7319
32359,7590
45883,7324
10740,7328
9218,7332
32774,7333
40134,2
18843,2
9532,7335
28565,7336
24248,7337
17278,7338
10496,7339
1532,7340
42655,7343
32116,7345
30513,7346
42774,7347
2078,4912
20333,7350
29896,7352
19023,7425
16679,7353
18859,7354
9272,7355
18685,2
47066,7357
398,15910
21313,2
40746,2
42971,7370
7550,7371
5947,7373
8187,7378
18186,7380
8559,7381
38075,8305
44911,2
39180,7384
9930,7386
15006,7387
14435,7388
45997,7389
28597,7390
5012,2
34920,2
11367,7397
13580,7399
26425,7405
4175,2
35261,7409
35202,7411
13029,5082
17216,7417
586,2
47855,7420
27986,7421
39906,7422
43303,7423
31515,2
18845,7433
38243,7436
6065,7437
45801,7439
38453,8106
1864,7440
40857,7983
43596,2
23966,7449
14287,7454
3315,7455
23366,7456
21957,7742
26826,40945
7104,7458
18008,7462
41488,7464
25447,7465
21185,34624
8905,7466
7548,7468
18687,7469
31210,2
39811,7471
29482,7472
44997,6993
10349,7481
48143,7485
11026,2
6161,7487
4891,7488
31342,7491
44523,7492
44201,7493
31185,7495
40338,7496
30926,7498
7691,2
9326,7500
2505,7504
9514,7506
45197,7509
26833,2
40555,8847
10246,7510
8641,7515
39769,7516
33981,7517
11983,7520
42367,7521
44211,7522
21578,7523
3842,7524
16183,7525
22565,7526
19407,6447
38995,7533
30824,8623
42805,7535
21342,2
5353,7538
29734,7685
31260,2
14617,7542
5745,7545
12022,7547
34667,7550
13996,2
17699,7557
16232,2
1469,7562
35371,8504
44909,8506
32702,6752
29460,7570
26137,2
44544,7572
14032,7573
22330,7574
487,7577
29807,7578
40787,7579
47731,7585
20220,7589
9248,7592
41993,7593
38883,7598
1939,7601
5852,2
7818,2
5379,7605
41375,7610
3344,2
33665,7616
21703,7617
24641,7618
35752,7619
5549,7621
20818,7622
33908,2
24198,7626
27269,28402
21043,7630
18669,7631
7801,7636
43974,7640
7805,5105
35175,7650
25293,2
16194,7655
40469,7656
15466,7659
32671,7660
36276,7662
17806,7663
6048,10435
31383,7664
31707,7665
3242,2
200,7673
11778,7674
26597,7675
9983,7684
12218,7688
416,7689
36885,7693
10060,8128
22145,7696
40649,1470
20461,7699
27811,944
29703,7706
25838,7709
45253,7710
31388,7711
4108,6101
7004,7714
45361,2
6059,7718
24603,7720
34400,7721
37366,2
2403,7727
14967,7728
3931,7729
31274,7732
47501,7734
10243,7736
16367,7738
37652,7740
45915,7743
2240,7745
34358,15100
351,7746
36177,7748
41976,7750
12472,2
10356,7754
8271,7863
10856,12330
26043,35256
19805,7755
20403,7759
18920,7760
47471,7761
37624,7763
46141,7765
34299,24794
2026,7766
29299,7767
3366,7777
13764,19822
7872,7768
42782,7772
42199,7775
48256,7778
15036,2
22471,7782
4104,7784
37930,7789
36602,7794
4242,7795
40763,7800
35305,2
24275,3866
28776,7803
17321,7805
25515,7806
45953,2
40417,7808
26742,21886
518,40997
38964,2
4348,6388
20831,7817
15426,2
15181,7818
2708,7819
31158,7820
47698,7357
39864,7822
40013,7826
35269,7827
41030,7828
31466,7829
28554,7830
387,7831
5397,7832
29014,7833
18320,22372
1166,7838
11779,7840
26980,7841
23314,7842
13100,2
13755,7848
20641,7756
38208,7852
20234,7853
43250,7854
19262,2
40686,7860
2993,7861
12308,7862
25450,7864
40689,7865
15929,7866
35660,7867
17783,7869
7454,7871
24401,7872
13579,7874
30635,2
44488,2
43829,2
17855,7791
26736,7882
41589,7883
28039,2
24432,7885
34284,7886
9884,2
44222,7890
13219,7892
2821,7895
26188,7897
34453,7899
24125,8592
39813,7901
23427,13617
33107,7904
4197,7906
12575,7909
19415,7911
47685,2
39090,7914
22053,6057
19911,7917
20813,7918
5485,7919
48227,7920
46742,7922
15186,7923
2704,2
43,7928
24207,7929
24024,7930
13852,19288
28808,7935
40546,7939
44530,7940
21565,7941
31814,7942
2287,7945
25699,6782
12058,2427
4309,7949
15479,7951
43325,7953
20885,7954
38060,7957
5580,7773
30856,18778
1001,7966
38033,2
43583,7968
41685,7973
38526,7974
30662,7977
30055,7978
11702,7979
33185,7981
48370,7985
7272,7988
26409,2
9973,7993
8610,7994
7406,7995
4316,7998
35696,2
20518,8000
26334,8002
15871,8004
12662,8005
24734,8025
26812,8006
40695,8007
18428,8011
27892,4326
46540,8015
22177,8016
34838,10850
3158,31486
17903,3864
34360,8020
13218,8021
39009,8023
16129,8027
35499,8031
12343,8033
45653,5469
42723,8043
26306,8045
797,2
26857,2
14091,2
13429,8056
41285,8057
29254,8060
22605,8064
27807,8067
36899,8069
25250,8070
19183,4334
45907,2
25498,2
26033,8077
31231,8764
32882,8078
42660,8079
7557,8082
16291,8083
47185,7904
41224,8088
11941,2
46368,8092
32599,8093
40363,8094
12618,7058
9318,8098
17067,2
371,8105
29655,8110
4606,2
41587,8116
26957,8117
182,8119
7989,8120
21042,8121
28335,8123
21603,8124
8928,5807
6023,8126
42434,8129
2201,8130
39530,21816
40773,8133
32128,8134
9441,8137
2663,8139
15772,16940
31147,7072
32254,2
5398,8148
9679,8150
9199,2
45585,8152
16588,8153
7929,20794
33722,38944
48033,2
510,2427
30833,8162
668,8163
1966,8164
36365,8167
35555,8168
42215,8169
43159,8172
5779,2
15609,8178
32233,8180
43296,8182
40065,2
32362,26921
26867,2
8630,8188
38898,8190
2815,8192
11139,8193
36327,2
45677,8198
34518,8199
10823,8201
2411,8202
37559,2
47957,8205
40591,8206
384,8207
37002,8209
19958,8212
45902,11410
27572,8218
5728,8221
32844,8222
14590,11648
30898,8223
16689,2
25048,8229
3228,8234
34425,8235
15159,12100
20202,8237
35781,35625
40680,2
17149,8239
43663,8241
39690,8245
15938,8246
6961,8247
12245,18415
48284,8251
254,8252
4962,8253
38341,8254
41643,8259
26885,8268
5008,2
45899,8270
16095,8271
472,8272
35677,8273
14539,2
21754,8278
46951,2
39545,8280
21730,8282
5661,8283
20462,2
6525,8285
13285,2
42037,8289
42623,8290
30843,18997
6181,40248
32727,40738
44758,2
10438,8159
39253,8294
13418,8296
17014,8299
7580,8300
20493,2
7276,8308
29514,8312
11090,2
43979,8316
9723,8318
15117,8533
20550,8319
36267,8320
1960,8321
2864,7340
18252,2
29988,34331
36993,8331
15947,8332
11721,8335
17534,2
5898,8342
3489,8343
7966,8345
1971,8346
9907,2
16878,8350
47022,8351
18092,8352
18084,8354
23356,8356
3111,8359
5582,8361
24737,8362
506,8363
2936,8364
25532,8365
40001,8367
42753,8440
21729,2
3831,2
34273,8371
34901,8372
38878,8374
2317,8375
37922,8376
23373,2
45152,4387
15984,8380
23389,8381
46844,8383
19186,2
39642,8386
20926,8117
7232,8388
32345,8390
20686,8391
13500,8392
30238,8394
2930,8478
17996,5222
18422,2
29902,8403
36181,2
21686,8408
23806,8409
24887,8411
36645,8413
28149,2
21423,8415
22905,8416
46012,2
4098,8419
13309,2
42955,8422
4601,8424
27118,8425
19106,8426
1103,39133
37548,8427
40921,8428
20379,8432
10640,6069
28875,8434
21186,8436
39287,8441
36451,2
35295,8443
44231,8448
37262,5515
10212,8450
16365,10474
26031,2
43818,8453
28405,8455
42126,8462
22432,8463
44329,2
17063,8107
12295,2
29541,8471
23307,2
27396,8474
9545,8476
5254,14358
32641,22447
47174,8477
5897,8485
2358,2
43114,8488
44973,8490
9310,8495
24534,8496
37162,8498
23895,2
26788,8501
26798,8502
8331,8503
18067,10205
14248,27945
31184,8505
24300,8510
33737,8514
11931,5518
1963,8519
41426,8520
21198,19374
1049,8521
4555,8522
40494,8523
9490,2
10905,7796
36355,8527
41169,8532
16599,8537
19078,8539
10786,2
964,8543
48206,8545
18433,8546
14692,8547
30814,8548
43293,8549
20903,8551
7949,8554
38207,8556
6247,8561
22622,8547
40524,8563
7374,8565
24826,8566
37622,8568
11039,8569
587,8572
36201,8575
11436,8576
47709,8579
14501,8580
44699,12860
4672,8582
27990,8584
29850,14974
3722,8586
6303,8198
8475,8588
30976,8589
19410,2
20513,8596
14785,2427
48237,8601
10132,2
26662,8606
23434,8608
8059,8609
11284,8613
26508,8614
29252,2
28801,8616
17700,2
4769,8620
12002,8181
29983,7287
26470,8626
40562,8627
16219,1603
10180,8630
19264,8632
34454,2
10130,8634
8506,8635
42009,8638
15777,8640
35485,2
12852,8644
17366,20482
7981,8647
42247,8648
21012,8654
6664,8656
45733,8657
43451,2
982,8660
29094,2
21645,3074
34969,8667
1882,8673
28810,2
43879,8676
41571,19640
13923,2
7696,8679
967,8681
28487,8682
773,8683
18116,8743
29325,9139
10038,1581
41210,2
12860,8688
11363,8691
22557,8198
42022,8693
27915,3976
8133,8695
48520,8698
29841,8700
35743,8702
13994,8704
34225,8705
27582,8707
29164,8708
2214,8709
7296,8714
37730,8715
33364,2
8958,8718
20721,16212
20038,8723
9057,8724
39405,8725
19452,8726
28958,8727
30284,4144
4028,8732
42698,8733
41425,8735
43495,8736
32919,8738
44125,8741
656,8810
27290,9474
25583,2
5595,8746
8403,8748
35342,21038
27554,7867
36831,8752
43446,2
34923,8760
5055,8762
9083,8763
16589,8768
37621,8770
28032,2
16433,2
4904,2
3051,8779
20065,8780
40833,2
39442,8791
40454,8794
907,8798
17046,8643
28886,8800
28139,8802
32937,16071
13883,17928
43411,2
47600,8808
16327,8811
18990,8812
44025,8813
16896,8814
32996,2
45833,8822
41794,8825
28338,4406
14193,8827
23681,2
364,8830
772,8831
25357,8833
45958,8834
22938,8835
1705,2
565,2
25370,8842
33951,8843
47516,8844
10087,8845
28385,2
37336,2281
42232,8854
20232,14833
14195,8855
23008,8856
31559,8857
21220,15770
10616,21324
4438,8404
12104,8861
1019,8863
13443,8864
36918,9950
33469,10866
1828,12201
26478,14687
42027,16559
38350,14707
7788,8865
22024,2
11352,8869
17906,1581
40268,4290
8738,8875
34238,8876
43866,8877
36561,2
43072,2
22215,8886
12358,8888
35491,18545
46410,7280
1887,8346
9126,2
127,8894
19293,8895
16016,8897
20659,8898
24452,8900
3186,2
2184,8903
20370,8904
34578,8907
13168,8914
26994,8916
15506,2824
23441,8814
14709,8926
614,8927
26418,8928
8447,8929
28615,8930
44991,8934
31267,8941
45106,8943
31309,8944
29704,8946
18296,8947
18759,8952
41189,8953
14832,8954
38616,8956
21661,2
11937,8958
30219,8961
10441,2
43240,8963
9297,5067
36042,2
29103,2
281,8970
37247,8972
4228,8974
23341,8975
30586,8976
43982,8977
6455,8978
48014,8979
32915,8981
14977,8985
23614,8986
44063,8989
10559,8990
19979,8991
20136,8993
41973,5515
11525,2427
6915,2
11902,4402
36608,9003
12793,5326
30823,2
14766,9018
34337,2
47331,9026
8250,9028
43157,9030
26009,2
1818,9037
26466,9039
4674,8868
37749,2
33839,14263
35186,8938
44504,2
47548,2
48455,9051
5468,9052
26064,9054
12888,9056
7230,9059
2695,9060
36534,9061
15457,9062
46793,9063
31625,9064
6650,2
34087,9068
7225,9072
1522,9073
23897,2
41142,9078
9503,9084
17947,9085
5098,2
34633,8117
36609,7042
42815,9090
40776,9091
27677,2
21023,9096
14605,9098
37132,11280
15741,9104
28968,2
45044,9106
32079,10883
19711,9110
2782,9112
38839,2
3187,9117
43836,9118
1339,9119
18873,9120
45932,9121
22531,2
14474,9124
10698,2
9350,9130
39842,2
39647,14034
28239,2
37979,9140
29928,9141
13488,2
16223,9144
21708,9145
21610,2
41392,38087
14478,4930
16328,9151
27373,9153
22216,9155
37164,9159
2677,9163
26768,9659
41503,8082
999,2
2626,9167
24103,5002
23567,9170
41452,373
43532,9268
29862,9175
47512,9177
6367,9178
4544,9179
24759,2
35141,9183
13213,9185
4217,22352
33399,22663
14278,9188
29043,9189
27238,9192
9084,2
25219,2
45451,9197
44358,9198
46679,9199
36371,9200
34556,9205
10529,9206
8423,9207
8948,32522
42107,9208
21839,9209
3202,9210
4535,9212
32640,4201
36592,9216
35893,9217
16697,9222
42890,9225
35848,9226
8486,2
25665,6790
29839,9232
35725,9236
40115,9240
42208,9241
38264,9246
47994,2
22965,9251
22949,9259
15978,42506
33213,9261
3918,9262
19,9265
9710,6966
27014,2
19017,9269
47325,9270
21801,9271
7003,12199
11740,4201
29572,5918
42405,9276
20733,9277
2354,10546
32399,9068
44547,9283
15574,9286
1698,9287
29332,9288
42053,9289
12328,9290
37990,9291
13691,9292
12842,9295
23032,2
26539,2
22759,9299
28495,9300
21784,2
22645,9306
22407,9307
24194,6716
47869,9310
25440,9311
46511,2
29396,9316
7053,9321
39542,9323
24918,2427
36876,9327
7688,9331
27022,2
48394,2
30025,9340
21001,9341
14269,2
23254,9344
16308,9345
20688,2
46417,9347
17482,9348
35434,4121
45282,9351
7234,10098
18777,2
22598,9355
14559,2
1792,9357
10447,9358
11896,9359
30804,28384
46548,9362
40438,9363
4335,29051
1848,9366
44468,9367
32902,9368
2472,9369
23483,9371
18490,2
42624,9378
23945,8501
47489,9382
3980,9385
43928,2
15664,9393
17797,2
32349,9395
17726,4933
36619,15531
1025,2
2696,8782
8723,9402
4926,9403
3046,2
46103,2
19727,2
44127,9410
10419,2
39669,9412
30896,9413
6478,9414
35801,2
47083,34580
46017,9422
29770,24185
25818,9423
9368,9424
18502,9425
21635,3864
35102,8736
17224,9428
5403,9429
37300,9431
35008,9435
14491,10693
34346,9442
32007,9445
41820,6823
31015,9447
17363,9448
25020,9450
9409,9452
22866,9454
27371,9455
43624,9787
46608,9457
18538,9458
20096,2
40418,9464
3142,9465
3963,9466
29718,9467
40771,9468
13393,9469
33578,9472
26279,9471
322,11631
5312,11676
37382,9473
37715,9476
3500,9478
15791,9481
36869,7796
35191,2
1125,9490
29091,2
2639,6225
34069,9499
32591,7974
35307,9503
37790,9507
39433,2
23804,9345
6036,17895
22874,9514
40594,2
14005,2
10319,9525
35372,9526
31598,8475
44904,2
26453,8148
3136,8782
24736,9541
1425,2
39992,9544
6081,9545
10906,9548
17461,9549
9123,2
27222,9551
20332,9419
46046,2
36927,9555
14537,6544
35026,9559
43970,9561
39106,5449
44457,9564
3805,9566
12765,9567
15256,5933
13653,9571
21076,9572
7768,11161
20609,9581
43797,9583
6026,9584
29017,2
17516,9588
28683,9589
42216,9594
4632,9595
26640,2
8668,9599
9678,9602
41253,9603
46239,9604
6874,9605
53,31724
15826,9606
10182,9607
23826,9608
27581,9609
14722,9613
35889,9615
46892,9617
43008,9618
21016,9620
34433,14614
15598,2
45239,2
14727,9624
29953,9399
14946,9627
7031,18354
41687,2
37565,9632
14409,9634
11186,9635
23226,9636
48527,7779
41609,9640
11462,9641
8413,9642
3788,9644
37096,1680
46338,9648
9262,9649
1689,2
9698,2
13318,2
48373,10399
10471,2
45331,10440
36535,10550
25593,10710
16772,10711
39853,2
33993,2
14315,2
10126,2
25863,11474
11731,2
6906,11503
47277,11523
9088,2
25363,2
26329,2
5420,2
12199,2
36724,2
42931,2
32350,2
34586,2
27317,12884
16626,2
3988,2
3511,2
17981,12892
37165,12919
13735,12929
21200,2
37470,2
18081,2
28388,2
40111,2
44397,12941
32118,12946
18141,13052
9384,2
37920,2
47302,14820
35552,2
33136,2
47195,2
7301,2
34439,14930
27213,2
31925,2
38915,2
31767,2
8661,2
135,2
47761,2
6364,2
30311,2
40583,2
38841,15015
23238,2
17998,15023
18151,2
36670,2
3490,2
46615,15051
3899,2
4038,2
21611,15173
45872,15881
11482,16106
13135,15427
32633,2
14226,14606
47246,2
34228,2
17052,2
30790,16703
23025,2
19661,16712
26021,13960
43633,16718
40812,16719
47739,2
5529,7854
22994,2
18034,16726
6456,2
9871,2
20661,17548
32158,2
12825,18239
34281,18328
15672,2
20193,18490
22012,2
1188,18631
8209,2
48120,16170
5358,2
5185,2
38556,2
38810,2
1895,2
5191,2
5292,19531
2972,19586
8766,1747
43499,2
5267,2
36759,4068
32442,2
39017,2
18825,2
38068,2
27822,2
31420,2
2291,2
28621,2
43558,9651
1520,9652
27678,2
32120,9654
32535,9655
30416,2
35528,2
11364,9665
3849,9667
33778,9669
48125,9670
27209,9673
33241,2
38529,9679
25648,9682
35502,2
24646,9689
3794,9690
1387,9693
38204,2
47191,9700
329,9701
16120,9702
1325,9704
6052,9707
46819,8830
4042,9711
17002,9712
27011,9714
35812,9715
37207,9717
16501,9718
34627,9721
10554,9722
5263,9723
11060,2
1132,9729
16088,2
42802,9731
37064,2
4996,2
45629,9425
32847,9740
14301,9741
48476,9742
38819,18412
22836,9746
36499,9747
43317,9749
26060,9751
37871,9752
33721,2
3987,8643
18431,9419
34163,9762
5892,9764
35079,2
24559,2
30118,2
116,9771
6983,9772
44780,2
12960,9773
14892,9775
6666,2
34234,9782
18420,9783
48186,2
37017,9785
1245,9786
41100,2
27443,2806
39941,9794
2402,9795
40292,32716
16137,10035
3968,10859
16228,9800
46678,9801
7680,9802
41604,9805
7671,9806
43392,2
23674,9812
1605,9817
5182,9823
28408,9825
40901,2
21091,9827
17722,9828
20315,9830
36907,2427
12178,2
33460,12285
28790,9837
12748,9839
19381,2
28626,9841
14820,9844
6979,9848
39480,9850
31183,9853
3872,9855
43890,9858
3998,9862
25563,9863
31447,13924
43243,18934
33841,2
35022,9866
15406,9867
44424,2
12454,9872
44365,9489
25425,9880
27497,9882
4767,9884
27687,11252
27366,9890
46078,9891
38694,9894
28520,9895
47099,9897
35712,9898
48217,15722
34785,9899
36502,11840
46642,37233
43014,2
28528,2
18728,9904
7757,9905
41596,9907
315,2
36346,9910
13540,2
22269,9918
17659,9922
16527,2
33515,2
37068,9928
37651,9929
47398,9931
37765,13606
19513,2
26180,8782
42604,9937
46815,9963
32115,7058
45237,9941
41565,9945
24312,2
37774,7974
33134,9956
35958,9957
14316,2
6933,9961
9497,9962
19776,40622
29985,9290
9960,9973
45450,2
23815,9976
92,9978
28531,7974
486,9981
25889,11212
46179,18571
17823,18951
8109,20565
30488,9986
36415,9987
1080,9990
641,9991
37924,9992
4360,9994
27002,9995
18214,10000
3212,2
46056,10004
47230,10008
12003,2
23309,10009
21749,10012
17636,10013
35817,10014
31471,9673
29327,8771
2465,2993
20791,10023
24715,29960
12589,10025
9043,10026
22757,10027
36997,8446
4449,10030
1442,11133
3718,10033
12409,10037
23201,2
14745,10040
40705,2281
37870,10044
33471,10045
8055,13589
34473,10046
9842,10048
27799,10050
43338,10051
38610,10052
7879,10054
42117,10057
28975,10060
44719,10067
7397,2
26603,10074
38348,2
11993,10080
45256,2
7599,10082
45277,10084
17834,10085
15048,10482
36765,2
1979,10089
41575,10090
14956,6462
48044,2
20107,10094
26712,10096
5769,9849
28708,6876
36102,2
2057,10105
12954,9699
26142,10107
21331,10108
27077,10109
41381,10111
32778,10112
16133,2
21665,10115
23963,7340
47468,10121
41230,2
22061,10131
45938,10134
26057,3388
7753,2
17440,10142
30406,10143
21339,2
8716,10146
32704,10147
10854,10151
35271,18566
9193,10153
1034,10154
11654,10155
38756,10156
2321,10160
22558,2
40588,10166
42829,10172
6768,10173
32397,10177
26910,2
18006,10180
38252,10182
1969,24366
24764,10185
46939,8982
46215,10189
27225,10190
9880,10192
34507,10194
7830,10195
24455,10197
41619,3666
47394,10103
35788,10204
14997,2390
27739,10207
23802,10209
32582,19089
27848,2
37557,10213
12616,24535
12851,25329
3671,2
23075,2
33273,10219
4163,2
23731,8948
26780,10224
30364,10226
29363,10227
21173,10228
14397,10229
38968,23015
19928,41553
5984,10234
21921,10239
42067,10240
27460,10241
8753,10242
26200,2
22227,10246
34456,11265
39713,10254
13862,3388
11689,10256
19128,10260
20535,10263
33614,2
10260,3191
31939,10723
42792,2
30610,2
38131,10103
33705,10274
41444,10276
34853,2
13228,6628
30224,9078
30576,10285
11936,10288
41019,10289
2661,14700
44915,10291
26622,11238
39878,2
16866,10295
19302,10297
36791,2
34411,7340
45414,10302
6284,2
32623,10304
27728,2
6296,10310
12595,10313
43188,10315
39760,2
30612,10319
27303,10321
28224,9209
10445,10324
46566,10326
46692,10327
9733,10328
8823,7156
12183,10331
29986,2
31813,10334
20185,10335
24769,10336
21494,10337
44647,10339
28778,10340
14524,2
8645,10349
27507,2
7351,10351
29044,2
24470,10353
25827,2
42420,10355
1477,10356
6852,10358
36785,10359
