property_id,host_id
44125,23975
656,23975
27290,23975
25583,17913
5595,11326
8403,10719
35342,23875
27554,22305
36831,1781
43446,1583
34923,1682
5055,14614
9083,27033
16589,36585
37621,771
28032,31020
16433,36427
4904,16023
3051,671
20065,32394
40833,35427
39442,23746
40454,1667
907,29507
17046,223
28886,3247
28139,29600
32937,19170
13883,19170
43411,8769
47600,35344
16327,9405
18990,23822
44025,533
16896,13415
32996,33011
45833,9840
41794,20305
28338,35754
14193,32718
23681,23245
364,10682
772,21125
25357,9991
45958,34480
22938,23391
1705,29276
565,7746
25370,32750
33951,13499
47516,18017
10087,1102
28385,31686
37336,5968
42232,14181
20232,14181
14195,13558
23008,5061
31559,29737
21220,29737
10616,29737
4438,32959
12104,3613
1019,36729
13443,3353
36918,3353
33469,3353
1828,3353
26478,3353
42027,3353
38350,3353
7788,23993
22024,2324
11352,18372
17906,31172
40268,15526
8738,11119
34238,29414
43866,3726
36561,24495
43072,20453
22215,8864
12358,8570
35491,8570
46410,22211
1887,31372
9126,8070
127,10079
19293,19724
16016,584
20659,21551
24452,27461
3186,22678
2184,31530
20370,30401
34578,21666
13168,18340
26994,34966
15506,35389
23441,28722
14709,23398
614,2844
26418,19692
8447,20291
28615,22423
44991,3518
31267,17706
45106,7220
31309,13135
29704,29816
18296,149
18759,10717
41189,27004
14832,3017
38616,10812
21661,20012
11937,18055
30219,10633
10441,9239
43240,33584
9297,30716
36042,15019
29103,14173
281,2490
37247,26317
4228,10300
23341,32685
30586,7740
43982,33836
6455,17544
48014,1577
32915,6740
14977,32024
23614,4815
44063,6402
10559,13513
19979,31959
20136,27626
41973,28193
11525,25955
6915,32532
11902,13148
36608,30696
12793,30193
30823,30564
14766,24650
34337,13732
47331,3294
8250,776
43157,7260
26009,18186
1818,35750
26466,2298
4674,29361
37749,18989
33839,8832
35186,25217
44504,17424
47548,18102
48455,35767
5468,14567
26064,37057
12888,36002
7230,18439
2695,17877
36534,27767
15457,507
46793,19974
31625,43
6650,34822
34087,17987
7225,34259
1522,9946
23897,29652
41142,18732
9503,4178
17947,7279
5098,19647
34633,2400
36609,20366
42815,31664
40776,4278
27677,18900
21023,30351
14605,6404
37132,6404
15741,19156
28968,29304
45044,10472
32079,33821
19711,1638
2782,21797
38839,8829
3187,34399
43836,10177
1339,17707
18873,7323
45932,25718
22531,32775
14474,33665
10698,33620
9350,1584
39842,20670
39647,34854
28239,6194
37979,7688
29928,34184
13488,31451
16223,11585
21708,10357
21610,27513
41392,847
14478,29049
16328,26752
27373,33519
22216,20082
37164,11846
2677,28885
26768,28885
41503,9554
999,28399
2626,2855
24103,33520
23567,10969
41452,18042
43532,35840
29862,8605
47512,14018
6367,33407
4544,22815
24759,31923
35141,20456
13213,34008
4217,34008
33399,34008
14278,34137
29043,3092
27238,10308
9084,13200
25219,3604
45451,36976
44358,5000
46679,33865
36371,26560
34556,24708
10529,6452
8423,36195
8948,36195
42107,20758
21839,11368
3202,11082
4535,37058
32640,25624
36592,19997
35893,11322
16697,23067
42890,12811
35848,22053
8486,23799
25665,1408
29839,35301
35725,16911
40115,1356
42208,12907
38264,15718
47994,28514
22965,22755
22949,16997
15978,16997
33213,9558
3918,22165
19,29509
9710,25139
27014,35808
19017,35660
47325,28387
21801,3773
7003,26931
11740,1932
29572,17293
42405,33905
20733,16570
2354,28076
32399,34949
44547,14795
15574,36122
1698,9452
29332,16946
42053,31032
12328,26107
37990,24273
13691,30889
12842,29689
23032,9587
26539,23879
22759,18132
28495,792
21784,27818
22645,20504
22407,7449
24194,30285
47869,729
25440,11830
46511,13398
29396,35172
7053,11951
39542,22034
24918,25951
36876,2092
7688,5893
27022,35238
48394,8933
30025,8356
21001,26363
14269,25799
23254,7836
16308,35386
20688,17101
46417,24449
17482,20197
35434,31044
45282,27898
7234,27898
18777,15862
22598,21484
14559,13448
1792,9870
10447,31711
11896,11715
30804,11715
46548,17702
40438,20096
4335,20096
1848,14659
44468,32651
32902,10931
2472,32614
23483,8853
18490,32948
42624,5904
23945,2107
47489,7435
3980,25839
43928,1688
15664,33096
17797,5255
32349,20259
17726,19879
36619,19879
1025,24189
2696,2788
8723,2537
4926,4287
3046,26497
46103,14553
19727,16008
44127,10823
10419,11514
39669,30545
30896,28992
6478,2005
35801,17433
47083,15248
46017,36824
29770,36824
25818,6348
9368,7608
18502,5114
21635,3949
35102,37094
17224,24299
5403,2055
37300,7897
35008,15281
14491,675
34346,15697
32007,11755
41820,27059
31015,12190
17363,33917
25020,1690
9409,2159
22866,24127
27371,27748
43624,29673
46608,34303
18538,17620
20096,29558
40418,21744
3142,13426
3963,2891
29718,36042
40771,30326
13393,9961
33578,10128
26279,33382
322,33382
5312,33382
37382,5869
37715,18120
3500,17315
15791,2914
36869,4556
35191,516
1125,12687
29091,14714
2639,20645
34069,25939
32591,34872
35307,1187
37790,6572
39433,3699
23804,14949
6036,35021
22874,36984
40594,36984
14005,14007
10319,30673
35372,29100
31598,2090
44904,20966
26453,4107
3136,15006
24736,15783
1425,13439
39992,20618
6081,4619
10906,36912
17461,23704
9123,19332
27222,20144
20332,12558
46046,24729
36927,22674
14537,17068
35026,29371
43970,36980
39106,5266
44457,31256
3805,1578
12765,7263
15256,25944
13653,16459
21076,19981
7768,20673
20609,24691
43797,18476
6026,19444
29017,23270
17516,11317
28683,25780
42216,23792
4632,18084
26640,4431
8668,15744
9678,28104
41253,1030
46239,26424
6874,33956
53,33956
15826,17524
10182,9825
23826,30085
27581,27145
14722,13022
35889,11461
46892,16225
43008,13595
21016,29018
34433,23413
15598,1418
45239,19388
14727,1014
29953,1333
14946,10157
7031,10157
41687,22994
37565,12111
14409,34553
11186,20583
23226,14485
48527,31991
41609,28253
11462,17966
8413,28950
3788,37211
37096,3385
46338,20271
9262,15298
1689,15298
9698,15298
13318,15298
48373,15298
10471,15298
45331,15298
36535,15298
25593,15298
16772,15298
39853,15298
33993,15298
14315,15298
10126,15298
25863,15298
11731,15298
6906,15298
47277,15298
9088,15298
25363,15298
26329,15298
5420,15298
12199,15298
36724,15298
42931,15298
32350,15298
34586,15298
27317,15298
16626,15298
3988,15298
3511,15298
17981,15298
37165,15298
13735,15298
21200,15298
37470,15298
18081,15298
28388,15298
40111,15298
44397,15298
32118,15298
18141,15298
9384,15298
37920,15298
47302,15298
35552,15298
33136,15298
47195,15298
7301,15298
34439,15298
27213,15298
31925,15298
38915,15298
31767,15298
8661,15298
135,15298
47761,15298
6364,15298
30311,15298
40583,15298
38841,15298
23238,15298
17998,15298
18151,15298
36670,15298
3490,15298
46615,15298
3899,15298
4038,15298
21611,15298
45872,15298
11482,15298
13135,15298
32633,15298
14226,15298
47246,15298
34228,15298
17052,15298
30790,15298
23025,15298
19661,15298
26021,15298
43633,15298
40812,15298
47739,15298
5529,15298
22994,15298
18034,15298
6456,15298
9871,15298
20661,15298
32158,15298
12825,15298
34281,15298
15672,15298
20193,15298
22012,15298
1188,15298
8209,15298
48120,15298
5358,15298
5185,15298
38556,15298
38810,15298
1895,15298
5191,15298
5292,15298
2972,15298
8766,15298
43499,15298
5267,15298
36759,15298
32442,15298
39017,15298
18825,15298
38068,15298
27822,15298
31420,15298
2291,15298
28621,15298
43558,30072
1520,20304
27678,2570
32120,31524
32535,36727
30416,29619
35528,34237
11364,31707
3849,11868
33778,16872
48125,28234
27209,8951
33241,23600
38529,27605
25648,29239
35502,17502
24646,30894
3794,5464
1387,26631
38204,80
47191,1031
329,5238
16120,1640
1325,33071
6052,26649
46819,5769
4042,20909
17002,20392
27011,22882
35812,1339
37207,27556
16501,37210
34627,27657
10554,31893
5263,29690
11060,6434
1132,11632
16088,20355
42802,20843
37064,13900
4996,23999
45629,30509
32847,19658
14301,19166
48476,6963
38819,7852
22836,13507
36499,6937
43317,15470
26060,9912
37871,23409
33721,32824
3987,9905
18431,4458
34163,7925
5892,1141
35079,33962
24559,7529
30118,32946
116,30541
6983,5868
44780,5868
12960,34500
14892,7104
6666,29054
34234,22210
18420,34033
48186,7318
37017,34484
1245,29744
41100,22461
27443,22669
39941,31832
2402,8337
40292,8337
16137,17833
3968,17833
16228,27254
46678,34394
7680,1267
41604,10126
7671,19958
43392,4875
23674,19986
1605,26812
5182,14339
28408,7637
40901,432
21091,782
17722,17206
20315,24773
36907,24943
12178,7067
33460,1447
28790,15282
12748,5791
19381,33785
28626,29568
14820,2975
6979,11188
39480,18563
31183,17297
3872,4688
43890,18658
3998,8763
25563,8823
31447,8823
43243,8823
33841,13923
35022,36624
15406,6969
44424,18363
12454,23324
44365,33969
25425,18003
27497,30708
4767,26370
27687,16907
27366,32135
46078,10961
38694,24953
28520,24470
47099,27572
35712,13452
48217,13452
34785,28898
36502,28898
46642,28898
43014,10234
28528,33988
18728,28541
7757,6114
41596,27356
315,18416
36346,35745
13540,7889
22269,21879
17659,862
16527,35010
33515,9794
37068,18680
37651,35213
47398,19524
37765,19524
19513,23352
26180,30680
42604,26415
46815,26415
32115,24246
45237,11740
41565,20343
24312,19477
37774,21411
33134,29874
35958,21033
14316,8657
6933,31548
9497,32678
19776,872
29985,36076
9960,6552
45450,490
23815,34239
92,25237
28531,13453
486,33536
25889,33536
46179,33536
17823,33536
8109,33536
30488,19916
36415,1987
1080,29245
641,33451
37924,28891
4360,15858
27002,4893
18214,3358
3212,9855
46056,6458
47230,6458
12003,658
23309,26564
21749,27704
17636,24014
35817,13203
31471,37197
29327,27077
2465,28328
20791,25568
24715,11594
12589,12708
9043,22223
22757,14125
36997,7702
4449,13820
1442,24326
3718,32218
12409,37114
23201,12038
14745,14035
40705,6427
37870,15723
33471,25062
8055,25062
34473,35181
9842,6473
27799,10457
43338,14334
38610,16933
7879,35606
42117,35957
28975,33692
44719,6203
7397,7941
26603,10777
38348,7349
11993,20254
45256,1329
7599,23355
45277,22178
17834,7907
15048,24550
36765,30806
1979,22204
41575,16625
14956,612
48044,28365
20107,25123
26712,36792
5769,5813
28708,24603
36102,8088
2057,10181
12954,26859
26142,15112
21331,20893
27077,34070
41381,24877
32778,22215
16133,13860
21665,12700
23963,18119
47468,14451
41230,31913
22061,34757
45938,32510
26057,36454
7753,28012
17440,25462
30406,25182
21339,5100
8716,16834
32704,16057
10854,13382
35271,19629
9193,30848
1034,3909
11654,4804
38756,32875
2321,37136
22558,1530
40588,23540
42829,29743
6768,25599
32397,21625
26910,23539
18006,19008
38252,9436
1969,6376
24764,30380
46939,22171
46215,27058
27225,25895
9880,30937
34507,28563
7830,29406
24455,27198
41619,32121
47394,9277
35788,12191
14997,35949
27739,10401
23802,15335
32582,15335
27848,25068
37557,29810
12616,29810
12851,29810
3671,14806
23075,1384
33273,35643
4163,24889
23731,16769
26780,12248
30364,7479
29363,30627
21173,24529
14397,24260
38968,24260
19928,24260
5984,30424
21921,32268
42067,5683
27460,26554
8753,13615
26200,5435
22227,1379
34456,21973
39713,3347
13862,12325
11689,12820
19128,30088
20535,2713
33614,14834
10260,33690
31939,5418
42792,10424
30610,15716
38131,26959
33705,18139
41444,15021
34853,19982
13228,34946
30224,6636
30576,19987
11936,31669
41019,10319
2661,10319
44915,9153
26622,32331
39878,29907
16866,30630
19302,22252
36791,22992
34411,17600
45414,22912
6284,2047
32623,37055
27728,9722
6296,21764
12595,5646
43188,28823
39760,18506
30612,25941
27303,1528
28224,30977
10445,7539
46566,30216
46692,26922
9733,2902
8823,36075
12183,29489
29986,32705
31813,21154
20185,5377
24769,5179
21494,11354
44647,22041
28778,4225
14524,24866
8645,11496
27507,15034
7351,21020
29044,25638
24470,16869
25827,14289
42420,18905
1477,34227
6852,16333
36785,21542
1311,17693
12769,18785
24726,36379
7297,4209
11885,33229
37411,35919
5943,12321
4792,7945
44591,5049
24924,4150
14106,11648
40575,483
29405,32580
41395,17911
47656,32143
46174,32328
24156,36447
24932,3684
18907,27167
36818,29947
19108,26513
47286,21982
44818,27664
33755,1582
23205,8758
13358,33488
2405,30616
3229,27462
23014,2057
25435,34066
44749,1407
38023,36316
47764,19021
22370,33134
25120,33134
47422,13576
24081,28619
21639,28619
27485,30465
31810,31868
5956,34958
13915,17925
43468,35254
15419,20902
25756,4281
21976,24800
40636,5654
11214,65
15178,32851
14852,17601
8507,36676
13018,23240
10139,18770
37679,18770
31064,18770
29930,13311
28583,30494
46320,30494
11576,30494
39168,3535
12478,816
12377,20095
27766,590
17071,27974
36433,30614
1124,5302
3591,18382
32777,17571
24161,22809
45892,5819
43904,2415
37339,22285
3522,36642
7633,27025
13308,13687
9799,13869
33372,6870
31675,17114
29546,36896
7186,23518
22085,1057
47046,32797
48238,35162
33719,7285
24011,12913
27025,33376
41012,19631
47345,22184
31198,13195
16672,20881
15919,5090
12774,15357
43828,25994
11037,28530
37503,36656
40062,36656
11874,4089
25823,4089
39263,4089
18413,16120
6811,1607
38261,4009
36733,11938
44832,36289
6156,33577
29261,27390
31343,35724
20974,10721
35038,24178
767,27239
35407,21964
11764,30032
2067,8897
35980,15963
24635,1744
24516,23304
2673,8963
1315,28812
31840,29086
27388,15900
32716,21656
12570,19346
26797,21502
17943,34608
25852,31306
29145,20264
15185,21787
38702,29082
43118,5029
14576,35862
13107,3089
9159,8558
31172,18350
44558,28129
39586,7570
37010,16593
2253,3809
34185,16770
14531,4525
10887,22869
14252,4132
36447,4132
33375,36116
11960,16508
8866,28764
29832,26319
46038,36682
10147,24525
759,14203
7311,10629
23398,10629
14233,15430
18384,7437
9216,1252
24456,21654
27253,18534
10088,25652
26145,25652
33929,34797
390,8803
15319,21688
17118,28313
37843,12053
39795,25557
40581,36346
47906,36173
2766,9060
16818,10239
44617,30239
39107,3075
40043,7154
27826,32483
30390,32483
35299,32483
32654,32483
42983,19081
37569,33300
47216,24249
15231,2661
20707,6463
40969,27073
7683,12272
14401,25682
43190,26440
18153,11315
44340,29979
25308,19920
15242,23951
42205,32780
26242,22756
21618,11691
26590,4923
46356,18428
32711,1730
37445,21048
39780,15584
277,20953
37276,23737
34976,16209
13081,8191
3420,34703
44300,3533
28046,31844
42201,31844
17044,20433
43490,10608
16872,4994
40342,26031
31722,25940
47826,6718
18004,11458
8537,15107
1731,21897
28839,32725
9018,33284
46696,6975
37680,1148
36604,21989
35468,32954
45074,29940
23585,24081
3410,25692
29050,35432
38531,34357
13835,26035
35897,12953
17264,9474
22971,7744
14044,24408
15735,33282
45633,347
26820,36538
15853,21540
32579,1786
45193,7576
43782,7240
11264,21648
16522,27569
8461,427
29387,18152
38466,21728
44614,10865
35842,9339
38637,20016
28845,20205
24178,4513
6466,16169
36030,26672
17455,28684
14868,17212
40716,20445
5037,2255
13872,31232
20584,24310
26010,13910
48433,16307
6421,12925
2468,10544
7915,31166
28143,22083
39767,15092
47339,24914
26548,32827
12634,6465
27816,9800
46430,20293
43978,3911
6049,2134
13968,24571
44432,6369
34974,30640
43577,31052
31827,1986
40814,13134
22345,16416
11268,14189
38256,2189
25145,22119
48422,33161
41034,4932
46086,27231
11114,32823
33982,8234
14631,7943
42969,24899
42979,37039
6923,8718
35089,6050
17095,2664
15189,36047
39816,912
28897,3503
847,33448
4744,32007
37075,14557
31976,4775
39369,33333
46353,9906
32404,9402
13458,9402
38121,31698
17266,796
22372,20334
31912,30740
12624,36802
32687,12779
37049,28241
14520,28241
30057,28241
20603,27906
25162,28790
39323,5139
19759,21557
42842,27683
32851,19024
15806,1168
43185,19093
25275,19093
9374,19093
6770,27359
44141,15114
35706,32220
13160,9478
5047,30816
34434,20162
8198,16030
37800,23471
31741,31674
4754,8392
44471,22202
32309,9648
8937,35270
8101,13703
30745,28824
16608,7800
35447,33662
19555,36341
15229,8597
38521,29520
19476,15808
2365,22460
13,18477
36369,18508
15476,4444
14879,15815
28772,24884
8274,31849
7762,18727
17166,26773
38748,4561
2357,34507
40964,36753
35123,24707
23517,5767
26694,28743
52,17234
31123,30262
10255,30262
4375,5748
10607,1310
31907,36556
14776,23654
2859,28505
2671,1931
47589,12901
13593,12431
18949,28879
26770,6257
6458,5472
28333,37113
19638,32727
40386,5445
26304,30664
44986,157
20271,26732
35005,16117
43531,20822
45297,11778
16852,19839
12274,35520
20425,13316
37292,12890
38086,15239
42065,23017
14872,18116
4009,18116
6689,18116
32573,18116
582,336
24637,23687
20481,9486
16349,18348
8467,2515
44054,20738
31448,35582
5581,37105
44028,37105
19457,37105
10942,37105
15028,37105
44966,37105
1440,37105
35579,37105
15831,37105
46711,37105
15737,37105
18304,37105
897,3853
12600,28731
46769,16264
11383,13283
19206,17340
11261,12829
33691,12829
8239,10160
13707,31417
21750,15620
26141,98
19067,20493
14463,30984
6071,22640
38866,25639
12843,14760
24319,3002
26498,25898
24279,34727
13173,6802
23503,21680
18281,7876
17846,23462
47762,1175
121,7510
35619,12737
42391,13484
9619,8677
17065,3388
31550,21198
15281,11591
23905,3903
22136,29162
23618,7647
14801,25995
38805,35224
48096,24613
15338,29870
17890,4908
10613,4908
12951,26106
36287,34449
31579,2686
4051,9646
33266,34825
15428,7839
6703,29235
45243,25056
35309,17736
4882,31014
14705,6946
33186,2842
31533,22169
9971,6869
21785,26152
47461,26152
10165,32469
42077,29292
43280,33116
36517,12968
23582,26530
2150,3653
44206,35303
33002,24124
31919,10787
33205,29171
39204,28043
44589,14952
22500,6549
20311,18808
35243,16711
18690,9118
31242,32636
38002,32636
15194,9746
8762,4302
20302,8272
33440,28913
17351,33
33683,9670
15736,16546
21244,4620
27950,17658
26876,1048
7049,5972
20578,29429
20987,37049
8426,10296
4442,20698
43496,6287
28264,18417
22009,2931
15129,33568
24643,14984
7191,23145
25189,21395
48059,635
45990,18644
36569,25041
41207,6876
11661,28205
29410,26010
20617,30086
24594,158
5061,17193
25019,17952
27695,26395
9992,17915
3914,8528
37576,20580
22861,27519
13616,15416
22124,28039
608,11287
34361,9166
43018,3107
36326,22955
5536,262
7521,11466
37552,13223
48234,7269
33036,19758
7417,11178
47629,33470
48392,4814
46279,23287
9160,12922
29464,15294
14552,33549
18386,35636
25623,7623
9479,7232
24333,25406
2233,19717
34553,7249
39020,15136
45261,20913
46739,5901
7883,15560
41859,18366
29354,22176
32372,22972
27864,14382
46394,21624
44479,9293
7368,31350
41440,33345
41041,7557
1821,15972
32294,7708
43905,1973
7755,5836
38059,23058
42404,18297
31066,26192
23081,24080
15747,30298
23375,31978
11332,6679
26684,9208
6909,17178
3328,36450
6054,3111
43775,16771
12918,5871
44343,5871
42295,12305
37637,12598
17850,21881
12211,21304
12378,33854
22771,21698
7846,10431
39679,9748
1149,24994
25008,9814
32874,14263
38699,14263
18761,26546
47553,1307
27040,11140
34557,20977
1177,21684
27067,35741
44120,35741
10177,35741
19440,20720
38913,18047
12853,9008
23051,12577
16066,35774
17436,20829
27984,20829
28729,20829
31144,20829
40679,20829
41812,20829
15815,20829
8278,20829
47963,20829
10595,20829
44725,20829
47065,20829
31495,20829
20052,20829
1500,20829
16468,20829
1489,20829
7808,20829
34091,20829
22962,20829
48421,20829
43590,20829
16594,20829
1077,20829
6333,20829
30797,20829
16026,20829
8814,20829
33752,20829
13103,20829
12064,20829
27244,20829
47541,20829
15210,20829
39327,20829
34775,20829
41595,20829
20567,20829
29321,20829
4248,20829
13639,20829
20782,20829
3081,20829
17036,20829
45369,20829
42121,20829
9875,20829
11790,20829
43097,20829
36220,11327
44075,3551
11442,5724
16151,21179
39483,15892
37688,17660
35869,7072
46372,3249
34719,10641
10504,27743
5502,4702
27757,18321
8830,3498
33826,33368
39580,28046
47349,10558
17596,27947
35457,5675
36200,7632
1950,20560
10235,1858
30001,16032
34730,19495
31527,19495
32108,12717
41319,16255
15615,18203
38336,31623
47053,24166
14346,13708
38476,11968
2989,16082
41338,1465
13465,4529
29175,25200
37589,12693
38018,16558
159,35658
34743,11333
27649,13282
8134,23894
37192,8325
43946,8325
21121,8325
15083,8325
47887,19100
14470,9547
18956,18553
47973,36560
34498,15998
10101,9215
4273,30734
16359,35551
36143,14044
19045,4047
29693,25117
31483,31642
8087,37025
11699,5371
19725,3906
38027,36851
47035,9329
38739,27539
33507,29561
47817,21892
7083,7596
20433,28961
36175,28961
41086,27208
24289,30130
25904,10826
25499,34490
150,3635
10120,18335
24867,30006
22707,9167
42192,12158
8283,29236
8345,28312
45279,36694
48271,24843
5121,11197
3535,24949
34506,6582
24562,2474
21345,19322
44361,8649
46852,2711
46401,28495
22350,2358
31956,28894
13253,25710
28879,26235
26733,16345
8425,16345
16149,17927
11380,17927
41523,19983
36308,27413
21400,576
27020,22563
41198,315
8075,11484
40750,4623
20895,25962
22719,9168
18213,33137
7472,21621
40710,8223
29755,24332
30399,120
33351,4432
11127,1198
11959,29248
4779,27271
28939,9797
32298,6251
12908,14790
4084,21575
43550,8211
26378,35006
23671,431
18727,22909
40927,11912
32164,1866
20117,21093
28857,32486
29852,15799
5541,26249
45534,19226
19307,17553
39572,24175
10100,7133
32443,5091
11105,10448
9827,11957
17746,12646
18993,35575
25023,35575
6203,35575
5311,23764
20492,12527
11785,21302
15936,13250
40515,6361
14829,1939
2851,27774
10611,20663
14123,20853
45117,35708
24731,3960
4180,24737
44923,2259
26248,18714
16586,12945
16225,9924
35791,22786
27703,27588
13791,27109
35856,7905
20964,33803
4750,11434
29230,32354
33542,4746
47038,8794
38542,2913
7124,2913
17086,19988
17720,30405
23404,7403
24121,17081
26629,5095
26921,16734
34504,16734
33046,29669
25093,1972
5202,3400
17952,18694
2157,19555
45251,36782
44195,33083
38469,9790
9321,9790
16646,23906
26839,4067
11319,14644
12099,7590
46158,29095
45205,2214
1811,5560
2293,21632
23998,24477
44618,36088
19626,1178
31316,29281
27241,29262
5223,36472
11501,12091
25741,3536
26369,27685
11924,28993
25304,35866
28578,31896
43606,17499
34985,2462
41191,33994
501,18219
44360,5079
47452,24163
14204,6380
13411,12487
42819,17778
20283,15310
36266,19472
35906,2202
21147,26593
10175,19182
14049,27931
6873,20883
18593,3105
32238,23730
13024,32671
15801,36882
26698,7725
39553,30497
28861,11974
18205,12048
9466,9278
4858,31930
4705,22734
43146,17696
8089,34119
13400,3659
3319,20090
7713,2502
7157,14049
13078,9560
18262,29513
14611,31345
5929,15303
20004,1073
32433,1073
22873,18356
43589,18827
15356,12438
21884,27391
811,3779
45513,6927
44046,16761
19368,24847
41155,10088
12746,10427
12035,13928
14475,25027
5404,12990
35353,26493
13337,9395
40943,583
46435,30217
27392,11338
37794,8389
15464,17211
30136,17211
10250,35482
12771,19352
35470,19352
5162,9783
7154,19022
8706,32880
2003,30651
8689,34682
34980,11054
45712,34723
20994,28143
32797,10320
18521,3827
23770,21725
2065,21725
5337,27100
30946,21769
38830,11862
25681,6255
22195,30669
41725,31194
4651,3279
34852,24422
45420,14237
41141,35896
33966,4054
43664,3064
39626,27130
45566,30112
39869,5301
39633,29595
32393,33182
36588,5231
42465,27716
36387,14750
21500,8787
43472,30024
34748,16369
7012,33648
37156,9230
45246,6892
886,24227
18142,20431
5484,6131
46491,10978
25655,29346
24963,16850
24465,32514
14752,32156
12523,21006
24875,7140
179,20452
11167,20452
3188,2123
2051,30361
4525,29572
32510,29572
47711,29572
45022,29572
33984,29572
21789,28345
29688,19418
25159,23367
21869,19430
42395,7202
31235,22312
13740,13347
13101,14889
22943,13033
30032,18731
42834,23934
41201,834
25449,31279
30177,19034
633,35504
27470,35504
1645,7975
7895,28729
18435,16018
105,16018
33688,16018
45514,21363
18721,21363
41424,9667
20111,24283
18559,18413
22486,21718
7946,21718
34171,27531
43052,27078
9804,10577
18803,22770
24020,27362
15843,28888
24837,25196
1431,26837
12928,31142
276,35343
7545,5395
27710,32604
32946,12429
321,12429
28197,21582
37,27854
23566,3782
35880,19848
12238,16012
20611,26007
12572,15131
7045,25238
592,22754
42135,19401
38701,19401
35168,21216
47618,2065
46925,11256
34512,31241
15407,5338
5614,15863
48038,31330
28956,15093
43434,31215
25703,1316
17544,1316
3574,23426
26122,28414
35418,23334
37014,35753
40380,18627
36912,27016
36989,23068
42930,6668
34220,17962
13151,23963
2811,32570
18704,29033
21402,28889
24704,2578
46127,8068
5237,2725
10186,10379
11435,2929
43244,25460
992,17996
1274,34079
21875,27826
40829,35120
9601,26257
13343,10694
30008,30666
23244,33126
43777,647
9233,19228
37013,25667
14698,16837
13090,20166
26121,594
1430,30164
37193,7446
40811,33608
8742,15510
48165,21919
36205,27393
36556,16921
6405,20904
21538,10288
2245,32831
28848,5489
30585,16479
17241,4399
22675,27230
44237,7606
2950,15922
20378,4496
38303,1317
12217,6292
45545,13027
25711,23572
12712,18979
4696,10498
47842,7346
39497,30269
29885,31110
35908,10840
36471,20248
44557,28280
543,12562
22317,28373
43899,27125
16651,3624
2006,3624
18840,15621
12604,4481
4894,10902
13161,7953
2539,14188
32717,7528
46235,32641
23977,34534
19041,27327
24984,31581
26790,32968
25763,1719
21819,26245
30339,14938
38184,22078
43247,20490
36436,22330
32669,12718
7886,30124
42999,30268
18185,36596
27787,17052
45630,13253
22203,32277
30375,13014
13077,10953
18093,35543
16629,7711
3921,22010
20135,27899
46484,9742
2167,6291
23080,29675
18647,15461
31606,33514
28678,15731
4066,17412
40623,9220
21862,10572
28548,33048
34395,3714
22536,3714
44905,22216
30253,36491
4297,13952
40275,17140
3379,19369
14228,4449
40516,8044
4215,6332
19320,20956
41377,31387
39294,17888
26896,31496
27372,27060
35073,19
36382,19441
35899,2715
46343,26553
7256,30667
14258,33190
13899,5243
42793,2923
24113,21629
19479,26383
9901,909
36743,31013
44327,17103
16819,28278
41894,3740
11478,3740
38855,17606
31998,6901
15393,13788
9138,7737
12045,12625
9187,31035
42519,20661
45716,20661
9195,27404
9448,29227
7997,35061
13947,3323
17929,1075
48035,17772
145,31613
22419,29903
7207,29903
30242,16860
25865,23655
16722,27508
2822,34257
47542,12049
4776,7778
12508,2984
44328,35143
10439,4805
15501,14544
19831,11191
4391,8707
36376,6004
35207,34304
3390,8988
46866,25555
20003,35229
1391,9755
9058,5305
46123,35766
40138,30111
31913,35105
12319,9673
21641,1109
12659,3582
41354,33774
33235,28755
19778,19152
13605,11582
21599,11405
7843,2230
22687,26736
18794,26818
8998,31821
39390,4952
2600,23370
32585,15213
16480,17724
5543,7185
597,5849
45275,23495
43806,24480
6078,21610
5229,81
19743,11546
39389,11356
29429,8703
47321,33038
5853,18545
14331,18545
40312,18545
5030,19645
38432,23125
40505,2038
10069,211
34932,15633
27539,18048
24,21032
1884,13756
17472,6922
23678,3416
9579,6136
6917,6554
900,25687
19203,10976
7780,23414
35705,28099
15079,6823
25378,32059
24183,36324
10710,18958
4076,14904
35570,27136
28312,18316
34,23924
20840,22870
44272,6273
46039,23177
3614,23177
23677,23177
17274,33472
7206,34605
130,24549
14180,27587
14268,13423
46195,28102
18529,23294
46093,19531
44804,17989
31757,24324
16540,19165
36178,11731
28799,27502
1115,19102
32291,7338
47763,15847
44447,24148
34477,22749
4916,35676
1036,6595
30977,6633
6918,6633
8647,33024
43610,11202
48133,29372
7354,29372
22309,18462
14905,3920
31682,6350
10765,5609
39691,10918
23471,5994
19745,5994
1160,18798
36260,22769
39993,22769
17126,37199
26416,13242
12317,12674
37152,4336
2855,29578
24518,4973
16560,30481
41991,16421
19791,19499
41924,7167
14223,27419
48028,35976
3095,16742
39351,20498
12878,13706
45495,32162
45663,30916
23985,5632
6576,10456
10148,23762
29721,13795
7820,24849
16274,24849
37897,24849
16732,24447
3667,27222
34716,13915
27806,27560
4681,17910
4686,17910
39583,29254
44948,354
21418,10800
41975,9495
20329,21085
29911,21085
2203,14438
13526,5291
24745,26561
11582,21796
41344,20710
2735,17745
17476,9698
24131,16126
37906,13422
780,29376
2840,21024
15914,32697
31728,24399
31345,36667
19471,2480
19135,1715
28925,1715
12293,19514
40864,23337
23353,3304
7437,34694
10510,12510
17032,19319
40130,26039
16706,24436
25119,3440
25276,32813
27761,33280
