property_id,location_id
14852,10448
8507,10449
13018,10452
10139,10453
37679,11519
31064,22328
29930,10454
28583,10456
46320,20042
11576,21442
39168,10457
12478,10458
12377,10460
27766,10465
17071,10466
36433,10468
1124,10470
3591,10473
32777,10528
24161,10478
45892,10479
43904,10480
37339,10481
3522,10483
7633,10485
13308,10488
9799,10491
33372,10492
31675,10493
29546,10495
7186,10497
22085,10499
47046,10500
48238,10501
33719,10502
24011,10504
27025,10507
41012,10511
47345,10512
31198,10514
16672,10515
15919,10518
12774,10519
43828,10520
11037,10521
37503,10522
40062,10803
11874,31442
25823,33167
39263,34949
18413,10525
6811,10526
38261,10529
36733,10531
44832,10532
6156,10535
29261,10537
31343,10541
20974,10545
35038,10546
767,10549
35407,10550
11764,10552
2067,10557
35980,10558
24635,10559
24516,10561
2673,10563
1315,10564
31840,10566
27388,10568
32716,10569
12570,10571
26797,10572
17943,10573
25852,10575
29145,10583
15185,10588
38702,10589
43118,10590
14576,10756
13107,10594
9159,10595
31172,10596
44558,10601
39586,10602
37010,10605
2253,10606
34185,10610
14531,10611
10887,10663
14252,10615
36447,41840
33375,10618
11960,10622
8866,10624
29832,10625
46038,10627
10147,10628
759,10629
7311,10630
23398,15223
14233,10631
18384,10632
9216,10633
24456,10640
27253,10648
10088,10650
26145,29731
33929,10654
390,10655
15319,10659
17118,10662
37843,10665
39795,10668
40581,10669
47906,10672
2766,10675
16818,10676
44617,10678
39107,10679
40043,10680
27826,15415
30390,22021
35299,29827
32654,34950
42983,10682
37569,10684
47216,10685
15231,10687
20707,10688
40969,10689
7683,10693
14401,10697
43190,10699
18153,10700
44340,10702
25308,10705
15242,10708
42205,10709
26242,10720
21618,10722
26590,10723
46356,10724
32711,10726
37445,10728
39780,16664
277,10730
37276,10731
34976,10732
13081,10733
3420,10734
44300,10736
28046,10737
42201,24308
17044,10740
43490,10743
16872,10744
40342,10746
31722,10748
47826,10749
18004,10752
8537,10753
1731,10754
28839,10755
9018,10758
46696,10762
37680,10763
36604,10765
35468,10766
45074,20590
23585,10775
3410,10777
29050,10778
38531,10779
13835,10780
35897,10792
17264,10794
22971,10796
14044,10797
15735,10798
45633,10799
26820,10802
15853,30804
32579,10806
45193,10809
43782,10811
11264,10815
16522,10818
8461,10820
29387,10821
38466,10822
44614,10825
35842,10827
38637,10828
28845,10830
24178,10832
6466,10837
36030,10838
17455,10844
14868,10845
40716,37269
5037,10846
13872,13514
20584,10848
26010,10850
48433,10854
6421,10855
2468,10856
7915,10859
28143,10860
39767,10861
47339,10863
26548,10864
12634,10865
27816,10868
46430,10871
43978,10872
6049,10877
13968,10878
44432,10880
34974,10881
43577,10883
31827,10886
40814,10887
22345,10888
11268,10889
38256,10892
25145,10893
48422,10894
41034,10895
46086,10896
11114,10897
33982,10899
14631,10907
42969,10910
42979,10911
6923,10913
35089,10914
17095,10919
15189,10920
39816,10921
28897,10922
847,10923
4744,10924
37075,10925
31976,10927
39369,10928
46353,10929
32404,10932
13458,20929
38121,10933
17266,10934
22372,10935
31912,10937
12624,10940
32687,10941
37049,10945
14520,21696
30057,23750
20603,15860
25162,10951
39323,10952
19759,10954
42842,10955
32851,10956
15806,10957
43185,10959
25275,17440
9374,30589
6770,10964
44141,10965
35706,10966
13160,10967
5047,10970
34434,10971
8198,10973
37800,10977
31741,10978
4754,10979
44471,10981
32309,10983
8937,10984
8101,10985
30745,10986
16608,10989
35447,11143
19555,10995
15229,10996
38521,10998
19476,11007
2365,11001
13,11002
36369,11004
15476,11005
14879,11006
28772,11013
8274,11014
7762,11015
17166,11016
38748,11017
2357,11020
40964,11021
35123,11022
23517,11023
26694,11026
52,11027
31123,11028
10255,29528
4375,22228
10607,11032
31907,11033
14776,11035
2859,11036
2671,11037
47589,11039
13593,11043
18949,11045
26770,11047
6458,11051
28333,11052
19638,11053
40386,11056
26304,11060
44986,11061
20271,11063
35005,11065
43531,11071
45297,11075
16852,11077
12274,11079
20425,11082
37292,11083
38086,11088
42065,11089
14872,11090
4009,11588
6689,36784
32573,40153
582,11091
24637,11092
20481,11093
16349,11095
8467,11096
44054,11097
31448,11098
5581,11102
44028,11185
19457,11307
10942,11473
15028,11747
44966,12271
1440,12272
35579,14227
15831,14662
46711,15667
15737,16887
18304,21620
897,11103
12600,11105
46769,11109
11383,11112
19206,11113
11261,11116
33691,20645
8239,11118
13707,11158
21750,11124
26141,11127
19067,11129
14463,11130
6071,11135
38866,11136
12843,11137
24319,11138
26498,11140
24279,11141
13173,11142
23503,11145
18281,11147
17846,11148
47762,11149
121,11152
35619,11155
42391,11159
9619,11166
17065,11167
31550,11169
15281,11171
23905,11172
22136,11173
23618,11174
14801,11175
38805,11176
48096,11183
15338,11184
17890,11187
10613,16600
12951,11189
36287,11191
31579,11194
4051,11196
33266,11202
15428,11203
6703,11207
45243,11208
35309,11210
4882,11214
14705,11215
33186,11220
31533,11222
9971,11223
21785,11227
47461,14065
10165,11228
42077,11230
43280,11232
36517,11233
23582,11235
2150,11237
44206,11238
33002,11240
31919,11241
33205,11246
39204,11248
44589,11249
22500,11251
20311,11252
35243,11254
18690,11255
31242,11257
38002,17124
15194,11259
8762,11261
20302,11262
33440,11263
17351,11264
33683,11265
15736,11266
21244,11267
27950,11269
26876,11270
7049,11271
20578,11274
20987,11277
8426,11278
4442,11282
43496,11283
28264,11287
22009,11289
15129,11292
24643,11294
7191,11297
25189,11298
48059,11299
45990,11300
36569,11302
41207,11303
11661,11305
29410,11308
20617,11309
24594,11310
5061,11311
25019,11312
27695,11316
9992,12199
3914,11327
37576,11330
22861,11332
13616,11333
22124,11334
608,26703
34361,11339
43018,11340
36326,11341
5536,11343
7521,11345
37552,11346
48234,11347
33036,11349
7417,11351
47629,11354
48392,11356
46279,11358
9160,11359
29464,11419
14552,11364
18386,11365
25623,11366
9479,11368
24333,11370
2233,11371
34553,11372
39020,11373
45261,11374
46739,11376
7883,11378
41859,11380
29354,11384
32372,11385
27864,11386
46394,11387
44479,11388
7368,11389
41440,11394
41041,11396
1821,11398
32294,11399
43905,11400
7755,11402
38059,11405
42404,11412
31066,11415
23081,11416
15747,11421
23375,11422
11332,11423
26684,11425
6909,11427
3328,11429
6054,11431
43775,11432
12918,11434
44343,11435
42295,11437
37637,11439
17850,11442
12211,11444
12378,11447
22771,11449
7846,11450
39679,11451
1149,11452
25008,11453
32874,11455
38699,11681
18761,13116
47553,47918
27040,11462
34557,11463
1177,11468
27067,11469
44120,13149
10177,36923
19440,11475
38913,11476
12853,11477
23051,11481
16066,11484
17436,11485
27984,11487
28729,11537
31144,11653
40679,14208
41812,14223
15815,14240
8278,14241
47963,14303
10595,14304
44725,14405
47065,14442
31495,14445
20052,14513
1500,14514
16468,14556
1489,14557
7808,14558
34091,14708
22962,15579
48421,16123
43590,16129
16594,16336
1077,16360
6333,16362
30797,16618
16026,16968
8814,17812
33752,17966
13103,17982
12064,18030
27244,18047
47541,18430
15210,19057
39327,19160
34775,21384
41595,22331
20567,22752
29321,22977
4248,23013
13639,23014
20782,23442
3081,23445
17036,24080
45369,26141
42121,27801
9875,28228
11790,32432
43097,37127
36220,11489
44075,11490
11442,11494
16151,11495
39483,11497
37688,11498
35869,11501
46372,11502
34719,11503
10504,11504
5502,11505
27757,11506
8830,11508
33826,11509
39580,11512
47349,11515
17596,11517
35457,11518
36200,11520
1950,11521
10235,11522
30001,11523
34730,11529
31527,11560
32108,11531
41319,11534
15615,11540
38336,11541
47053,11542
14346,11543
38476,11546
2989,11547
41338,11549
13465,11550
29175,11552
37589,11553
38018,11554
159,25995
34743,11556
27649,11563
8134,11565
37192,11566
43946,13401
21121,14816
15083,16111
47887,11568
14470,11569
18956,11573
47973,11576
34498,11578
10101,11579
4273,11580
16359,11581
36143,11582
19045,11586
29693,11591
31483,11592
8087,11596
11699,11599
19725,11600
38027,11601
47035,11603
38739,11605
33507,11607
47817,11608
7083,11609
20433,11611
36175,33339
41086,11612
24289,11614
25904,11616
25499,11619
150,38400
10120,11621
24867,11622
22707,11623
42192,11628
8283,11630
8345,11631
45279,11635
48271,11637
5121,11642
3535,11643
34506,11644
24562,11645
21345,11646
44361,11650
46852,11654
46401,11656
22350,11659
31956,11660
13253,11663
28879,11664
26733,11665
8425,38983
16149,11666
11380,11667
41523,11668
36308,11671
21400,11673
27020,11683
41198,11684
8075,11685
40750,11686
20895,11689
22719,11690
18213,11693
7472,11694
40710,11696
29755,11698
30399,11699
33351,11700
11127,11705
11959,11707
4779,11711
28939,11712
32298,11714
12908,11717
4084,11721
43550,11722
26378,11724
23671,11725
18727,11726
40927,11896
32164,17000
20117,11729
28857,11730
29852,11731
5541,11733
45534,11735
19307,11737
39572,11740
10100,11742
32443,11744
11105,11748
9827,11749
17746,11750
18993,11751
25023,14416
6203,14421
5311,11752
20492,11753
11785,11754
15936,11755
40515,11756
14829,11758
2851,11760
10611,11762
14123,11763
45117,11765
24731,11769
4180,11773
44923,11774
26248,11777
16586,11778
16225,11780
35791,11782
27703,11783
13791,11784
35856,11786
20964,11788
4750,11789
29230,11790
33542,11791
47038,11794
38542,11796
7124,11798
17086,11799
17720,11800
23404,11803
24121,11804
26629,11805
26921,11806
34504,14913
33046,11808
25093,11809
5202,11810
17952,11813
2157,11814
45251,11815
44195,11817
38469,11818
9321,11860
16646,11819
26839,11820
11319,11821
12099,11822
46158,11823
45205,11824
1811,11826
2293,11828
23998,11830
44618,11831
19626,11833
31316,11862
27241,11836
5223,11838
11501,11839
25741,11840
26369,11841
11924,11843
25304,11846
28578,11847
43606,11853
34985,11855
41191,11856
501,11857
44360,11859
47452,11861
14204,11863
13411,11864
42819,11865
20283,11867
36266,11868
35906,11869
21147,11870
10175,11871
14049,11872
6873,11875
18593,12015
32238,11877
13024,11878
15801,11879
26698,11882
39553,11883
28861,11886
18205,11889
9466,11895
4858,11897
4705,11898
43146,11900
8089,11902
13400,11903
3319,11904
7713,11907
7157,11908
13078,11909
18262,11911
14611,11912
5929,11913
20004,11917
32433,12443
22873,11918
43589,11920
15356,11922
21884,11924
811,11928
45513,11929
44046,11930
19368,11933
41155,11934
12746,11935
12035,40943
14475,11937
5404,11938
35353,11939
13337,11941
40943,11942
46435,11943
27392,11944
37794,11945
15464,11946
30136,14477
10250,11947
12771,11949
35470,26250
5162,11951
7154,11953
8706,11954
2003,11956
8689,11957
34980,11961
45712,11967
20994,11968
32797,11969
18521,11970
23770,11971
2065,22198
5337,11974
30946,11975
38830,11976
25681,11977
22195,11980
41725,12177
4651,11983
34852,11986
45420,11989
41141,11990
33966,11992
43664,11993
39626,11994
45566,11997
39869,11998
39633,11999
32393,12001
36588,12002
42465,12003
36387,13405
21500,12005
43472,12006
34748,12008
7012,12009
37156,12010
45246,12011
886,12014
18142,12019
5484,12020
46491,12021
25655,12023
24963,12024
24465,12026
14752,12027
12523,12029
24875,12031
179,12035
11167,12113
3188,12040
2051,12041
4525,12042
32510,12060
47711,12069
45022,12070
33984,12072
21789,12043
29688,12046
25159,12048
21869,12051
42395,12052
31235,12054
13740,12057
13101,12062
22943,12065
30032,12066
42834,12067
41201,15777
25449,12071
30177,12073
633,12075
27470,24291
1645,12077
7895,12081
18435,12086
105,13841
33688,26239
45514,12087
18721,13966
41424,12088
20111,12089
18559,12090
22486,12091
7946,12264
34171,12095
43052,12096
9804,12100
18803,12101
24020,12102
15843,12105
24837,12106
1431,12109
12928,12111
276,12115
7545,12116
27710,12117
32946,12121
321,43752
28197,12122
37,12123
23566,12125
35880,12126
12238,12127
20611,12128
12572,12130
7045,12133
592,12135
42135,12136
38701,23904
35168,12137
47618,12138
46925,12139
34512,12140
15407,12142
5614,12143
48038,12145
28956,12146
43434,12147
25703,12149
17544,13723
3574,12150
26122,12152
35418,12153
37014,12154
40380,12155
36912,12157
36989,12158
42930,12159
34220,12160
13151,12162
2811,12165
18704,12166
21402,12167
24704,12171
46127,12172
5237,12173
10186,12174
11435,12175
43244,12176
992,12179
1274,12180
21875,38151
40829,12183
9601,12185
13343,12187
30008,12189
23244,12191
43777,12193
9233,12195
37013,12196
14698,12197
13090,12198
26121,12204
1430,12207
37193,12210
40811,12211
8742,12212
48165,12214
36205,12215
36556,12217
6405,12218
21538,12219
2245,12221
28848,12222
30585,12224
17241,12226
22675,12229
44237,12231
2950,12232
20378,17438
38303,12234
12217,12235
45545,12238
25711,12245
12712,12246
4696,12247
47842,12249
39497,12250
29885,12251
35908,12252
36471,12254
44557,12255
543,12256
22317,12260
43899,12261
16651,12262
2006,14551
18840,12263
12604,12269
4894,12270
13161,12275
2539,12276
32717,12278
46235,12281
23977,12284
19041,12285
24984,12286
26790,12289
25763,12290
21819,12295
30339,12296
38184,12297
43247,12298
36436,12300
32669,12306
7886,12307
42999,12308
18185,12310
27787,12311
45630,12312
22203,12314
30375,12315
13077,12316
18093,12318
16629,12321
3921,12324
20135,12326
46484,12328
2167,12330
23080,12332
18647,12333
31606,12336
28678,12337
4066,12339
40623,12342
21862,12346
28548,12347
34395,12349
22536,18982
44905,12350
30253,12352
4297,12354
40275,12355
3379,12356
14228,12358
40516,12359
4215,12360
19320,12362
41377,12363
39294,12366
26896,40884
27372,12368
35073,12369
36382,12370
35899,12372
46343,12373
7256,12374
14258,12375
13899,12376
42793,12377
24113,12379
19479,12383
9901,12386
36743,12387
44327,12388
16819,12389
41894,12390
11478,40560
38855,12391
31998,12395
15393,12396
9138,12397
12045,12398
9187,12401
42519,12409
45716,24312
9195,12411
9448,12412
7997,12413
13947,12415
17929,12419
48035,12423
145,12425
22419,12429
7207,29728
30242,12435
25865,12437
16722,12438
2822,12439
47542,12440
4776,12446
12508,12450
44328,12451
10439,12453
15501,12457
19831,12459
4391,12460
36376,12461
35207,12463
3390,12466
46866,12467
20003,12469
1391,12471
9058,12472
46123,12473
40138,12475
31913,12476
12319,12478
21641,12483
12659,12490
41354,12491
33235,12493
19778,12494
13605,12498
21599,12499
7843,12500
22687,12501
18794,12502
8998,12507
39390,12508
2600,12509
32585,12511
16480,12513
5543,12514
597,12515
45275,12516
43806,12517
6078,12521
5229,12525
19743,12526
39389,12527
29429,12528
47321,12530
5853,12531
14331,15484
40312,18079
5030,12532
38432,12534
40505,12535
10069,12539
34932,12540
27539,12541
24,12542
1884,12543
17472,12545
23678,12546
9579,12547
6917,12548
900,12550
19203,12552
7780,12556
35705,12557
15079,12560
25378,12561
24183,12563
10710,12565
4076,12568
35570,12569
28312,12571
34,12572
20840,12573
44272,12575
46039,12578
3614,17029
23677,17506
17274,12579
7206,12581
130,12582
14180,12584
14268,12586
46195,12588
18529,12589
46093,12590
44804,12591
31757,12592
16540,12593
36178,12595
28799,12596
1115,12597
32291,12598
47763,12600
44447,12601
34477,12602
4916,12603
1036,12604
30977,12608
6918,13542
8647,12610
43610,12611
48133,12613
7354,37595
22309,12614
14905,12615
31682,12619
10765,12621
39691,12622
23471,12623
19745,14943
1160,12625
36260,12626
39993,47277
17126,12629
26416,12630
12317,12631
37152,12633
2855,12634
24518,12635
16560,12637
41991,12639
19791,12642
41924,12643
14223,12646
48028,12647
3095,12649
39351,12650
12878,12651
45495,12652
45663,12653
23985,12654
6576,12658
10148,18662
29721,12664
7820,12666
16274,39728
37897,44612
16732,12669
3667,12670
34716,12671
27806,12672
4681,12673
4686,13218
39583,12675
44948,12676
21418,12677
41975,12678
20329,12681
29911,15461
2203,12684
13526,12685
24745,12687
11582,12688
41344,12689
2735,12690
17476,12691
24131,12693
37906,12695
780,12697
2840,12702
15914,12704
31728,12706
31345,12714
19471,12715
19135,12716
28925,25391
12293,12719
40864,12725
23353,12728
7437,12733
10510,12734
17032,12735
40130,12736
16706,12738
25119,12740
25276,12743
27761,12746
21460,12747
41840,12753
30489,12754
41125,12755
6434,12759
14388,12764
20051,12765
19673,12767
29251,12768
15855,12769
3738,12770
46749,12773
31331,12776
8002,12779
7503,12781
8728,12782
44060,12785
41202,12786
18,12789
16112,12793
45829,12797
20845,12800
4382,12801
8083,12802
25374,12805
42505,12809
10754,12813
10149,12814
45050,12839
13708,12815
42211,12816
46140,12817
42461,12818
46164,12820
1180,12822
31958,46306
3803,12825
43751,12827
42219,12828
38444,12831
39857,12833
12193,12836
45851,12837
25527,12838
13153,12840
16397,12841
41821,12842
7189,12843
14051,12844
27325,12845
6603,12847
5393,12848
22634,29631
43539,12850
18263,12851
7804,12853
32886,12854
43617,12855
41731,12859
25194,12863
14940,12865
35966,12869
39654,12871
30500,12872
39385,12873
1609,12875
22831,12878
13321,12879
1344,12885
21149,21824
38304,24111
40723,12887
42371,12888
1991,12889
23643,12894
13565,12896
23967,12898
2066,12899
45023,31750
17150,33484
42957,33491
46312,12900
17879,12902
24482,12903
31510,12904
19429,12905
7488,12907
16375,12909
28501,12918
37945,12920
42801,12924
34709,12930
48087,12931
22483,12937
29788,12939
37929,12941
14759,12943
14564,12945
9273,12946
24672,12948
13326,12956
9734,12959
24356,12962
34348,12963
9170,13051
509,13052
3460,13053
35990,13054
13598,13189
37519,13197
7747,13200
28188,13201
26853,13203
8588,13204
18650,13205
13202,13207
5283,13209
23151,13211
35062,13212
38548,13314
23031,13470
21930,14549
7833,14550
34892,15097
33624,16434
1332,16674
28747,16934
1977,18164
13215,18410
4501,20113
10207,20699
3930,27581
42746,40865
24034,12964
9692,12965
30492,12966
8084,12968
47851,12972
43832,12974
22068,12975
42871,12976
46592,12977
31575,12978
21070,12982
36185,12983
1362,12985
7646,12986
13012,12987
30702,12988
22074,12989
31326,12991
32771,12993
22005,12994
26297,12995
25597,12999
15195,13001
22545,13002
18987,13004
43433,13006
27597,13005
27359,13007
11344,13008
16582,13010
21844,14042
23334,13018
34968,13020
21229,13023
3464,13024
22941,13030
27717,13035
2337,13037
25117,13040
40199,13041
39184,13045
46906,13046
13533,13048
27322,13049
23911,13057
35879,13059
21676,13060
46834,13061
29908,13063
7670,13065
14297,13066
33570,13069
38996,13070
7708,13073
32006,13074
17168,13075
27969,20734
30893,13080
795,13081
5662,13082
4139,13083
11372,13086
43706,13091
3083,13093
27887,13098
14205,13101
3234,13102
26786,13103
31500,13104
4945,13105
33508,13107
13128,13108
775,13109
17128,13110
4765,13114
26184,13118
13980,13120
27842,13129
23396,13131
41242,13135
45910,13136
20713,13138
5590,13139
42978,13143
25169,13144
17621,13148
6797,13152
14495,13154
21843,13155
36084,13156
13940,13159
37898,13162
45876,13163
31218,13168
37324,13170
6347,13173
18839,13174
14393,13178
4613,13179
69,13180
6538,13181
31595,13182
16450,13184
36431,13185
14107,13186
44371,13187
5316,13190
24317,13192
29588,13196
7252,13214
32632,15021
40618,13220
21586,13222
35248,13223
24589,13224
37726,13230
43790,13232
23701,13235
22569,13237
13520,13239
41700,13240
20058,13246
30759,13252
42156,13699
13562,13709
5635,13827
28165,13857
44469,15317
5372,15347
18032,15372
40009,15589
23055,15790
8563,15897
11578,16079
11325,16110
10893,16186
46251,17730
16858,17762
31146,19662
17624,20224
38886,22243
43256,22279
9865,22303
29698,22606
10373,22778
27249,22784
31698,22787
13902,22921
35003,23387
40573,24903
16632,25813
11943,13241
18496,13243
15436,13245
24928,13255
7916,13265
44303,13266
13287,13268
32837,13289
42494,13306
26650,13354
22535,13463
1656,13479
11008,13253
30286,13254
19749,13257
45542,13259
22884,13262
43555,13263
20435,13271
25793,13274
31234,13278
17523,13279
33574,13282
32051,15488
43645,13284
35997,13285
16047,13293
41910,13294
44055,13295
30699,13298
9999,13300
971,13301
28813,13305
24538,13310
18917,13311
1398,13312
16738,13315
43367,13317
17358,13318
14595,13319
3617,13321
9097,13322
33644,13323
37643,13327
37385,13328
41494,13329
36612,13331
33472,13333
46797,13334
44601,13336
16655,13338
24686,13339
21476,13340
6386,13341
29448,16954
35249,13344
5887,13345
48398,15859
38801,26197
6567,13346
7659,13349
7364,13350
35018,13352
3235,13355
36401,13357
17339,13362
22217,13364
4418,13368
33244,13369
16963,13370
895,13371
34466,13375
8296,13376
30373,13377
21018,13378
28146,13380
43258,13381
2597,13382
43809,13390
44099,13394
28028,37652
5105,13396
41737,13397
19605,13399
13022,13400
7385,13403
44388,13406
14941,13408
19505,13410
4494,13412
32172,13417
19533,13418
40163,13419
37551,13420
4334,13422
5368,13426
4027,13431
11061,13434
14135,13443
14665,13444
34203,13451
9133,13452
36928,13455
48208,13456
17667,13459
46159,13460
39089,13464
47815,13466
12701,13467
25292,13468
48304,13469
12794,13473
10089,13475
13066,13477
13041,13481
3013,13483
14155,13484
47810,13488
27810,13491
27631,13494
23696,45229
47521,13499
22377,13503
12579,13504
25770,13505
28890,13508
14410,13511
24214,13515
34806,13516
18798,13523
34574,13527
11554,15698
41305,13529
14751,13535
33652,13538
40995,40581
22830,42780
34107,44988
30502,13540
31777,13541
12381,13546
29743,13547
3974,15528
7244,22179
20083,13549
21681,13550
7342,26123
16261,13557
16519,13558
27429,13562
6593,13565
44769,13566
28093,13568
16001,13569
17934,13570
47255,13573
21204,13574
2654,13576
34757,13583
25930,13585
8347,13587
36286,13588
43863,13591
2266,13595
4046,13597
9913,28997
33198,13600
41719,13929
42249,16141
37329,16262
4693,18251
7973,19076
34922,19260
29617,26033
7428,26682
5534,26685
46526,39315
37257,13602
34244,13605
31480,13607
35665,13608
24872,13614
8236,13616
6945,13618
13226,13620
45059,13622
31335,13623
10124,13625
13284,13628
38321,13629
47124,13631
32736,13633
15712,13635
2884,13637
40770,13638
17804,13640
27916,13642
32438,13644
46622,13647
32458,13653
33862,13654
8815,13656
9145,13657
24788,13659
22778,13660
10902,13665
30908,13671
34176,13672
42274,13674
32277,13676
27796,13678
1866,13680
7650,13683
11046,13684
39166,13685
6981,13687
16776,13689
41049,13690
47758,13691
29649,34823
11952,13692
39208,13694
41327,13696
43752,13698
36793,13703
30533,13707
22415,13713
24895,28864
7046,13721
21744,13722
30531,13724
37957,13726
18350,13730
30031,13734
45730,13738
9373,13739
47884,13740
44411,13742
18760,13747
40769,13748
12909,13753
666,13759
13353,13761
42082,13765
29762,14644
40984,30337
45751,31230
9348,31271
30625,31419
16104,33292
17370,33294
28281,13767
14279,13769
5845,13831
32188,13771
21308,13773
45571,13775
30456,13777
46156,13779
47688,13780
19534,18695
22465,13783
46887,13784
41777,13785
11356,13787
47660,13788
30269,13791
21513,13792
1298,13793
9564,13796
31099,13797
6263,13799
19847,13801
33564,13805
39436,13807
34229,15010
46026,13809
41791,13811
42154,13812
1721,13813
2888,13814
2873,13820
46285,13821
37998,13822
11355,13823
29909,13824
27910,13825
10398,13832
3696,13834
10675,13836
27968,13839
23399,13842
29018,13843
23223,13845
44924,13846
22088,13849
33836,13853
26642,13851
10862,13856
35140,13858
18091,13861
42311,13862
27185,13863
36062,13864
9976,13868
25080,13869
47015,13870
23799,46206
12944,13871
15480,15040
38731,13872
46421,13873
21584,13877
22951,13879
40489,13882
20187,13883
37506,13884
46688,13888
7722,13890
43139,13892
20233,13893
6826,13896
44931,13902
34441,13903
46830,13906
31917,13907
45875,13909
19664,13910
9134,13911
27654,13914
13469,13915
22413,13918
40129,13919
26132,13920
9977,13923
44608,13928
28525,13937
33553,13939
6251,13941
21214,13942
30696,13943
4620,13946
11230,13948
14730,13951
21776,13952
13424,13954
2425,13957
43168,13959
34227,13960
34240,13962
28707,13964
11608,13965
41463,13969
33164,13970
32527,13975
11360,13978
30069,13979
6809,13980
36898,13982
17335,13983
40349,13984
28186,13986
20041,13987
25129,13988
15719,13989
17788,13991
45698,13992
33287,13994
15251,13995
36063,13996
36229,13999
9386,14000
4031,14005
32993,14007
9867,14008
33194,14019
19366,26574
38092,14023
1672,14027
3036,14028
25689,14029
29004,14030
21598,26585
32891,14031
25720,14032
22555,14033
33568,14036
43768,14037
35224,14038
37201,14039
37661,14040
1676,14045
12271,14046
6867,14055
38471,14056
19024,14057
34242,14058
39622,14061
17507,14066
11405,14073
7362,24058
34467,31719
14281,14074
14596,14076
4918,14077
13121,14078
45518,14080
1322,14081
27148,14088
33958,14091
2513,14092
3558,14093
21616,14094
13268,14095
20626,14098
35876,14099
15697,14100
8184,14101
17157,14102
21958,14103
3044,34565
43311,14104
46697,14108
41050,14109
11166,14110
31846,14111
5971,14116
45031,14117
29220,14119
25664,23126
34375,16784
28767,14122
28693,14125
15342,14127
6565,14129
20140,17053
38861,14131
20552,14132
14207,14133
18149,14134
27190,14136
4492,14139
1356,14141
30409,14142
31566,14143
45089,14144
15070,14148
20067,14149
10513,14152
28900,14153
30072,14155
37560,14156
2954,14160
2347,14167
46846,14164
36244,14166
8266,14169
43935,14171
4253,14172
46462,14173
38651,14178
46544,14179
35946,14181
5742,14182
33378,14183
2098,14185
34545,14186
1603,14190
32807,14191
32003,14193
18183,40780
20383,14194
23562,14195
26840,14196
42491,14197
30969,14203
33616,14204
37708,14205
3,14206
41964,14207
29905,14209
26540,14211
2497,14214
20640,14217
8900,14220
9721,14221
43170,14224
47879,35291
12236,35605
35403,14231
13303,14232
9299,14236
25733,14237
11027,14239
15477,16853
11942,14247
11659,14248
47930,14249
37692,14253
37773,14256
43565,14257
16030,14265
10306,14266
10030,14267
10628,14269
9224,14271
6004,14272
31232,14274
21311,14280
38382,14281
37390,14282
36212,14284
28236,14285
1421,14286
17138,14288
40907,14296
1101,14297
36271,14298
40229,14299
46327,14300
27109,14301
43206,14311
15007,14314
11407,14317
9987,14318
13924,19229
8149,14324
37144,21902
16607,14327
28831,14328
38118,14330
8634,14332
13853,14333
11594,14335
8652,14337
14684,14338
14658,14339
18628,14345
44362,14348
3882,14351
44373,14352
16295,14353
26108,14355
17026,14356
1173,14357
42151,14358
25647,14359
25779,14363
31983,14364
21834,14365
5851,14367
15881,14369
16317,14374
30009,14375
42469,14376
26139,14381
37223,14382
46520,14383
40403,14385
25734,14387
38615,14393
2974,14394
38091,14396
9575,14400
41123,14401
44919,14402
794,14406
21636,14407
11841,28040
16993,14411
48080,14415
19969,21802
5643,14423
21013,14424
22515,14429
13670,14430
26423,14432
25949,14453
4578,27097
29335,14433
5963,14434
30449,14435
1460,14436
41590,14441
24909,14444
41950,14446
18599,14447
7407,16371
9681,14448
37741,14449
20209,14451
45176,14452
6962,18257
33687,14454
4815,14455
7777,14458
42379,14459
26386,14462
18710,14463
47496,14470
44197,14471
7631,14473
44261,14474
34237,14476
31161,14478
5247,14479
16758,14481
40396,14483
5278,14486
33894,23960
3369,16834
6986,14489
553,14497
19715,14500
41555,14503
22503,14504
12399,14507
10019,14510
21228,14511
9201,24410
30550,14516
39205,47944
23845,14517
17781,14518
9362,14519
37160,26564
19608,14521
720,14523
20105,14524
14748,14525
26428,14526
43942,14527
32618,14529
20521,14532
22799,14535
32852,14538
19419,14539
44199,40487
31746,14542
21208,14543
20863,14546
15204,14547
9800,14552
5750,14553
9060,14554
23788,14555
45208,14559
11722,14569
26410,14577
13446,14579
38019,14580
43552,14609
8808,14610
5895,14612
25036,14614
7173,14617
15838,14637
43621,14643
47460,14657
39998,14665
34825,14677
19077,14679
10031,14698
8737,14699
43717,14700
47306,14709
41833,14710
46525,14712
33667,14718
41980,14781
37206,14784
1509,14806
16934,14889
9364,15020
43375,15168
40712,15190
32033,15750
23803,15757
46075,15763
18661,16140
46192,16613
29054,16635
47040,16657
22355,16665
16752,16944
4569,17058
35827,17635
21369,17658
12803,17660
20619,17819
35653,17990
12090,18376
15280,18377
31789,18468
11831,18469
18779,18502
17070,18769
34650,18924
17075,19264
6655,19610
21178,19710
31223,19923
34685,20062
17477,23386
1998,23759
6420,25746
16709,26009
12695,26283
23023,26466
20848,27114
21694,27805
18539,28294
10184,28297
40235,28370
35608,28520
35160,29023
22070,31236
18665,31237
27465,31238
16475,31239
17707,32271
11024,32873
18589,32874
13948,32875
3816,34529
45989,34531
6204,34829
8992,36411
43657,36412
16592,36840
13501,38031
14035,42270
44761,42706
32995,42736
16370,43271
