property_id,name,room_type,price,minimum_nights,availability_365,available_since_date
14013,One Bedroom in Astoria NY,Entire home/apt,120,2,0,2019-06-18
24078,Nexus of the Universe!,Entire home/apt,175,3,274,2019-02-10
18197,Single family home 2 bedrooms  2 bathrooms,Entire home/apt,250,3,84,2019-02-13
21146,East Village New Luxury Bldg - 1BR,Entire home/apt,156,2,3,2019-02-07
32652,Gorgeous & Spacious Full 1 BR Apt,Entire home/apt,75,2,0,2019-06-28
30111,Quiet Large 1BR Near Columbia,Entire home/apt,79,5,0,2019-04-26
29534,Airy Designer Loft in Williamsburg,Entire home/apt,280,1,359,2019-02-02
40572,Studio in South Williamsburg,Entire home/apt,136,30,0,2019-06-16
19090,"NYC LARGE 3 BR West Side Manhattan, New York City",Entire home/apt,550,4,201,2019-05-09
34763,Ditmas Park Carriage House Loft,Entire home/apt,190,2,349,2019-03-02
13352,Sunny Ditmas Park Carriage House (Events Listing),Entire home/apt,1000,1,365,2019-05-04
40529,SPECIAL OFFER* 1BDR IN EAST VILLAGE,Entire home/apt,199,2,361,2019-06-15
9896,COZY STUDIO,Entire home/apt,125,1,362,2019-06-04
28903,★★★★★- Lux Astoria |❤of NYC| Near subway/Manhattan,Entire home/apt,188,2,312,2019-03-05
11828,1-bedroom APT SoHo / NoLITa,Entire home/apt,90,7,0,2019-01-27
6678,Modern Design in Sunny Duplex,Entire home/apt,279,3,0,2019-04-05
16020,West Village 2 br 850 sf - right by the Hudson!,Entire home/apt,350,4,13,2019-05-13
37641,Beautiful Brownstone in West Harlem,Entire home/apt,155,1,170,2019-03-31
19719,Large 2 BR Loft Downtown NY,Entire home/apt,300,5,278,2019-04-06
43708,Hip Apartment in Williamsburg,Entire home/apt,140,1,0,2019-01-16
5228,Sunlit apartment in Williamsburg,Entire home/apt,99,2,89,2019-06-08
6823,Quiet Williamsburg apartment,Entire home/apt,99,2,106,2019-06-27
28300,Designer Home in Village Center,Entire home/apt,240,7,158,2019-01-06
23316,Gorgeous charming Manhattan 1bdrm Alexa Smart Home,Entire home/apt,72,7,73,2019-03-17
28088,SUNNY STUDIO MIDTOWN EAST W/DOORMAN,Entire home/apt,175,5,299,2019-03-18
27732,1Br apt + backyard -east village,Entire home/apt,200,5,0,2019-03-06
46605,"Cozy, QUIET Dream Home in SEAPORT",Entire home/apt,420,2,294,2019-01-11
18638,Spacious and modern Chelsea loft,Entire home/apt,295,30,235,2019-01-29
29771,CENTRAL PARK/ TIMES SQUARE,Entire home/apt,99,2,182,2019-03-06
10775,PRIME apartment in East Village!,Entire home/apt,160,2,0,2019-01-13
23896,"Cute, quirky Park Slope Jr 1 bdroom",Entire home/apt,142,4,151,2019-04-04
43868,Modern Clean 1 Bedroom apt  in Clinton Hill,Entire home/apt,130,7,182,2019-02-08
33286,Rooftop Oasis in Brooklyn for Shoots & Gigs,Entire home/apt,600,1,89,2019-02-16
20028,Charming studio in Williamsburg,Entire home/apt,150,3,0,2019-01-01
42015,Large furnished 2 bedrooms- - 30 days Minimum,Entire home/apt,10,30,137,2019-01-29
42168,Cosi 2 Beds East Village- 2 months Minimum,Entire home/apt,120,30,213,2019-06-18
14780,Cool Large 3 bedrooms in the heart of East village,Entire home/apt,197,30,191,2019-03-27
28065,Super Cute 2 Beds in the East village,Entire home/apt,133,30,151,2019-06-17
43125,A Tree Grows in Brooklyn,Entire home/apt,175,3,317,2019-06-22
23425,2 BR Designer's Apt in Heart of NYC,Entire home/apt,400,1,30,2019-04-10
19927,1 bedroom apartment in NYC,Entire home/apt,150,3,9,2019-04-27
42963,Bohemian W'Burg Duplex,Entire home/apt,241,2,0,2019-05-19
21193,Smart Family 1BD Retreat in Bedstuy,Entire home/apt,120,4,284,2019-05-23
4608,Cosy studio in great location at  UES,Entire home/apt,155,4,0,2019-05-18
13149,Cute studio apt in West Village,Entire home/apt,150,7,0,2019-03-02
9950,One bedroom apartment - UES,Entire home/apt,140,6,71,2019-06-17
44349,Large Spacious Apt For Sublet,Entire home/apt,90,1,361,2019-01-19
18905,"Quaint, beautiful studio Brooklyn",Entire home/apt,150,3,250,2019-02-17
39344,"Beautiful studio aprt Cobble Hill, BK",Entire home/apt,160,3,249,2019-02-25
18271,"Private Garden Apt in Cobble Hill, Brooklyn",Entire home/apt,300,7,224,2019-05-23
4116,Lovely Brownstone-- Close to Subway,Entire home/apt,135,2,354,2019-06-09
36070,Park Slope 1BR with Private Outdoor Space,Entire home/apt,140,2,31,2019-06-15
24205,Truly A Sweet Home away from Home.,Entire home/apt,130,3,0,2019-04-08
45174,Beautiful Home Away From Home!,Entire home/apt,130,3,259,2019-02-08
31915,Cozy 1.5BD in Parkslope Brooklyn,Entire home/apt,115,3,163,2019-06-10
38028,1 BR apt in heart of the Village,Entire home/apt,380,6,365,2019-06-08
28260,"Bright, Cheerful Brooklyn Apartment",Entire home/apt,115,20,0,2019-02-01
30980,GRACIOUS HARLEM 1 BEDROOM,Entire home/apt,125,2,363,2019-04-19
27869,"Cozy Apartment, 30 min train ride to Times Square!",Entire home/apt,110,9,362,2019-01-21
9749,Large Charming 1 BR + Den  in  Brownstone Apt,Entire home/apt,135,3,277,2019-03-03
15046,Sunny 2 bedroom Apt in Brownstone,Entire home/apt,135,3,134,2019-05-01
31261,"West Village: Cozy, Quiet 1BR Apt",Entire home/apt,200,3,0,2019-05-09
23825,Gorgeous NewModern_BestLocation!NYC,Entire home/apt,185,30,347,2019-03-03
24853,New**Beauty**W50's_Luxury&BALCONY!!,Entire home/apt,150,30,340,2019-04-09
45426,NEW_2BR_PrivateRoof&CityView_Beauty,Entire home/apt,195,30,333,2019-04-09
19773,NEW_Duplex_BreathtakingViews_Beauty,Entire home/apt,350,30,327,2019-01-25
2871,Gorgeous New 1BR_Heart of Midtown,Entire home/apt,180,30,337,2019-05-06
8226,west village 1BR!best value!,Entire home/apt,300,30,291,2019-05-03
42187,Reno 2BR~Sleeps5~Prime Upper east~,Entire home/apt,160,30,333,2019-02-23
47604,Gramercy~Reno New 1BR-Sleeps 4~,Entire home/apt,150,30,331,2019-05-01
7300,Reno 2BR~prime union squar~,Entire home/apt,195,30,331,2019-01-21
14675,west village 1BR!best value!,Entire home/apt,170,30,252,2019-06-29
19094,ColumbusCircle~W/D~new BLDG~Balcony,Entire home/apt,150,30,313,2019-04-09
16959,Reno1BR~RiverView~Luxury24D~Roof~,Entire home/apt,200,30,188,2019-05-30
19252,Union Square~Reno 2BR~Great Value,Entire home/apt,170,30,319,2019-02-18
10669,Sleeps 4! Prime Chelsea~large 1BR,Entire home/apt,160,30,267,2019-06-01
14846,Prime Chelsea~XL1Br~Terrace~Sleeps4,Entire home/apt,150,30,339,2019-06-15
5339,Reno Studio Gramercy~Sleeps3!,Entire home/apt,140,30,344,2019-01-20
11196,Gramercy~New 1BR~Sleeps4~Rono~,Entire home/apt,140,30,332,2019-04-12
48308,Prime Union Square! Large 1BR~Great value,Entire home/apt,185,30,1,2019-04-22
26420,UES LRG 1BR SLEEPS 4~61ST~Gr8 value,Entire home/apt,150,30,228,2019-05-24
6380,2BR Prime West village~Sleeps 5,Entire home/apt,250,30,365,2019-06-19
5029,New BLDG~Balcony~W/D~Prime location,Entire home/apt,170,30,320,2019-04-28
46221,Union square~reno Studio~Terrace,Entire home/apt,130,30,311,2019-04-29
40758,Prime Columbus C~New BLDG~1BR~W/D,Entire home/apt,145,30,351,2019-03-03
16091,Gorgeous 1BR New W/D Modern_BestLocation!NYC,Entire home/apt,185,30,336,2019-04-25
48390,New bldg~Junior 1~colombus circle~Terrace~WD,Entire home/apt,185,30,281,2019-03-03
8270,Oversized 1BR~Union square~Sleeps 4~Best Value,Entire home/apt,150,30,67,2019-02-04
20918,PrimChelsea~1BR~Sleeps4~hugeOutdoor,Entire home/apt,155,30,289,2019-06-10
32760,prime midtown~charming Huge Loft~hi,Entire home/apt,250,30,98,2019-01-26
22104,2Br~Union square~Newly furnished,Entire home/apt,200,30,331,2019-02-16
36333,New 3BR~Prime Midtown~Design Loft,Entire home/apt,250,90,0,2019-01-22
2605,Prime west village ~Charming 1BR,Entire home/apt,150,30,241,2019-01-20
8557,union square~Newly Reno~Sleeps 3,Entire home/apt,130,30,246,2019-03-08
7152,Prime Chelsea~roof deck~laundry...,Entire home/apt,200,30,311,2019-01-03
29505,Central Park 2BR Luxury building~24H DM Newly Reno,Entire home/apt,400,30,188,2019-06-27
19579,perfect Location! studio!best value!Sleeps3,Entire home/apt,175,30,283,2019-06-16
4861,XL Studio Prime location~newly designed~best value,Entire home/apt,185,30,346,2019-06-20
35411,"Prime Village NOHO, renovated designed2BR~W/D unit",Entire home/apt,300,30,310,2019-04-26
46037,Prime west village! design 1BR~Best Value,Entire home/apt,150,30,275,2019-03-20
25518,Prime Location! 3 Rooms! newly furnished Apt!,Entire home/apt,200,30,96,2019-02-07
15833,"4BD, 2 Bath Apt Flatiron on 6th Ave",Entire home/apt,1200,1,0,2019-04-18
39838,Sunny 1bd - Near SOHO Washington SQ,Entire home/apt,226,3,80,2019-06-14
38821,Luxury & Charm.  Steps from Christopher Park!,Entire home/apt,195,5,0,2019-02-28
4268,Close to trains! Special long-term rates!!,Entire home/apt,104,59,122,2019-04-02
8132,2000 SQ FT Spacious Artist Loft in SOHO,Entire home/apt,275,2,5,2019-03-13
15872,apartment in heart of East Village ,Entire home/apt,145,29,35,2019-03-01
21580,"3rd FL, Private Suite w Own Bath & Study Area",Entire home/apt,75,3,258,2019-01-25
27052,Beautiful Modern Midtown Apartment,Entire home/apt,250,6,137,2019-01-12
18423,Union Square area 1BD Apartment,Entire home/apt,250,5,358,2019-05-20
1030,Sunny Spacious Retro 1 Bedroom,Entire home/apt,96,2,50,2019-03-26
19795,Big Studio Apt Convenient Gramercy,Entire home/apt,200,1,0,2019-03-14
28102,Large 2BR apartment in Astoria near Midtown + LGA,Entire home/apt,149,2,308,2019-05-07
30271,Landmark Loft in Williamsburg Brooklyn 1 month min,Entire home/apt,224,31,219,2019-06-09
7799,Cozy One bedroom apartment,Entire home/apt,115,1,255,2019-06-06
22201,Charming Apartment in Brooklyn,Entire home/apt,108,1,158,2019-02-08
32196,Beautiful Historic Home in Brooklyn,Entire home/apt,200,1,220,2019-04-09
42840,Strivers Row Sanctuary in Harlem - Monthly,Entire home/apt,110,30,314,2019-02-09
25511,Comfortable Strivers Row Hideaway - Monthly Rental,Entire home/apt,110,30,331,2019-05-31
10358,4 bedroom 2Bath apt Maspeth Queens,Entire home/apt,200,4,157,2019-01-04
29636,"Lambe’s Vacation Rentals- Maspeth, Queens",Entire home/apt,200,4,129,2019-05-03
48129,Beautiful apt in the heart of LES,Entire home/apt,249,31,365,2019-03-27
15179,"Modern, Light-Filled Apt in Chelsea/Meatpacking",Entire home/apt,200,7,11,2019-05-14
30145,BROOKLYN FAVORITE VACATION HOME 2,Entire home/apt,215,3,356,2019-06-21
13724,"Gorgeous, Family-Friendly, NYC Apt!",Entire home/apt,159,3,77,2019-03-10
15060,"Gorgeous, Family-Friendly, NYC Garden Apt!",Entire home/apt,119,3,50,2019-04-05
29893,Gorgeous 1-2 bedroom(Prospect park),Entire home/apt,125,15,5,2019-05-28
39643,Beautiful/Spacious 1 Bedroom in LES,Entire home/apt,120,4,72,2019-02-12
26448,One Bedroom Apartment in Greenpoint,Entire home/apt,200,2,7,2019-01-18
3065,Comfort in Quaint Jewel of Hudson Heights,Entire home/apt,91,4,67,2019-01-10
44133,Zen & Cozy 2Bedroom in Williamsburg,Entire home/apt,159,1,194,2019-03-07
34728,Sunny 1BR + Outdoor space [L line],Entire home/apt,110,3,67,2019-05-26
36739,One Stop to TimesSQ Vacation Apt,Entire home/apt,75,5,0,2019-04-10
31633,Top floor 1 bedroom soho/nolita,Entire home/apt,185,3,106,2019-03-22
851,"Cozy private Basement studio,15mins  from the city",Entire home/apt,49,2,262,2019-05-06
25649,Corner High Rise Apartment - City Views,Entire home/apt,440,3,70,2019-02-01
20100,BIG BROOKLYN HOUSE TO LOVE,Entire home/apt,220,7,156,2019-02-26
744,BROOKLYN BEDSTUY PIED-A-TERRE,Entire home/apt,105,1,213,2019-03-11
16008,Large private 1BR with backyard - Williamsburg,Entire home/apt,98,7,0,2019-01-07
20197,New Williamsburg 1B With Backyard,Entire home/apt,160,2,0,2019-01-18
33059,"Sunny, Comfortable Space",Entire home/apt,120,2,311,2019-01-20
40412,Duplex apartment with garden,Entire home/apt,439,5,154,2019-02-17
40154,2000 sqf  Duplex in Townhouse,Entire home/apt,390,5,156,2019-01-12
5360,Hip Two Story BK Apt w/Private Yard,Entire home/apt,199,2,5,2019-01-24
155,"Best Williamsburg, Brooklyn NY- 30 days or more",Entire home/apt,199,30,55,2019-05-19
28599,Williamsburg Luxury- 30 days +,Entire home/apt,180,30,0,2019-03-29
38604,Lovely Suite in Historic Brownstone near Subway,Entire home/apt,115,2,106,2019-03-05
298,Gorgeous Parlor Floor Suite near Subway,Entire home/apt,115,2,108,2019-01-02
29758,Sunny 1BR Overlooking Prospect Park,Entire home/apt,115,30,0,2019-05-31
752,Sunny Floral Artist Apartment Chinatown LES,Entire home/apt,180,3,72,2019-05-09
33686,"LARGE PRIVATE BED + BATH, LES",Entire home/apt,300,2,350,2019-02-26
7835,Cozy NY-style 1BDRM Apartment UES.,Entire home/apt,90,80,203,2019-05-06
11087,View of Empire State Building!,Entire home/apt,140,2,20,2019-05-10
19504,Studio in the Upper East Side ,Entire home/apt,123,5,0,2019-06-19
31965,High Floor apt.near Columbus Circle,Entire home/apt,200,2,216,2019-02-14
17760,Spacious Historic Williamsburg 2/1.5 Townhouse,Entire home/apt,250,3,128,2019-03-25
19653,Charming One Bedroom,Entire home/apt,100,3,0,2019-05-18
46909,Spacious and Chic Times Square 1 Bedroom,Entire home/apt,109,2,139,2019-05-16
22477,1 Bedroom in Greenwich Village,Entire home/apt,260,5,167,2019-06-05
244,"Chelsea NYC luxury 2 bed/2 bath, garden apt",Entire home/apt,555,3,191,2019-03-24
47188,"Modern, Sunny Duplex PENTHOUSE  w/ BALCONY",Entire home/apt,195,3,312,2019-04-08
988,THE LINCOLN PARLOR,Entire home/apt,185,3,314,2019-03-16
42579,The Lincoln,Entire home/apt,225,3,275,2019-02-11
34372,THE LINCOLN DUPLEX - 5 BEDROOMS,Entire home/apt,360,3,261,2019-01-03
7041,NYC Central Park family apt - 3bdr,Entire home/apt,400,7,46,2019-06-19
27310,Elegant 1b Near Everything,Entire home/apt,200,2,263,2019-03-30
45198,Museum Mile Central Pk- Madison Ave,Entire home/apt,225,4,348,2019-06-17
18292,BEST Bushwick 1 Bedroom - 15 min to Manhattan,Entire home/apt,89,4,18,2019-03-16
44980,BEST Bushwick Luxury Apt. 15-minutes to Manhattan,Entire home/apt,99,2,46,2019-01-23
10310,Modern/Renovated/Best EV Location!!,Entire home/apt,179,4,17,2019-01-07
19848,"2bd/2bth, drmn, 1 block from subway in LIC",Entire home/apt,275,7,0,2019-01-26
4940,"Cozy 1 BR Apt - Sunnyside, Queens",Entire home/apt,95,1,177,2019-05-12
25079,Newly Renovated East Village Private Guest Studio,Entire home/apt,110,1,17,2019-06-29
8826,Spacious Bright 1 Bedroom East Village Apartment,Entire home/apt,450,3,0,2019-05-16
43533,JFK Studio Flat with Kitchen and Private bathroom,Entire home/apt,65,2,311,2019-06-14
39834,Fully furnished 2 Bedrooms floor-through apartment,Entire home/apt,200,60,233,2019-05-03
8013,CELEBRATE NEW YEAR'S EVE IN NYC,Entire home/apt,250,3,0,2019-01-01
9257,"Modern, sunny two bedroom",Entire home/apt,246,2,0,2019-05-13
8374,Charming 1BR  ,Entire home/apt,150,3,152,2019-02-28
22403,1800sf Urban Goddess Brooklyn Loft,Entire home/apt,175,2,287,2019-06-03
29871,Suite Spot in Tribeca,Entire home/apt,184,4,12,2019-06-10
22581,Entire 1 Bedroom in Williamsburg,Entire home/apt,145,2,0,2019-05-26
34551,CHIC NEW YORK OASIS WITH ROOF DECK!,Entire home/apt,185,1,0,2019-04-29
15913,Sunny and charming Soho 1 bedroom,Entire home/apt,225,3,0,2019-05-24
17409,2 BR Apt in Luxury Building - UES,Entire home/apt,199,2,0,2019-04-01
48400,Private  Studio Museum Block UWS,Entire home/apt,175,3,235,2019-05-26
27395,Union Square/East Village Apartment,Entire home/apt,199,5,0,2019-02-25
36568,Effortlessly Chic WILLIAMSBURG BK,Entire home/apt,190,2,331,2019-06-10
15758,Charming Spacious 1 Bdrm Apt,Entire home/apt,107,3,23,2019-02-21
17439,NYC Super Cool East Village 1 BD,Entire home/apt,150,1,0,2019-01-30
8851,Spacious center hall colonial,Entire home/apt,700,7,0,2019-03-05
38241,"Perfect Brooklyn Stay, Apt for 4",Entire home/apt,179,2,0,2019-05-02
36702,YOUR  PRIVATE COZY 1Br + 15min from Manhattan,Entire home/apt,110,1,147,2019-01-13
24044,Industrial Modern 1 Bedroom - Prime Williamsburg,Entire home/apt,245,2,65,2019-01-10
26294,Huuuge Sunny Central Park REAL 2 bedroom 1.5 baths,Entire home/apt,799,6,365,2019-05-01
19076,Flat Iron 2BD Beautiful Apt ,Entire home/apt,475,1,0,2019-05-12
4183,Brooklyn Heights One Bedroom Loft,Entire home/apt,275,5,12,2019-06-06
8803,Mayor's Mansion - Fort Greene,Entire home/apt,250,4,222,2019-02-04
5739,Bright and Airy Brooklyn Loft,Entire home/apt,120,3,0,2019-01-09
13061,Stunning  Limestone  1 Bdrm Flat,Entire home/apt,135,3,267,2019-04-12
34855,"SUNNY,SUPER CLEAN WEST VILLAGE  APT",Entire home/apt,199,10,3,2019-03-24
23056,East Williamsburg Clean Apartment,Entire home/apt,115,2,0,2019-06-09
17782,"Large, Private 1BR in Noho/Nolita/Soho",Entire home/apt,175,2,273,2019-04-24
41447,Urban Jungle in Bedford Stuyvesant,Entire home/apt,125,2,242,2019-03-20
3566,Urban Jungle Garden Duplex,Entire home/apt,199,2,238,2019-02-13
9530,":: Spacious 1bedroom, great loca ::",Entire home/apt,185,1,0,2019-04-25
39533,Amazing views in Williamsburg Condo,Entire home/apt,300,2,214,2019-03-13
19836,HUGE 2bdrm LOFT in NOHO/East Vill!,Entire home/apt,455,30,332,2019-05-07
17581,MASSIVE 3 Bedroom NOHO LOFT,Entire home/apt,455,30,332,2019-06-29
43141,Urban Cottage in Williamsburg BK,Entire home/apt,193,3,256,2019-06-11
16602,Tailored Studio in Williamsburg BK,Entire home/apt,150,3,238,2019-04-04
5130,Large Comfortable Studio in Chelsea,Entire home/apt,161,2,0,2019-06-08
47048,Gorgeous large 1 bedroom apt for March- April.,Entire home/apt,99,7,0,2019-02-21
2689,Large 2BR apartment East Village,Entire home/apt,420,1,250,2019-03-25
42560,Large 1 BR apartment in the LES!,Entire home/apt,92,2,0,2019-01-23
35046,2 bdr NYC duplex w balcony,Entire home/apt,400,2,190,2019-05-15
45376,Bright & cosy 1 bedroom apartment,Entire home/apt,170,3,190,2019-05-09
1836,••BEST Manhattan Downtown Location!!••,Entire home/apt,175,2,0,2019-06-08
3690,••BEST Manhattan Downtown Location!••,Entire home/apt,140,3,270,2019-03-08
27358,Brownstone Penthouse Apartment,Entire home/apt,149,4,16,2019-03-07
36880,Luxury Contemporary Central Home,Entire home/apt,300,5,0,2019-02-12
3659,Great Apt-Heart of East Village! ,Entire home/apt,150,1,0,2019-04-22
6201,Modern Waterfront 2Bed Williamsburg,Entire home/apt,300,5,188,2019-01-07
12720,"1B in NYC - East Village, Manhattan",Entire home/apt,139,5,0,2019-05-10
33768,Independent 2 BR apt. close to all attractions,Entire home/apt,190,5,0,2019-05-26
28783,SPECIAL NEW YEAR'S LUXURIOUS MANHATTAN APT,Entire home/apt,295,2,0,2019-01-13
8,HappyCozy GuestSuite w/ Great Energy close to JFK,Entire home/apt,125,1,357,2019-01-08
43654,Self contained ground level apt,Entire home/apt,122,7,364,2019-06-18
18429,Beautiful warm duplex apartment,Entire home/apt,150,7,359,2019-03-19
17390,Spacious Midtown Manhattan room,Entire home/apt,280,3,98,2019-05-15
44774,Renovated Studio Midtown East,Entire home/apt,215,4,270,2019-01-04
34711,Newly Renovated Studio Midtown East,Entire home/apt,239,4,242,2019-04-22
4844,"Serene, Authentic Artist's Loft",Entire home/apt,201,2,177,2019-06-06
1053,East Village - 180º City View & Private Balcony,Entire home/apt,103,2,55,2019-06-02
18399,Beautiful 1BR in East Village!,Entire home/apt,169,5,0,2019-04-21
19259,AUTHENTIC TRIBECA LOFT NEAR SOHO,Entire home/apt,240,3,348,2019-02-20
307,Beautiful BK 1 Block From Subway,Entire home/apt,180,2,45,2019-03-15
34802,Great Manhattan apartment,Entire home/apt,120,5,0,2019-03-20
39882,Studio in the Family Brownstone,Entire home/apt,95,3,281,2019-02-24
24947,"Pre-War - Subway,Park's & Museum's",Entire home/apt,550,1,0,2019-01-07
16759,Unshared Apt Cozy One Bedroom,Entire home/apt,150,5,260,2019-03-23
13504,1BR Priv. East Village Apt Sleeps 4,Entire home/apt,225,3,0,2019-04-18
2063,Luxury Apartment a walk to the park,Entire home/apt,240,5,0,2019-03-16
30053,Prime East Village Spacious 1 BED,Entire home/apt,150,4,188,2019-06-18
36331,1 BR Penthouse with Private Terrace,Entire home/apt,299,4,3,2019-06-25
1405,2nd@THROOP MANSION ,Entire home/apt,120,1,0,2019-02-25
875,"2 Br Condo: Elegant, Amazing Views!",Entire home/apt,525,5,80,2019-02-23
23572,3+ Bedroom Steps to Park Avenue,Entire home/apt,600,3,210,2019-04-21
11920,Harlem 1BR - 3 blocks to subway!,Entire home/apt,139,5,0,2019-03-19
11811,1 BR in Luxury Chelsea Doorman Bldg,Entire home/apt,200,2,0,2019-05-05
39330,Cozy & Sunny central Manhattan APT!,Entire home/apt,100,2,0,2019-05-10
29278,West Village/SOHO Pretty Apartment,Entire home/apt,209,2,265,2019-01-30
13227,Carroll Gardens Brownstone Flat,Entire home/apt,240,3,199,2019-02-01
5825,Cozy apartment available!,Entire home/apt,90,7,301,2019-05-10
19832,Times Square Modern Apartment,Entire home/apt,200,2,20,2019-05-19
11514,Clean & Cozy 1BD,Entire home/apt,94,20,0,2019-05-09
46583,Entire Apartment in Nolita/LES,Entire home/apt,145,1,0,2019-01-31
8802,Sweet Union Square/ Gramercy Studio,Entire home/apt,199,2,152,2019-05-21
47480,Penthouse in Bedford Stuyvesant ,Entire home/apt,150,1,0,2019-05-28
31139,"New York City, Manhattan Modern Apartment",Entire home/apt,195,4,78,2019-02-15
6324,Andrea's bohemian pied-a-terre,Entire home/apt,173,5,144,2019-05-13
43564,"Private, Spacious Garden Apartment",Entire home/apt,120,3,237,2019-04-14
27561,"Spacious, Sunny, 1br in Midtown East with doorman",Entire home/apt,225,3,0,2019-01-10
31186,Gorgeous 1.5 Br - 1 block to Subway-9 min to NYC!,Entire home/apt,175,2,108,2019-04-15
43650,Beautiful Williamsburg 1.5 BR-9 min to NYC!,Entire home/apt,95,2,22,2019-04-03
45636,Art-filled 1BR on best block in WV ,Entire home/apt,249,60,363,2019-03-12
40830,June 30 Th to August 31 st,Entire home/apt,245,1,0,2019-01-27
8536,quitissential brooklyn loft,Entire home/apt,150,9,0,2019-03-25
23097,"Private, Peaceful Times Square 1BR",Entire home/apt,160,3,188,2019-04-16
16248,Gracious Brooklyn Limestone,Entire home/apt,175,1,0,2019-01-04
37110,"Stylish,Sunny, spacious luxury loft",Entire home/apt,149,2,355,2019-02-09
23119,Awesome Huge Studio - NYC Center,Entire home/apt,200,3,0,2019-01-19
21203,Large Studio apartment,Entire home/apt,100,4,0,2019-05-02
34695,The Spencer,Entire home/apt,97,5,66,2019-05-07
13381,"Modern, spacious 2 BR, 2 Bath - BK",Entire home/apt,275,4,205,2019-03-27
8118,Apt near Museum Mile,Entire home/apt,99,2,172,2019-01-07
12488,Greenpoint Studio w/ 2 cats,Entire home/apt,70,5,26,2019-02-16
21032,"GIANT! Perfect for families, in the center of NYC",Entire home/apt,399,5,36,2019-01-03
31137,Large Garden Apartment,Entire home/apt,145,3,224,2019-04-01
16529,1000 Sq Ft Loft in Flatiron.,Entire home/apt,249,4,281,2019-02-19
36848,Spring in Ditmas Park Brooklyn!!!,Entire home/apt,70,4,81,2019-03-07
2999,280 Degree Views Of Manhattan (TS),Entire home/apt,499,4,0,2019-06-11
31221,3 bedroom Apt at $249 per Night.,Entire home/apt,249,3,156,2019-03-06
26035,Oversized Studio By Columbus Circle,Entire home/apt,189,1,0,2019-04-28
36540,NYC UES APT RENTAL,Entire home/apt,350,1,0,2019-04-01
38206,Lovely Brooklyn Brownstone  one block from Subway,Entire home/apt,450,30,1,2019-01-23
16561,"Modern Midtown Apt, close to MoMA",Entire home/apt,175,30,342,2019-03-27
17907,"Brooklyn apt, hip hood, with a view",Entire home/apt,83,7,0,2019-03-07
39133,Cute Spacious Studio in Fort Greene,Entire home/apt,120,1,0,2019-05-19
6776,"Perfect Harlem, New York Retreat",Entire home/apt,140,2,258,2019-05-30
5677,Urban Oasis in Chelsea,Entire home/apt,225,2,17,2019-06-17
27110,Gorgeous duplex 1 BR Brownstone apt,Entire home/apt,140,3,244,2019-05-20
28308,Luxurious Designer brownstone with backyard,Entire home/apt,425,4,262,2019-04-07
1262,Designer Brooklyn townhouse with private yard,Entire home/apt,500,30,141,2019-06-05
40451,Private 2 BR APT: Free WIFI & JACUZZI,Entire home/apt,140,3,230,2019-03-15
17040,PRIVATE 1BR APT: Free WIFI & DIRECT TV,Entire home/apt,115,3,241,2019-02-21
23169,2 floor Apt w 300sqft Terrace,Entire home/apt,195,2,222,2019-06-29
39122,Sunny 2 bedroom in Prospect/Crown Heights,Entire home/apt,150,5,0,2019-04-20
32179,Adorable 1BD Home with view of NYC,Entire home/apt,130,4,347,2019-06-06
2633,Bi-level Loft with a Private Garden,Entire home/apt,248,3,344,2019-06-05
19196,Cozy Vintage Inspired East Village,Entire home/apt,450,2,363,2019-02-05
2096,Sunny Studio in Prime Williamsburg,Entire home/apt,120,14,0,2019-02-14
47784,"Beautiful, large, charming spot",Entire home/apt,250,8,78,2019-03-06
27963,"Private Apt, Large, Safe / 5mins to TIMES SQUARE",Entire home/apt,140,5,2,2019-03-10
24239,"PRIVATE, Safe, TIMES SQUARE, Lovely Apt w/ Garden",Entire home/apt,140,5,7,2019-01-19
43184,"Studio Apt. in Williamsburg, Brooklyn, NY",Entire home/apt,120,3,0,2019-01-18
45697,Entire 2 BED APARTMENT - WILLIAMSBURG- Best Price,Entire home/apt,210,3,343,2019-02-25
6552,Modern Bright Loft in Clinton Hill,Entire home/apt,175,2,264,2019-05-24
13384,Quiet 1br in a Mansion!,Entire home/apt,130,1,0,2019-06-01
8352,Unique Artist's Apartment,Entire home/apt,175,1,0,2019-05-31
3874,2 floor loft in Gramercy park,Entire home/apt,175,3,0,2019-06-12
6670,Entire Park Slope Townhouse,Entire home/apt,650,2,215,2019-01-07
41222,Penthouse studio w/ skylights and skyline views,Entire home/apt,150,7,39,2019-04-02
4354,"One Bedroom Apt, Suitable for Two",Entire home/apt,195,5,0,2019-04-15
22184,3 Story Brooklyn House - Sleeps 10!,Entire home/apt,750,3,141,2019-02-12
36330,Unique sunny loft in Manhattan!,Entire home/apt,249,2,166,2019-04-26
25513,NYC Photographers Loft,Entire home/apt,199,3,11,2019-04-19
31930,cute 2BD apt in greenpoint,Entire home/apt,140,7,0,2019-01-23
21251,COZY and WARM Garden Apartment,Entire home/apt,180,2,290,2019-05-29
5072,Great 1BD waterfront City Island NY,Entire home/apt,120,3,16,2019-04-17
2882,Private Ground Floor Studio Apt PLUS Driveway,Entire home/apt,85,2,230,2019-06-13
44789,Awesome Harlem House 3 bdr 2 floors,Entire home/apt,174,3,165,2019-03-04
46360,Royal Harlem TRIPLEX Home 5 Beds,Entire home/apt,175,3,38,2019-02-04
