property_id,review_id
45563,373
41554,9916
35422,2
10731,12837
21087,24624
1957,6790
3604,2
45093,12843
21401,8899
39752,2
46459,12864
42872,513
20767,3864
6135,2
8323,12870
15399,2
7551,12876
19807,12878
37410,2
43275,12889
7134,12894
11070,11929
28043,12899
10903,2
32722,12901
9311,2
13929,10168
115,373
20916,13150
34988,9960
28364,3864
32041,2
26362,2
12985,12922
36078,30518
30216,37847
32985,39816
7927,12923
29827,12459
3610,2
27683,2
42860,12948
21519,2
7010,3864
46382,12955
37333,2
2887,2
40233,12959
33320,2
44996,12961
3869,2
18933,3648
27033,2
40158,12454
48387,12977
10315,12981
26973,33196
31320,11929
2978,12979
26212,12987
5140,2
37361,12992
34641,2
32473,13004
5480,13005
26901,2
33601,13019
33533,12454
12902,3864
19722,2
34055,13024
46205,13025
47529,2
28003,2
38141,11929
31693,12454
3847,2
28176,13034
20062,13035
30121,4063
43519,3864
32723,13108
10558,2
40645,13040
33748,43436
41847,44497
18453,13042
36497,20433
28193,24111
25237,34569
8170,41226
41573,12575
10404,2
90,2
40980,7032
14647,27238
17883,13050
746,3912
25824,13055
2454,2
33411,2
24383,13066
13146,2
25512,2
21374,2993
43604,2
13335,2
13295,13084
38954,13493
28620,2
37606,13087
15459,6249
32810,2
1768,13096
48061,13097
29939,13100
14612,3254
6611,13103
47737,30425
17689,373
42160,3912
14716,12152
5026,3864
43332,13119
4143,13120
22093,11265
15602,2
7554,2
29728,2
16657,13125
37662,13127
36875,13130
12799,2
38001,2
22430,13136
15307,14448
23983,11690
19486,9916
30780,16432
40684,2
7419,13148
32590,20812
46576,13149
15948,16258
13664,43902
42733,44549
905,12211
31831,2
46979,13158
2208,24806
30995,2
24521,373
32744,13165
36805,2
34186,2
4727,13172
8843,13173
37890,373
47639,2
7371,13177
35518,13179
45464,2
18062,30203
37823,8538
1346,13184
396,13966
21020,13185
29590,13191
26044,13196
7495,2
39285,12691
2975,13202
3727,13203
2007,7738
7137,2
1312,13210
42862,21016
10417,41955
4286,2993
7048,2
19635,13218
19465,13221
34175,33071
31451,13223
1621,15807
1263,2
34015,13225
12340,13227
19569,13229
6193,373
35053,12327
37355,13235
18837,13236
42484,13241
24331,2
36370,2
11830,2
13360,2132
46947,11674
37746,13256
11938,13300
4527,13311
47365,13486
14947,13257
42565,2
10364,13259
26863,2
26140,2993
11656,2
18937,13269
20785,373
10196,2
29973,13278
25488,13806
45684,16969
33978,32104
21516,2
32068,23801
3990,1704
44297,15552
4096,11929
6847,2
12369,13289
7118,13291
45822,15760
25278,17008
27036,17259
35481,18619
45789,18822
44394,20055
5187,21155
46386,21759
8669,12152
45294,2
15442,2
21245,13298
3905,13299
31417,13304
30858,2
11815,2
39673,2
8421,13312
18740,13315
10594,2
8858,13321
31655,2
5514,2993
25942,13332
3445,2
44169,13333
44277,1679
7298,13338
12997,2
4990,12211
40416,12152
131,3955
42729,2
15890,2
43271,13355
33387,28292
12978,12544
23930,13359
17565,2
32910,13366
38684,13367
11287,13368
22360,13369
9271,33840
3334,13371
33901,2
12144,2
13730,3864
1601,13517
13849,2
13039,2
14677,2
12294,13394
6992,373
11784,2
26186,2
910,6859
46764,21110
4931,21305
34090,13400
46293,13403
48166,2
37534,6917
16876,13415
30283,13422
19762,13424
19596,2
34043,33377
24710,33548
28713,22991
16189,2
35680,6917
32122,5237
98,13421
46724,13423
44052,13429
44869,13435
32822,34918
37108,34920
17773,2
1905,13432
44797,13433
30838,14596
16065,15455
35526,11185
26393,13437
22986,2
984,13446
7950,6416
17985,13440
43119,373
42488,13443
13636,13444
24926,13445
24355,2
14194,13448
1237,13449
13614,2
23125,13453
5970,13454
42213,13455
29776,12884
10575,13458
32334,13462
34569,13466
12501,19660
36554,20399
42847,13469
29274,13473
27120,24978
29089,2
36249,3820
29901,13484
16378,13488
30817,13490
28656,20377
27340,13494
16831,13495
37111,2
10662,2
8332,2
47064,13501
1390,3864
36131,13504
25064,30164
39831,31059
16539,2
2117,2
14234,13506
7571,13509
15879,3864
23914,2
6690,2
13830,18575
30967,13521
46957,13527
27078,13530
32322,2
36840,2
4724,2748
30685,2
7034,13539
11339,2
37767,2
2189,13544
38290,13545
1988,13547
9618,18286
26269,18771
23588,2
8684,13552
41151,13553
844,15353
7994,13556
104,13560
47961,2
16280,2
34826,2
17299,13567
13138,2
538,13569
21471,13571
10964,7854
30333,2
28422,13580
4653,13586
33407,13587
2629,12648
25514,13590
7069,13592
31788,2
10986,17938
22148,18432
25565,2
20298,13598
42401,13601
22389,2
3991,13602
39735,2
29477,13609
34764,2
10301,13612
48300,13614
42661,13617
47552,46176
24415,2
31875,2
3754,2
29275,13621
4389,13834
36032,2
40622,13625
12745,2
34165,2
43105,2
44598,13635
42572,12899
27964,13642
5336,13644
39129,27099
42839,2
21714,2
5691,13649
30016,13651
7211,11082
10604,13656
20230,13660
42512,13658
43931,15977
13414,2
1189,13663
23179,2
43960,13669
42456,2
4408,2
14827,13675
30226,13236
47769,13567
6287,2
19963,2
3586,8651
13739,28685
17207,5107
42725,13690
40815,8268
27037,13701
30873,13703
32536,18124
32556,2
35642,13708
36631,2
39478,2
10656,2
13941,2
13273,13718
10934,13719
46569,19984
46714,13720
7507,5314
19976,2
27773,13725
42285,2
21739,13728
21577,2
14541,13735
47005,2
18404,13740
42320,2
47509,2
27391,13743
10073,13744
21172,13745
786,13749
19499,13751
10057,13757
19435,37383
18876,2
40496,13762
38050,2
23401,2
7379,13766
21093,2
27141,13755
8100,13771
8920,34166
15377,36129
41667,2
35796,13772
24760,15845
14504,13774
28447,13776
26855,13778
13093,2
44890,7186
16092,2
2494,2
48404,13789
27828,13120
3976,2
33850,13802
4885,13810
30245,13811
25133,5107
6882,6584
20253,2
29055,11105
6654,13824
16267,13825
27016,23331
31007,13826
38126,13827
22263,13834
44785,13836
30208,13838
17803,10257
18853,13841
33799,20905
20723,32228
40549,9892
28560,13845
7642,13846
46860,13848
36682,2
25473,13856
47852,2
43442,13862
34374,13863
19350,13867
25910,13868
8819,13873
26159,2
31694,13875
42291,27580
28493,13882
13710,2
22157,13886
17543,13889
48381,3362
25309,13895
25174,2
6428,13899
38561,2
24469,2
3598,2
4598,13907
10016,13908
16769,13909
25683,13912
6292,13913
41390,19474
14329,14518
34668,2
33436,2
31756,2
21740,13929
18520,13932
6839,13933
48019,13934
31498,6773
31961,13938
39852,13939
7039,13940
17038,13941
34664,2
34053,13946
34904,2
30850,13952
35171,18740
25103,13953
38608,18381
10052,2
9780,2
17175,13958
27763,13961
18237,13963
15717,13964
10380,13969
23563,9504
24351,2
39508,13976
1057,23116
47946,2
28570,13980
37491,13981
2665,2
15318,13985
47472,13989
35097,19357
36784,21248
28369,30843
9128,13993
38051,32290
13403,2
33346,2
32437,14006
1802,13996
41722,7030
19188,2
45167,14017
8564,14018
23074,14019
21495,14020
25898,2
19284,10062
8159,14023
16984,14024
14116,14025
11309,19856
19214,2
40285,14028
34103,14029
25012,2
6954,14032
2032,16127
34067,14033
12277,2
34516,2
45797,2
9596,14052
15950,2
18100,14060
38947,12911
38406,14062
10780,2
31922,16799
46479,14070
20171,2
9570,2
21058,14076
9743,14063
23899,14078
48119,14080
14755,236
20685,15937
46683,14090
47500,14091
23797,3101
31509,11264
6642,14094
26734,12808
43884,13299
19317,14098
10842,8651
43626,14105
42337,2
29631,2
5354,2
15561,14115
12087,14121
20439,14123
17306,14126
16989,14128
47241,17779
44185,2
41,2
18270,14134
46492,13260
32572,14138
36696,16687
21727,14139
10819,6766
13762,14144
26772,2
21591,14149
2748,18731
25479,25764
46641,25772
4643,25838
35389,25845
13097,12508
29147,32338
11458,27910
18826,2
33032,12327
9046,14160
7413,3101
5212,14166
19285,14168
25423,22650
8397,22651
27462,14170
22420,14171
42730,2
39985,14177
14498,22639
5053,2
31871,2
24247,14185
28182,14189
7129,14196
39295,2
17697,2
37631,14201
22867,14469
34603,14207
14964,2
22059,12327
20932,14235
30800,14243
48239,16784
24575,16785
29355,2
40585,14221
27701,14224
18995,14225
22158,14227
28522,2
44534,14234
12816,14237
31392,14239
25820,14591
42776,32491
31256,32492
23110,32676
24367,35566
31548,14242
26836,13910
21049,16947
974,14251
44842,36317
12874,13779
8203,14254
36753,2
26516,14260
21105,18162
13002,1704
7532,10922
22514,2
11627,14269
35566,17276
12644,18440
31213,14270
31200,19968
15894,14271
12155,19042
20824,14272
48052,10127
4103,2
38597,2
34789,14279
21486,14282
47749,3689
14075,14285
16899,2
1492,2
23154,2
3016,14292
28358,2
17965,2
8407,2
4995,14301
37459,14302
38853,14303
2155,713
27873,22801
21717,26425
24800,2
45266,838
33859,14316
7729,14317
40201,20685
13645,36078
6989,14318
40440,32338
19059,15600
437,2
5014,6961
11719,2
12652,14325
42722,6889
39091,14371
32750,14329
26852,14728
19912,14729
885,14730
9652,14330
43493,37061
6359,14331
34148,14332
22499,2
31105,14335
38983,2
27203,2
15270,14343
4107,14345
7694,14349
30034,5389
36281,14351
14974,17341
37803,17345
37659,17517
36887,18449
14375,20314
6178,14352
13917,14353
23659,14355
5587,2
32480,14363
10861,2
33050,2
41059,14371
26094,13415
34634,14377
12261,2
15289,14380
15887,6632
40365,2
20914,14386
30618,14387
39874,14389
18088,14393
28538,14395
34438,16808
5568,2
6207,2
40420,13777
11858,14404
45352,1753
22313,14407
45218,14408
7748,14412
18623,14413
24678,20407
30175,27607
21746,30266
219,14417
38297,14419
21075,28727
22780,2
28725,14427
13518,14431
32456,13140
36852,14435
29072,14436
46305,29937
5378,39879
24843,2
24647,14440
39940,14543
44970,14637
46847,32303
2220,34251
9581,2
15911,14447
44705,14449
25719,14459
9045,2
39181,14466
31665,15945
28099,14470
12699,14473
39886,14475
29752,14476
6410,14477
45314,17771
42721,2
27881,14481
33970,2
1767,2
31136,14493
30209,21245
44477,13990
17407,14496
17031,14497
11835,14500
36527,14502
29308,14503
29187,2
21569,14507
31761,2
2835,14510
30348,14517
14570,14521
5714,14524
23540,19057
4913,19158
34202,2
47637,8849
29336,2
20133,2
27720,2
18726,14545
11234,14546
38567,2
48481,2
36207,14553
8249,2
38882,2
48121,2
34245,14570
13803,13889
26028,14574
14907,15579
32249,15584
5703,14575
47266,27325
43399,14576
47920,2
32540,14581
22821,13078
42298,14587
34335,14590
9388,24593
2805,27450
32845,29792
8954,29794
38147,30952
15641,37976
1399,14592
16244,14597
45998,14600
32505,12987
13361,2
19771,14606
16045,2
23933,14608
46321,32128
12192,14609
3776,14610
14136,14673
14313,14611
45759,15553
8324,14620
35686,19933
11153,14625
9353,2
39614,2
24249,6978
1567,14638
30132,14639
1196,19930
47742,14644
12725,2
40399,2
27508,2
11118,2
31376,14664
45893,14740
41990,14921
17315,15315
17734,17691
1909,14672
2343,14673
28878,43703
35367,43705
2602,2
2775,2
46528,14680
20389,2
5116,14685
30003,14690
6862,2
16804,14692
35605,41392
15765,2
15239,14702
42887,14703
27242,2
29744,14706
21568,14713
21697,23383
9635,14723
38691,14724
19655,14732
2716,2
44091,14743
14963,15073
45311,15075
27448,15076
13396,14746
7705,14801
42612,32700
39806,14747
41509,14754
40480,4140
3402,2
25266,14772
27007,2
6699,14779
16144,14780
40039,14782
38296,2
640,14787
46880,2
6759,2
24040,2
33945,14800
8216,14807
15709,14546
15854,14813
19977,2
26556,14816
9107,14830
24835,14818
36284,14826
24894,15413
27367,14832
5153,9892
19466,8651
28051,14840
22626,270
25042,14844
9793,20829
22102,22420
13745,2
10895,2
25198,14855
5615,14857
45793,15924
39403,14859
32058,2
33044,14861
40718,32849
20503,33295
5527,11301
33383,14867
14618,15942
30052,15943
36036,2
67,14870
34020,2
26357,14875
19587,14881
46143,14883
27952,15824
35974,14884
21659,14885
46502,14886
25522,14891
13817,2
18097,14894
46750,14896
21765,14903
39159,2
10704,14886
9826,14917
31006,14924
5388,14842
7095,14024
35024,14942
35098,16087
44068,14944
17109,14946
12533,14948
11729,14962
40122,2
40390,8058
41926,14953
39833,8243
36228,14957
9715,14958
7987,14614
11493,14961
2699,15243
38172,14963
5537,2
27550,14966
3134,14967
24284,14968
32476,14969
45970,14970
12507,2
4645,14972
34869,2
11765,14983
28909,33282
10263,2
48009,14986
46727,14990
493,4666
29712,14994
5837,2
41969,14999
42029,16062
30912,2
15078,2
45786,15013
37799,15017
21196,15020
42764,15022
10652,15028
19490,2
17585,15036
35982,15043
24600,15083
45763,13990
47281,2
23592,15050
8233,2
31023,2
4198,12601
46121,15064
28671,2
30987,2
21103,15068
4892,15069
11730,15074
7576,2
36828,15081
29595,15082
30669,15086
40054,15088
8774,2
16286,15090
1614,15091
42210,15094
31610,15095
19624,15096
45220,15097
10423,15103
11762,15127
45462,15107
37271,15140
21169,15110
45086,2
29731,15112
41921,15115
29040,2
10495,15117
44190,14373
14084,2
14787,2
20445,15123
37168,6370
3014,15124
23769,15125
40079,2
40646,2
15166,15136
13702,2
37158,15148
7414,15152
35112,2
34517,15155
10261,2
3531,15159
36472,2
45062,15162
43210,15163
22374,15284
12068,15601
8146,15603
9978,15866
8366,17328
30162,17342
38294,17370
13741,17372
37868,17373
8435,17375
31126,17434
1965,2
4999,2
40753,2
9185,15167
8410,2
26802,2
30331,15176
42281,15179
43267,15180
38198,15182
4318,15904
18241,12146
36529,2
10239,2
28446,15188
43042,15189
48489,15195
10337,15196
29947,15201
12120,17010
16029,2
9244,15203
30975,15204
11068,22668
48151,33099
9335,32466
44568,33182
17106,15214
35359,15216
9314,15217
3368,15219
43197,19929
6978,15225
26781,15599
35724,15606
7969,15608
41023,15226
7865,15227
25606,7002
19535,16663
3588,15228
35091,2
21770,15237
39274,15238
45867,15239
20829,15240
30370,15244
3812,2
5976,15136
6762,2
16642,2
6030,15257
25831,15585
22050,15265
36636,15267
28874,15270
7868,2
18216,15273
19971,15274
37932,16007
23287,15276
17819,33950
42161,2
30410,15279
4298,15285
4125,15286
257,15339
7260,15287
29326,15289
13799,15291
29119,11185
14443,15301
23463,15303
30206,15304
18577,15306
36576,15307
5293,30507
16472,8002
30651,15312
8165,15314
11132,15319
15069,15324
40691,15325
44616,15330
3693,2
31202,15333
25972,15334
18330,14706
15295,15341
9510,2
22101,2
23982,13473
5151,15502
29439,15559
28070,2
47071,15354
17646,15355
937,15360
35276,2
23705,15362
24293,15363
11810,15364
545,2
25622,2
44938,15373
20165,15507
1507,11354
15551,2
10519,15377
32216,15384
23915,15525
47540,4666
25000,15396
6013,15397
20667,13192
4921,15403
8462,2
29606,2
10168,15407
4482,15918
22272,15408
39892,23668
21060,15411
31906,15414
26396,15415
46886,15416
7816,3407
22837,2
16685,15427
2364,2
43492,15431
30738,28701
32029,15432
29926,15434
44653,22958
27056,30323
19114,15435
17729,14865
16828,15437
23476,2
38636,15441
9936,1680
16269,2
26076,15447
39312,2
48195,2
3748,15450
15799,2
18353,2
3746,2
35571,5789
35901,15460
18581,15461
22574,15462
34843,6370
7790,15471
46599,2
42223,15480
15842,2
35449,2
47172,15485
11047,15486
46783,15569
28660,15491
26344,15492
34039,15494
7089,15498
1486,23492
13495,15503
10655,15505
11142,15508
25543,3987
32206,15512
14548,23272
42342,2
27362,15517
42639,15519
6132,15557
19565,15520
33915,15521
304,2
23819,2
21592,2
1273,2
4617,2
36222,5026
13790,2
48461,15540
44739,15541
26856,15543
11019,2
21129,15502
17403,7163
15279,15549
8841,2
35016,15553
41212,2
15311,12397
5949,15556
46963,15561
4060,15563
10141,22680
9660,28162
44220,2
38259,15567
16839,15574
9639,15575
28584,2
1017,2
33179,15578
2598,41279
48495,2
793,15581
16935,2
11243,2
42962,15586
36667,15587
6879,15589
5161,2
25939,2
43036,15602
38146,21430
6197,15605
47807,15607
13544,15610
36061,15641
25687,15642
15612,19375
46118,2
24877,1009
20319,15621
46510,13260
47007,2
46198,2
18257,2
46799,15627
25659,2
14854,15631
35736,15632
28676,8609
46559,2
3230,1009
40084,15644
45700,20131
2588,38700
15213,15645
18344,13934
40293,2
28624,2
21859,15559
15812,15657
41143,16155
12540,15659
19361,2
43484,15661
19126,2
11401,2065
13486,15668
14693,15669
14671,15671
28057,2
21468,15674
41885,15682
48101,20861
32170,45139
26643,15683
11963,15685
21254,15688
21961,15690
867,2533
31482,15692
4825,15693
930,18168
1833,2
44714,3955
782,15701
6700,5370
26459,15704
46418,2
24402,8243
6682,2
25680,5087
37172,15717
24031,2
7538,15723
17698,15724
40112,15726
4039,2669
27193,2
1232,15731
18234,2
14565,15734
14928,15738
1159,8556
11543,15742
48322,15748
45284,2
34497,15753
30468,15754
43874,15761
32634,15885
32696,13834
820,16757
11018,2
8204,15764
9266,15765
22367,15768
27737,2
12552,12997
4616,2
419,15777
19782,15780
17219,15781
2441,15782
13399,2
5547,2
5641,15793
10394,15794
32757,2
16046,15801
43525,15808
24114,4140
38072,15810
10204,2
41310,2
33623,2
27486,4140
44023,15828
39801,2
20260,15831
33492,2
20529,15834
5972,15839
7845,16040
31431,15840
43523,15846
46507,21573
20078,15847
2275,15848
37456,15849
18620,15850
24946,15851
46894,18530
18315,21149
28179,15855
16596,13834
19426,15862
41629,15865
35558,15867
25291,18686
9569,4517
3503,15874
22948,15880
27336,15882
34216,2
18957,15886
19402,13473
33025,15888
17034,15889
42528,16192
3877,15895
22610,13625
9277,8991
19006,2
5731,15902
13338,15905
3995,16546
30924,16611
3669,16740
11157,15907
30785,15908
1475,13908
44871,14507
783,2
14477,15919
38540,15922
36187,15923
2848,15925
10408,11137
14289,15928
15373,15934
22426,15936
15953,15940
47293,15941
19295,2
30205,2
31766,15950
4483,4517
29480,11343
3138,15961
30264,15963
19945,2
43998,15967
10527,40460
18061,25945
29184,2
10385,10663
22767,15973
305,21530
33339,15631
9846,15976
932,15978
23094,15986
44759,18783
6087,2
30194,2
21072,15992
7171,15994
46728,16209
15617,2
4638,2
13610,2
30715,16012
6693,4666
19818,13473
39972,16018
48285,16236
26730,16641
26433,25011
22312,16020
15965,16021
40373,33530
42972,13321
9356,16024
22742,2
11836,5924
37091,16027
6922,16030
20262,16031
31945,16032
11161,16033
31555,4681
23368,16029
8264,16039
23993,2
20011,16044
28737,16089
26844,35297
18971,2
25955,2
19480,12544
19085,16049
25909,16050
29033,16053
40634,17040
34251,16054
35425,16055
13441,16065
17626,16072
1174,16074
29528,16075
43425,7854
18616,16092
3760,16093
17419,2
43595,13668
9559,15291
18851,16113
42786,6902
20573,2
470,16123
27070,16125
29829,2
42988,16137
48277,16143
26538,2
19956,16147
33166,16148
7866,2
19278,16158
18380,16161
44783,17970
42356,16162
20528,16162
16470,14754
3397,16167
3798,16174
11614,12299
29427,2
44325,16179
21333,8152
43208,17715
37173,16191
34851,16196
24815,16197
444,10294
43391,16201
29025,16202
35405,16484
41569,2
27648,16207
11928,16208
40207,2
22252,2
7021,16213
9583,17593
34143,13260
15288,16218
24716,2
40745,2
43619,16222
47406,12961
36377,12544
15693,16234
952,16283
46550,16237
31597,23856
29398,16241
35968,2
37704,2
12554,2
341,2
43901,16262
26663,16263
39552,16266
42203,16743
13366,2
31729,16274
46530,26963
25890,2
43680,16277
13642,16280
35924,16282
9,16284
24833,16289
22418,6844
27419,16295
27632,16290
23481,16299
18874,16301
15043,2
34840,16308
26830,21520
38418,16310
33015,2
44435,16313
6444,16314
36651,16918
27755,19126
32963,16315
7687,2
32450,16321
722,16323
10295,25411
34305,37564
11467,2
20173,2
2064,11137
12933,16106
24172,10062
9121,2
45488,16334
43909,16335
30999,236
12398,16341
39836,16707
11374,2
27856,2
4716,2104
39209,16344
44406,16358
3164,2
626,2824
29378,2
46747,27429
46362,16348
6584,16350
35850,16352
30454,16353
17179,16354
28508,12997
44782,16356
25477,16361
28315,16390
2773,18518
23764,21980
32534,28139
44104,16365
8682,16367
34197,7417
20545,16373
28412,36652
37092,2
5095,2
18504,3987
33889,2
11450,16387
46229,16391
13539,16394
13265,16040
47903,2
22152,16398
4340,16402
20913,25999
37967,36009
42260,16404
24543,16405
1773,19720
45559,21348
877,16407
8029,16408
44081,36685
2622,16409
17186,11913
19299,16829
38344,16416
1494,2
38550,16418
24417,16419
16593,16423
16723,16425
28607,15459
29305,16431
12607,16434
40318,24403
12845,16436
33292,12935
11970,2
7602,16440
22018,2
20465,16444
34047,16445
13207,16451
46324,16446
18866,16447
12953,16450
33621,18679
14859,2
23790,16449
12539,16452
43849,16453
25686,8991
10047,16459
47278,2
42357,16462
39546,20866
8302,29275
16848,16466
7098,16467
8514,16468
29821,16469
23397,2
12036,16472
15918,16473
14948,2
35355,16475
8663,16478
34160,16479
2755,2
46843,16480
11932,16493
29386,16513
19136,39128
48344,2
4208,2
46983,33145
24772,2
17541,16483
18527,20989
44539,16486
8642,16492
19920,2
5446,16502
18028,16508
39662,18194
14444,26094
10327,28717
25722,16509
21984,16894
41373,26498
34297,35862
13671,16510
13283,2
11447,2
28302,14636
46201,16517
1557,16531
10206,16532
30813,16717
25462,16521
34992,16316
16345,16526
33006,12591
43088,2
8870,16529
9504,16530
2368,16533
27449,14667
8248,16539
35158,20187
45452,16541
25688,18919
34868,16547
26412,18188
34356,16548
18055,17540
41361,17541
37438,28694
7937,28703
9476,29108
691,16554
12894,2
43883,2
35467,16560
6718,3955
32715,16564
48412,2
13042,10127
12214,2
29478,2
4980,16574
29,21647
17631,2
43609,16581
13180,16582
37434,16586
23400,16592
34657,20782
40156,16593
47768,16595
24520,16596
23451,16601
21579,4704
14834,16603
8816,2
5634,2
23598,16607
2079,3955
25074,16614
25560,16629
39594,2
6234,16631
10619,25389
17259,2
16287,16636
15154,16530
27967,16643
7743,16647
32935,2
43500,2
2073,16657
34046,16658
35219,28156
25995,2390
10692,16667
10146,16669
42705,8346
16775,2
6224,2
14110,16049
18121,16695
48020,2
2692,16697
26284,2
27219,9648
36069,9481
24513,2
14129,2
26705,16714
13661,16722
32901,2
11051,16731
36171,16685
9918,16733
11093,16741
3583,2
19910,16745
16266,16746
37443,16750
17189,16752
5006,16755
48535,16758
27286,16760
47901,16762
30464,16763
23617,2
4531,2
39245,16767
23105,16768
28309,16769
38488,29499
32677,2
8636,16771
38891,43090
34967,12997
7791,16788
28930,15306
25085,16800
9357,2
2467,16806
17988,2
19794,16812
46604,23088
42738,2
12738,2
3581,16818
4043,29428
1147,31954
46287,17686
30010,16836
12484,16837
46929,16838
29995,2
44040,16845
5495,16849
6180,16850
5217,16853
44556,17572
33250,16852
2928,16855
5066,16856
9522,16860
40366,2
44815,16866
843,2
9442,16868
33308,2
8903,16873
30836,16874
45418,2
33658,16876
47812,2
35887,16880
27229,8002
27490,16882
22871,32601
44515,2
37729,2
2979,16901
39742,16902
14081,2
4713,2
2216,2
2969,16910
6450,16912
40713,16915
15750,17366
15324,18851
34588,16614
1,19081
36109,19082
30093,14667
38937,2
48538,10558
6274,6638
41281,16924
8301,16928
17893,16929
26301,2
15502,2
46527,16935
23543,12997
34330,16945
6897,16949
25709,16950
46212,7417
5136,2
26502,16964
34144,16973
39174,17219
13859,16966
24934,35257
24692,12076
6115,14762
19310,12654
15155,2
38799,2
2462,16980
43720,30894
19837,16838
35909,16986
3552,16987
16645,16988
40063,16990
6588,16837
35573,37917
33211,14394
36836,2225
25992,2
10323,13965
24395,2
7910,17015
17115,17019
35646,17021
2047,2
44762,12397
12184,3777
39234,17036
24569,17106
7807,17039
21317,17043
16613,17044
15050,6249
15912,2
32477,17050
29498,2
18838,17061
28081,25698
45267,2
31245,17065
31336,17071
8674,13949
2534,7417
27475,7417
35621,2
24280,17079
46120,16838
8800,17087
20694,3119
19889,17090
26404,2
37671,17096
7065,17098
29253,17099
28432,2
15621,2
24904,2
15705,2
42286,2
47647,2
22819,16528
38039,17122
17367,16125
14433,17125
26351,2
42302,2
29733,17129
37306,28805
9673,30710
43431,17136
5382,17137
24583,17139
27206,17141
11063,2
16329,2
21530,3141
2242,17147
22975,28531
29668,2
39701,17156
40861,2
37437,15607
11126,17162
18879,17163
9022,17225
6752,6249
18968,17169
37595,17173
11140,17177
3935,17178
12841,2
45681,2
26881,17188
20490,17189
22927,17192
21768,9648
32348,2
2498,2
40495,2
18023,17201
20369,2
18875,2
33199,16433
37533,17210
37682,17298
40344,21575
46941,17486
5715,17214
38792,17681
27009,18145
46302,19307
48553,17217
28571,18574
47276,2
42743,2
23202,17222
33596,17224
40808,2
411,17228
16494,17230
30840,17231
44150,2
14088,2
14900,17236
1309,17237
25179,2
9027,2
48407,17242
21760,17245
37280,17794
1127,31530
25457,32904
45166,17247
36166,17248
2657,17252
10361,17253
31319,17254
15096,17382
42633,2
45244,17256
16953,17258
18931,17201
35429,17262
34420,2
40801,2
986,2
36319,15427
21031,17273
43309,2
34025,17279
41016,17288
20454,17290
28703,17297
17668,36469
3256,17305
26987,2
6668,16581
24110,2
38769,17326
1118,2
13397,17330
4604,17331
48031,17332
754,17333
27094,17334
22808,20192
571,20607
23644,17347
15577,17348
44157,17349
7718,17350
20077,17317
25083,2
41834,17354
3755,2
31721,17358
45657,2
40269,2
21051,15805
8001,17367
20593,17368
1165,17369
45412,17380
32541,17381
34722,42787
46347,17383
41415,39080
28546,2
44678,2
27536,17392
37218,2
14014,14467
44019,2
35651,17404
31572,17405
26325,17406
47943,17408
21683,7738
43227,17411
45738,17413
33905,2
30730,2
15214,17417
31557,17418
6868,2
42382,17420
19967,17422
38079,17423
43738,18383
1201,23365
33245,31882
17127,2
26447,12198
45934,2
9215,2
11555,17430
38611,2
32936,17433
47883,17436
6512,17440
39388,17404
33106,17176
17069,17449
32225,17672
5628,2
22842,17452
34747,17457
21952,17459
38149,17461
33429,19377
15147,811
13190,17463
5760,17474
23939,17479
29695,17482
21533,17487
10346,2
1675,2
28505,17495
35002,17498
8528,17499
6043,2
46407,2
20092,17504
15852,17505
48021,8207
35327,2
31503,17509
35477,17510
22856,17511
24878,2
6067,2
25572,2
9633,17521
3634,18882
8319,17523
6008,17524
40220,17525
45859,2
14860,2
25891,2
10249,2
43054,17539
37758,10468
34421,17545
34700,14667
30084,17551
34315,17606
6608,17559
26210,3955
20546,2
23837,17567
30786,17591
30189,17694
33415,23501
31441,28967
2703,17569
23855,17571
37833,2
35231,17577
27108,2
8042,2
32819,15754
48025,2
2081,17592
4377,22519
21841,2
14104,17597
26666,17599
41600,17602
23265,14807
6230,17604
34966,17677
6255,19883
3834,17317
45067,2
5591,2
36176,17610
22875,17617
9440,2
48253,2
29468,2
37131,17623
46700,16824
45431,17627
46482,25903
19760,17633
31222,17682
7822,17688
14437,17634
34442,21205
45592,17635
19556,23515
2174,17638
31937,17640
33030,3074
35272,17650
39686,17651
1644,2
102,2
17087,16316
25379,2
33252,17664
377,2
18075,17667
5214,18096
29262,18730
28215,18797
16701,18853
44794,17670
33170,17675
42075,17680
4454,17683
3165,811
16610,17687
17509,14667
11138,17693
17979,2
44700,17703
39602,17705
42492,2
45444,2
1759,17713
32147,11410
45605,2
46659,17076
40797,17719
46701,27098
47753,2
38037,2
32299,3205
31705,19564
19496,20122
42106,17735
42928,17802
1095,17736
3502,17743
47123,22813
22041,25414
6559,2
32205,17745
21446,17752
8441,19884
18672,17753
27151,17754
1058,2
26376,2
24798,17760
47320,2
10162,2
42331,17765
38153,2
269,17781
4496,2
3890,2
39914,17784
40662,18519
34621,17785
12244,2
18472,17050
15233,26986
31758,17790
40630,18091
46337,17791
22993,19324
8756,2
6025,17793
39279,3987
12969,17795
45264,17806
38618,24548
36856,17531
40461,2
42221,17798
47317,17807
2752,17808
1424,17811
40298,17818
16410,17821
7345,2
42975,17828
24460,18827
39745,2
36618,17836
17816,6521
2686,2
14400,17843
33104,14188
31073,17848
34916,17849
20564,2
30355,17853
1928,2
9162,2
47515,3205
917,2
34841,17864
4627,17867
31828,17873
24338,17874
32337,31520
30329,17876
9852,2
15328,17882
40593,2
13272,17888
30180,2
40551,17892
