property_id,location_id
31083,10080
36118,10088
18625,10090
21183,10092
26199,10096
3629,10097
29128,12554
32221,10106
16612,10110
39336,10111
43786,10112
18275,10116
4426,10117
16789,10118
4678,10119
2169,10120
31963,10121
18306,10122
40566,10123
25460,10125
27073,10126
37694,10129
27580,10130
19829,10132
14171,10133
45494,10134
47232,17393
15236,10141
43448,10142
8466,10145
3585,10150
35508,10151
30277,10152
40219,10155
47752,10160
39005,10171
2834,10186
5863,10195
9281,10205
25389,10224
30891,10554
39461,10156
41660,10157
14521,10161
44392,10162
45002,10164
22738,10167
12532,10168
31010,10169
35254,10176
36183,10857
39529,10179
43189,10181
16383,29860
26709,10184
30434,10189
32424,11964
4008,10192
1812,10196
5567,10201
17749,10203
32598,10210
20216,10214
27725,10216
41828,10218
25348,10225
30429,10226
39739,10228
8891,10229
38746,10230
1571,10231
1704,28391
5900,10238
8735,10240
31350,10242
39153,29165
26569,10243
27260,10244
27560,10245
18910,10246
5819,10250
46392,10252
16031,10255
11362,10259
34598,10273
43362,10262
36760,11562
27254,36806
947,10263
11725,10264
42846,10265
41512,24846
14078,10268
4649,10527
22016,10271
10789,10272
47692,10277
47682,10279
8519,10280
47933,10283
13254,10285
15374,10287
15523,14184
44064,10291
32855,10292
32942,10337
45943,10298
30852,10301
29158,10304
34486,10305
4126,10307
5205,10309
23149,10311
39803,10318
42159,10325
34844,10331
38287,10334
27424,22952
22205,10335
44610,10336
31770,11192
30470,10338
13864,10339
6754,10341
5117,10345
13945,21012
8757,19257
462,10354
27983,10357
45784,37511
37272,10358
39315,10360
14853,10363
26079,10365
25082,10366
46189,10367
13766,10368
34871,10370
33094,10371
28087,12282
36871,10377
31867,10379
8869,10380
5884,10385
3523,10387
38251,10394
24763,10400
34774,14480
22854,10402
32786,10410
47120,10411
7078,10416
33073,10418
31647,10419
17504,10421
28532,12874
30776,10424
41868,10425
42004,11195
25710,10426
8415,10429
15516,10431
27142,10435
25810,18504
48012,10437
16352,10442
23654,11418
7476,10450
42861,10451
33313,10455
34797,10459
7795,10461
5203,10469
7566,10471
42466,10472
16250,10474
33513,10476
33023,10477
35602,10482
31181,10484
11813,10487
30626,10490
43047,10494
14681,10496
40633,10498
27962,10505
13044,10508
17925,10509
26120,10510
40050,10513
27693,10516
1511,10517
13846,10524
45373,32681
18606,32819
44522,33303
7690,10530
19193,10534
37667,10580
15486,10536
30461,10542
19864,10544
22538,10547
39259,10551
37090,10553
5280,10555
35840,10556
10005,10560
12233,10562
11217,10565
41423,10570
45626,10574
18792,10577
31035,10578
47673,10581
44247,10582
34151,10584
36811,10727
40550,12304
47597,12523
2248,10585
9546,10587
21971,10591
4374,10592
22351,10593
34828,10661
21384,10690
26746,10757
1616,10597
4961,10598
41451,10599
37148,42661
30380,10600
17396,10603
24130,10604
42892,10607
39540,10608
42889,10609
22062,10612
24524,10613
11752,10614
47951,10617
38888,10619
24242,19621
24036,10621
15168,10626
47235,10634
10472,10635
27422,10636
19567,10637
42443,10638
10163,10639
15685,10641
35534,10642
30484,18590
38504,10645
17871,20977
7502,10647
770,16849
31171,10649
5350,10651
3162,10652
25598,10656
753,10657
46572,12365
8142,10658
30125,10660
36064,10664
3198,10666
30232,10667
9284,10671
20000,10673
10922,10800
5612,10677
37848,10695
19550,11085
42254,12562
25896,20358
45644,10681
830,15629
47438,26945
13865,10692
27729,10696
8698,10698
13749,10701
44244,10706
25557,10707
36242,10710
14876,10711
33525,10712
12615,10713
39128,10714
1388,10715
26784,10717
44697,10721
37065,10725
22015,10729
37063,10735
42152,13236
24394,10738
24462,10739
17526,10741
13234,10742
42577,10745
26959,11677
42617,10747
18563,10750
47253,10759
21030,10760
17721,10761
37844,10764
29461,10767
20878,10770
9381,10771
17841,10772
48410,10773
36999,10774
44313,10776
5570,10781
9862,10782
6190,10783
7461,10784
9399,10785
33352,10787
12118,10788
8963,10789
35643,10790
3206,35613
1247,36271
25873,10791
20999,10793
23250,10795
31484,10801
10560,10804
44494,10807
8376,10808
33388,10810
35297,10812
5986,10813
12735,10814
32385,16682
31542,19223
38346,43043
43191,10816
32468,10817
15983,14995
7800,32922
9952,10819
6659,10823
43229,10824
1219,10826
10696,10829
1100,10831
47740,10833
25045,10834
29099,12612
13715,10835
18225,10836
23175,10839
12444,10840
4277,12632
36160,14165
8546,14244
64,10846
6931,10847
5500,10849
17378,11734
29188,11338
7309,10852
21432,10853
31690,11126
42185,10862
27060,10866
22826,10869
14697,10870
18267,10873
43143,10874
36306,10876
18258,10879
36582,10882
9533,10884
39264,10885
18485,10890
36170,10891
35107,10898
24429,10900
21210,10901
35903,10903
39573,10904
8570,10905
29544,10906
23859,10908
8304,10909
45635,10912
18211,18283
21573,19982
14613,40346
16019,10915
4763,11019
16694,10916
26637,10918
29153,10931
45680,10953
36174,10936
12683,10942
29035,10943
15498,10974
37055,11070
7546,11073
7217,10944
20227,10946
36695,22207
44259,35426
31283,10947
26841,11424
6381,11457
35592,11471
25182,11559
44419,11940
46822,40652
7555,10948
41180,10949
42713,10950
25487,10958
41089,10960
44808,26289
16354,10961
16456,10962
43028,10963
44533,10968
1098,25362
23104,10969
7456,10972
480,13934
32069,14419
28709,10975
33834,10976
756,10980
19272,33512
32469,10982
47544,12378
14025,10987
27517,10988
14720,10990
19885,10991
19398,10992
2129,10993
28163,10994
13307,18073
21552,10997
47705,10999
701,11000
29424,11003
13650,11275
14507,47405
2616,11008
29030,11009
27089,11336
1918,12028
1829,11010
28175,11012
32818,11018
36957,11024
32097,11025
39052,11190
29746,12323
5045,28321
47572,11029
10647,11031
47161,11034
14773,11038
32835,11040
38667,21498
15714,30827
47859,33615
12847,33732
23513,33891
15870,33947
6195,33986
10991,35233
28616,35512
9699,35671
2642,35751
20794,36058
43165,36060
9494,38102
11238,40645
29165,41327
43683,41337
40807,41467
35898,41640
9225,41848
9005,41946
3622,41947
31782,42396
14510,43443
6018,45205
22375,46158
30594,46159
25235,46160
8722,46161
38061,46162
30349,46163
38758,46165
46237,46166
21965,46167
22202,46169
26672,46170
13430,11042
16290,22105
24757,11046
45221,11048
22920,11049
13536,11050
46080,11054
46913,11055
944,11057
31421,11058
48401,11059
44553,35490
13339,35585
25917,11062
22704,11064
13854,11066
7556,11067
41865,27960
40605,11069
44722,11072
10023,11433
40621,11074
33010,11076
42282,11078
38319,11080
22741,11081
13643,11084
15696,11087
23716,29972
43807,11094
11203,11100
17357,11101
46204,11108
12628,11104
27690,11106
24022,11318
3670,18447
21633,11107
9841,11295
1577,11602
21177,15308
15550,23159
5345,11110
10935,11111
47714,11115
6021,11117
17765,11829
31339,11119
24777,11120
32365,12335
22446,11121
14181,27067
27149,11122
21691,11128
28100,11131
30161,11133
34990,11139
17791,11144
45916,11146
21669,11150
4789,11154
24744,11156
15284,11160
27184,11161
3675,11162
5621,11163
30515,11164
5611,11178
19011,11179
34308,11180
22751,18820
22888,11182
1549,11186
31050,11188
14161,11193
25554,11197
10957,11198
26435,14880
47962,11199
30633,11200
11562,11201
23216,11205
19025,11206
21416,11211
17488,24761
17376,11212
23704,11213
1570,11216
3130,11217
20817,12243
8784,28087
6543,11218
31160,11221
38392,29300
40029,29571
33362,11219
40670,12780
12247,11226
17295,11229
4497,11732
38697,14794
3596,14910
31408,11239
25173,11243
4917,11244
42369,11247
19775,11253
27403,11260
42706,11268
43925,11272
969,11276
32988,11279
1668,11344
3144,11280
30642,11281
43859,11284
22376,16173
45864,11285
46635,11286
46085,11288
24599,12078
23010,11290
2401,11291
37250,11293
32917,11296
36013,11301
3109,11304
33777,11306
21007,11313
21109,11314
18129,11315
841,11317
2734,11319
2667,11320
43202,11321
31142,11322
5175,11323
36904,11324
39815,11325
18357,11348
9624,15437
3054,18179
46535,18247
31909,11326
32670,11328
41129,11329
28551,11331
7063,11335
7539,11337
24290,11342
45941,11350
39000,11353
18290,11355
3367,11357
41963,20912
37073,11360
12306,11361
1227,11363
31175,11367
48042,11369
11946,11375
41613,46965
21268,11377
12057,11379
27622,11381
47044,32426
7248,11382
12705,11390
11081,11392
17748,11395
34136,32208
26277,11397
37405,11401
47059,11404
18244,11406
28206,11407
8521,11408
22868,11409
20726,31447
42850,31448
24015,31924
40116,31925
40881,11410
7168,11411
10756,13009
4538,26375
300,11413
32982,12492
5968,11417
388,11420
9095,11426
44744,11428
12419,13121
47876,11430
10039,14748
40849,11436
7793,11438
33452,11440
20654,11441
8579,11443
47834,11445
32177,11544
17022,11454
10,11456
36103,11458
36468,32362
26688,11460
23332,11461
40202,43197
8765,43198
23402,11464
43973,38585
26254,11465
30737,46937
47204,11466
1134,11470
39124,11472
30142,11657
23886,11474
40321,11478
44706,11479
3097,11480
15917,11482
27516,11483
35448,29758
31252,29759
37308,11486
41119,11488
2069,11493
2127,12030
11922,11499
12581,11507
15943,12313
650,19364
11181,11510
31168,11511
36082,11513
8113,11514
22850,11524
26056,11525
41959,11526
41388,11527
18626,11528
32548,11530
4636,11532
25315,11533
13059,11536
4187,11538
10118,11545
17921,34195
31089,11548
25144,11551
15011,20666
15845,21407
4351,11555
11040,29306
42586,11557
12669,11558
36051,11561
40400,11564
23711,11567
40168,11570
7660,11571
9536,11572
23043,11574
1901,11575
38325,11577
6856,11583
19339,11584
27205,11585
10379,11590
32339,11593
265,11594
13522,11595
12360,11598
15171,11604
25671,11606
20237,11610
26701,11613
21501,11615
23320,11617
3358,11618
3838,11620
23502,11625
9241,11629
33077,13512
48213,11632
47340,11633
7514,11634
2015,11636
24796,11638
5028,11640
23929,34204
40,11647
7382,11649
27104,11651
45637,11652
30525,13383
6911,11655
42912,11662
46047,11670
40821,11672
30388,31191
37251,31487
8168,11674
27970,11676
47413,11679
312,11680
42396,11682
27480,12361
21421,12364
9245,11688
12078,11691
29372,11692
13181,11695
9946,11697
18483,11701
20622,11702
40567,11703
19788,11704
41829,41099
5909,11706
23856,11708
28567,11709
29706,11710
9500,11715
48175,11716
35846,11718
19855,11719
30302,11720
45725,11723
9724,11727
31311,15656
5585,11728
25783,11739
25223,11741
35852,11743
6057,11745
44963,11746
8911,11757
11875,11759
26801,11761
7543,24131
9594,11764
34367,11767
14295,11768
15644,11770
25869,11771
751,11772
19127,11776
15402,12917
25096,11781
13203,11785
37128,33204
8399,11787
9067,22000
44204,11792
42694,11793
11242,11797
18500,11801
24652,11802
11017,13567
943,11806
15637,11807
27543,21146
44899,27074
27977,27260
18800,32574
4793,11811
41853,11812
32785,11816
15631,11825
23767,11827
7517,13673
47556,11834
29803,11835
14574,11837
28609,11845
16902,11842
37745,11848
42173,11849
39707,11850
19158,11851
4339,11852
6802,11854
14969,11858
10336,31445
26187,11866
27383,11891
18649,11873
24175,11874
1373,11876
34547,11881
9893,11884
29837,11887
38270,11888
11882,11890
15283,11892
24082,29717
23136,11893
10567,11894
4350,11901
27638,13612
32485,14563
6433,11905
21148,11906
16600,12408
9456,11915
13931,11916
20832,11919
11720,12808
8482,13078
34665,11921
26473,11923
23538,11925
12806,11926
25892,11927
7574,11931
13890,11932
32402,11936
14744,11950
4353,11952
11133,11955
28618,17298
21290,11958
36837,11959
29412,11960
11357,11963
29106,11965
10528,11966
20983,12424
29437,13439
26685,11978
2789,13729
22968,11979
46993,11981
42490,11982
10296,11984
47718,11985
34474,11987
39400,13273
30044,11988
17428,11991
30296,12000
26671,12004
32220,12007
9609,12012
22931,12237
15610,12240
8207,12241
2599,12013
32043,12016
1583,12017
35835,12018
12498,12022
47645,12025
40465,12032
33921,12033
45436,12036
21527,12037
18781,12038
24107,12045
18657,12047
19604,12049
29171,12050
25853,12053
30517,20717
26764,12055
9781,12056
20204,12058
7486,12061
6482,12063
20753,12064
3888,12068
3698,12074
10852,31748
4878,12076
6388,12079
27570,12080
43939,12083
4326,12280
41958,20737
18051,12085
2634,12093
15396,12094
741,12097
15980,12098
24165,12099
43536,12103
44183,12104
26649,12107
1122,12108
44698,12110
30324,12112
27320,12114
7893,12118
37368,12119
43940,12120
9595,40104
34191,12124
29694,12129
39588,19638
10826,12132
23422,12134
9550,12141
41349,12144
21707,12144
3823,12151
34261,12156
19882,12161
11080,12163
34177,12164
37591,12168
1490,12169
37310,12170
33391,12178
20844,12181
33330,12182
2329,12184
7909,12186
37544,12188
23561,12194
22754,12200
2496,12202
30448,12203
27567,19613
31291,12205
38510,12679
33126,12711
3433,12208
22086,12209
10907,12213
17232,12216
30844,12220
27809,12223
6829,12227
12256,12228
9214,12230
24226,12233
10693,12236
41715,12239
20386,12244
6179,12253
22618,12258
27844,12259
47890,12266
27050,12267
31621,12273
39190,12274
33506,19171
25160,25359
5561,12279
38438,12283
46596,12287
5259,12288
47837,12291
39581,12292
15081,12293
23435,12294
34120,12331
20451,12299
6808,12301
47857,12305
22117,12309
15572,12317
3160,12319
40031,12325
3867,12327
5493,12334
1216,12338
2519,12340
32561,12343
5646,12344
4584,12345
46335,12348
16388,12351
17066,36557
14404,36559
10690,12353
29800,12357
3611,12367
44573,12380
119,12381
12755,12382
40536,12384
11540,12385
28665,12392
20076,13462
10598,12393
35782,12394
16315,12399
26630,12400
39817,12402
21881,12403
40225,12404
43675,12406
9748,12407
19478,12414
25670,18937
41962,12416
22265,12417
20691,12418
30243,12422
17648,12426
1123,12427
30734,12428
26441,12430
6044,16478
11834,12431
37360,12432
32664,12433
29124,12434
3411,12436
6343,12441
47440,12442
23751,12444
23891,12445
24965,34578
35391,12447
18595,15272
8401,12448
46002,12454
41825,12456
37404,12458
20179,12462
21593,12464
25694,18149
31375,12465
42609,12468
19271,22947
13406,12474
44737,12477
33798,12479
36264,12480
3549,12481
1528,12482
25430,12484
12079,12485
11050,12486
40119,12487
33569,12488
23986,12489
30549,12495
48249,12496
30799,12497
21698,14818
14105,12503
4982,12504
20899,12505
14881,12506
48509,12510
24780,12512
34989,12667
25029,12936
48274,12518
15222,12519
16361,12520
24615,12522
42140,12524
2712,12529
34013,12533
25495,12912
19371,25729
40519,12536
38380,12537
9316,12549
4161,12551
2572,12553
37646,12555
13649,12558
13447,12559
26042,12564
18448,12574
1107,12576
31423,12703
4622,12577
24230,12580
47872,12583
14725,12585
9697,12587
17337,12594
33493,12599
10885,12605
6657,12606
9099,12607
36172,12609
15603,17671
14002,19457
27316,12616
21872,12617
25500,12618
44105,12624
17790,12627
21127,12628
35103,12636
48023,12638
24708,12640
22606,12641
45149,12644
23082,12645
23708,12655
35740,12656
29838,12657
27008,12659
1709,12660
18600,18920
34410,12661
25945,12662
2522,12663
33138,17237
35874,12665
32683,12668
3861,12674
6831,18606
19039,12682
39368,12686
40525,12692
3311,13453
26868,12694
24964,12696
24098,12698
10076,12699
1526,12700
17878,12705
32676,12707
38778,12708
17843,12709
36722,12710
28017,12712
5717,12717
38791,12720
48085,12961
30458,12981
18739,12718
5197,12721
6372,12722
14708,12724
45142,12726
19672,12727
15033,12730
31972,12731
25651,12732
25332,12737
22421,12739
34402,12741
11249,12742
19439,12744
9267,12745
32048,12748
30602,12749
28702,12750
16224,12751
27985,12752
29748,12756
38486,12757
21649,12760
8177,17851
44337,43014
24080,45912
35475,12762
39115,12771
35865,13231
33987,12772
47428,12774
30360,12775
16006,12777
21928,12778
5861,12783
9685,12784
36976,12787
20086,12788
41778,12790
13716,12791
40006,12792
27801,12795
36932,12796
12560,12798
45764,30965
38203,12799
46381,15457
32074,16000
26638,17429
7975,23166
27038,23388
30404,23523
22365,12803
33405,12804
34246,12806
43943,12807
33368,12810
39982,12819
27001,12821
17717,12823
29798,12826
45563,13124
41554,13125
35422,13127
10731,12829
21087,24617
1957,12830
3604,12834
45093,12835
21401,13372
39752,12849
46459,12856
42872,12857
20767,12858
6135,12861
8323,12862
15399,12867
7551,12868
19807,12870
37410,12877
43275,12881
7134,12886
11070,12890
28043,12891
10903,12892
32722,12893
9311,12897
13929,12901
115,12906
20916,13142
34988,12908
28364,12910
32041,12913
26362,14727
12985,12914
36078,30509
30216,37839
32985,39809
7927,12915
29827,12925
3610,12932
27683,12935
42860,12940
21519,12942
7010,12944
46382,12947
37333,12949
2887,12950
40233,12951
33320,12952
44996,12953
3869,12954
18933,46462
27033,12958
40158,12967
48387,12969
10315,12973
26973,33186
31320,12970
2978,12971
26212,12979
5140,12980
37361,12984
34641,12992
32473,12996
5480,12997
26901,13000
33601,13011
33533,13012
12902,13013
19722,13014
34055,13016
46205,13017
47529,18221
28003,13019
38141,13021
31693,13022
3847,13025
28176,13026
20062,13027
30121,13028
43519,13029
32723,13100
10558,13031
40645,13032
33748,43432
41847,44494
18453,13034
36497,20425
28193,24104
25237,34559
8170,41219
41573,41346
10404,13036
90,13038
40980,13039
14647,27228
17883,13042
746,13043
25824,13047
2454,13055
33411,13056
24383,13058
13146,13062
25512,13064
21374,13067
43604,13068
13335,13071
13295,13076
38954,13485
28620,13077
37606,13079
15459,13085
32810,13087
1768,13088
48061,13089
29939,13092
14612,13094
6611,13095
47737,30416
17689,13096
42160,13097
14716,13099
5026,13106
43332,13111
4143,13112
22093,13113
15602,13393
7554,13610
29728,13115
16657,13117
37662,13119
36875,13122
12799,13123
38001,13126
22430,13128
15307,14439
23983,13133
19486,13134
30780,16423
40684,13137
7419,13140
32590,20804
46576,13141
15948,16249
13664,43898
42733,46412
905,13145
31831,13147
46979,13150
2208,47469
30995,13151
24521,13153
32744,13157
36805,13161
34186,17310
4727,13164
8843,13165
37890,13166
47639,13167
7371,13169
35518,13171
45464,13172
18062,30194
37823,13175
1346,13176
396,13958
21020,13177
29590,13183
26044,13188
7495,13191
39285,13193
2975,13194
3727,13195
2007,13198
7137,13199
1312,13202
42862,21008
10417,41948
4286,13206
7048,13208
19635,13210
19465,13213
34175,33061
31451,13215
1621,15798
1263,13216
34015,13217
12340,13219
19569,13221
6193,13225
35053,13226
37355,13227
18837,13228
42484,13233
24331,13234
36370,13238
11830,13242
13360,13244
46947,13247
37746,13248
11938,13292
4527,13303
47365,13478
14947,13249
42565,13250
10364,13251
26863,13256
26140,13258
11656,13260
18937,13261
20785,13267
10196,13269
29973,13270
25488,13798
45684,16960
33978,32094
21516,13272
32068,23794
3990,13275
44297,15543
4096,13276
6847,13280
12369,13281
7118,13283
45822,15751
25278,16999
27036,17250
35481,18611
45789,18814
44394,20047
5187,21147
46386,21752
8669,13286
45294,13287
15442,13288
21245,13290
3905,13291
31417,13296
30858,13297
11815,13299
39673,13302
8421,13304
18740,13307
10594,13309
8858,13313
31655,13316
5514,13320
25942,13324
3445,13326
44169,13325
44277,23276
7298,13330
12997,13332
4990,13335
40416,13337
131,15780
42729,13342
15890,13343
43271,13347
33387,28282
12978,13348
23930,13351
17565,13353
32910,13358
38684,13359
11287,13360
22360,13361
9271,33830
3334,13363
33901,13365
12144,13373
13730,13374
1601,13509
13849,13379
13039,13384
14677,13385
12294,13386
6992,13387
11784,13388
26186,13389
910,13391
46764,21102
4931,21297
34090,13392
46293,13395
48166,13402
37534,13404
16876,13407
30283,13414
19762,13416
19596,33418
34043,33535
24710,33538
28713,33596
16189,33601
35680,13409
32122,13411
98,13413
46724,13415
44052,13421
44869,13427
32822,34908
37108,34910
17773,13423
1905,13424
44797,13425
30838,14587
16065,15446
35526,13428
26393,13429
22986,13430
984,13438
7950,13532
17985,13432
43119,13433
42488,13435
13636,13436
24926,13437
24355,15320
14194,13440
1237,13441
13614,13442
23125,13445
5970,13446
42213,13447
29776,13448
10575,13450
32334,13454
34569,13458
12501,19652
36554,20391
42847,13461
29274,13465
27120,24970
29089,13472
36249,13474
29901,13476
16378,13480
30817,13482
28656,20369
27340,13486
16831,13487
37111,13489
10662,13490
8332,13492
47064,13493
1390,13495
36131,13496
25064,30155
39831,31050
16539,48541
2117,13497
14234,13498
7571,13501
15879,13502
23914,13507
6690,13510
13830,18567
30967,13513
46957,13519
27078,13522
32322,13525
36840,13526
4724,13528
30685,13530
7034,13531
11339,13533
37767,13534
2189,13536
38290,13537
1988,13539
9618,18278
26269,18763
23588,13543
8684,13544
41151,13545
844,15344
7994,13548
104,13552
47961,13554
16280,13555
34826,13556
17299,13559
13138,13560
538,13561
21471,13563
10964,13564
30333,13571
28422,13572
4653,13578
33407,13579
2629,13580
25514,13582
7069,13584
31788,13586
10986,17930
22148,18424
25565,13589
20298,13590
42401,13593
22389,13592
3991,13594
39735,47669
29477,13601
34764,13603
10301,13604
48300,13606
42661,13609
47552,46174
24415,48161
31875,48162
3754,48163
29275,13613
4389,17932
36032,13615
40622,13617
12745,13619
34165,13624
43105,13626
44598,13627
42572,13630
27964,13634
5336,13636
39129,27090
42839,38934
21714,13639
5691,13641
30016,13643
7211,13646
10604,13648
20230,13652
42512,13650
43931,15968
13414,13651
1189,13655
23179,13658
43960,13661
42456,13664
4408,13666
14827,13667
30226,13668
47769,13669
6287,13670
19963,13677
3586,13679
13739,28676
17207,13681
42725,13682
40815,13688
27037,13693
30873,13695
32536,18116
32556,13697
35642,13700
36631,13701
39478,13702
10656,13706
13941,13708
13273,13710
10934,13711
46569,19976
46714,13712
7507,13715
19976,13716
27773,13717
42285,13719
21739,13720
21577,13725
14541,13727
47005,13731
18404,13732
42320,48506
47509,13733
27391,13735
10073,13736
21172,13737
786,13741
19499,13743
10057,13749
19435,47673
18876,13752
40496,13754
38050,13755
23401,13757
7379,13758
21093,13760
27141,13762
8100,13763
8920,36119
15377,36120
41667,47986
35796,13764
24760,15836
14504,13766
28447,13768
26855,13770
13093,13772
44890,13774
16092,13776
2494,13778
48404,13781
27828,13782
3976,13789
33850,13794
4885,13802
30245,13803
25133,13804
6882,13808
20253,13810
29055,13815
6654,13816
16267,13817
27016,23324
31007,13818
38126,13819
22263,13826
44785,13828
30208,13830
17803,13829
18853,13833
33799,20897
20723,32218
40549,13835
28560,13837
7642,13838
46860,13840
36682,13844
25473,13848
47852,13850
43442,13854
34374,13855
19350,13859
25910,13860
8819,13865
26159,13866
31694,13867
42291,27570
28493,13874
13710,13876
22157,13878
17543,13881
48381,13886
25309,13887
25174,13889
6428,13891
38561,13894
24469,13895
3598,13898
4598,13899
10016,13900
16769,13901
25683,13904
6292,13905
41390,19466
14329,14509
34668,13908
33436,13912
31756,13913
21740,13921
18520,13924
6839,13925
48019,13926
31498,13927
31961,13930
39852,13931
7039,13932
17038,13933
34664,13936
34053,13938
34904,13940
30850,13944
35171,18732
25103,13945
38608,18373
10052,13947
9780,13949
17175,13950
27763,13953
18237,13955
15717,13956
10380,13961
23563,13963
24351,13967
39508,13968
1057,23108
47946,13971
28570,13972
37491,13973
2665,13974
15318,13977
47472,13981
35097,19349
36784,21240
28369,30834
9128,13985
38051,32280
13403,13990
33346,13993
32437,13998
1802,14001
41722,14002
19188,14003
45167,14009
8564,14010
23074,14011
21495,14012
25898,14013
19284,14014
8159,14015
16984,14016
14116,14017
11309,19848
19214,14018
40285,14020
34103,14021
25012,14022
6954,14024
2032,16118
34067,14025
12277,14035
34516,14041
45797,14043
9596,14044
15950,14051
18100,14052
38947,14053
38406,14054
10780,14059
31922,16790
46479,14062
20171,14063
9570,14067
21058,14068
9743,14069
23899,14070
48119,14072
14755,14075
20685,15928
46683,14082
47500,14083
23797,14084
31509,14085
6642,14086
26734,14087
43884,14089
19317,14090
10842,14096
43626,14097
42337,24043
29631,14105
5354,14106
15561,14107
12087,14113
20439,14115
17306,14118
16989,14120
47241,17771
44185,14123
41,14124
18270,14126
46492,14128
32572,14130
36696,16678
21727,14130
10819,45914
13762,14135
26772,14137
21591,14140
2748,18723
25479,25755
46641,25763
4643,25829
35389,25836
13097,41059
29147,41061
11458,41062
18826,14146
33032,14150
9046,14151
7413,14154
5212,14157
19285,14159
25423,22642
8397,22643
27462,14161
22420,14162
42730,14163
39985,14168
14498,22631
5053,14170
31871,14174
24247,14176
28182,14180
7129,14187
39295,14188
17697,14189
37631,14192
22867,14460
34603,14198
14964,14199
22059,14200
20932,14226
30800,14234
48239,16775
24575,16776
29355,14210
40585,14212
27701,14215
18995,14216
22158,14218
28522,14222
44534,14225
12816,14228
31392,14230
25820,14582
42776,32481
31256,32482
23110,32666
24367,35556
31548,14233
26836,14238
21049,34045
974,14242
44842,36308
12874,14243
8203,14245
36753,14246
26516,14251
21105,18154
13002,14252
7532,14255
22514,14259
11627,14260
35566,17267
12644,18432
31213,14261
31200,19960
15894,14262
12155,19034
20824,14263
48052,18613
4103,14264
38597,14268
34789,14270
21486,14273
47749,14275
14075,14276
16899,14277
1492,14278
23154,14279
3016,14283
28358,14287
17965,14289
8407,14290
4995,14292
37459,14293
38853,14294
2155,19147
27873,22793
21717,26416
24800,14295
45266,14306
33859,14307
7729,14308
40201,20677
13645,36069
6989,14309
40440,43810
19059,15591
437,14312
5014,14313
11719,14315
12652,14316
42722,14319
39091,14496
32750,14320
26852,14719
19912,14720
885,14721
9652,14321
43493,40263
6359,14322
34148,14323
22499,14325
31105,14326
38983,14329
27203,14331
15270,14334
4107,14336
7694,14340
30034,14341
36281,14342
14974,17333
37803,17337
37659,17509
36887,18441
14375,20306
6178,14343
13917,14344
23659,14346
5587,14350
32480,14354
10861,14360
33050,14361
41059,14362
26094,14366
34634,14368
12261,14370
15289,14371
15887,14372
40365,14373
20914,14377
30618,14378
39874,14380
18088,14384
28538,14386
34438,16799
5568,14388
6207,14390
40420,14391
11858,14395
45352,14397
22313,14398
45218,14399
7748,14403
18623,14404
24678,20399
30175,27597
21746,30257
219,14408
38297,14410
21075,28718
22780,14414
28725,14418
13518,14422
32456,14425
36852,14426
29072,14427
46305,29928
5378,39872
24843,14428
24647,14431
39940,14534
44970,14628
46847,32293
2220,34241
9581,14437
15911,14438
44705,14440
25719,14450
9045,14456
39181,14457
31665,15936
28099,14461
12699,14464
39886,14466
29752,14467
6410,14468
45314,17763
42721,14469
27881,14472
33970,14475
1767,14482
31136,14484
30209,21237
44477,14485
17407,14487
17031,14488
11835,14491
36527,14493
29308,14494
29187,14495
21569,14498
31761,14499
2835,14501
30348,14508
14570,14512
5714,14515
23540,19049
4913,19150
34202,14520
47637,14522
29336,14528
20133,14530
27720,14531
18726,14536
11234,14537
38567,14540
48481,14541
36207,14544
8249,14545
38882,14548
48121,14560
34245,14561
13803,14562
26028,14565
14907,15570
32249,15575
5703,14566
47266,27315
43399,14567
47920,14571
32540,14572
22821,14575
42298,14578
34335,14581
9388,24586
2805,27440
32845,29784
8954,29786
38147,30943
15641,37968
1399,14583
16244,14588
45998,14591
32505,14592
13361,14595
19771,14597
16045,14598
23933,14599
46321,32118
12192,14600
3776,14601
14136,43543
14313,14602
45759,17729
8324,14611
35686,19925
11153,14616
9353,14620
39614,14624
24249,18400
1567,14629
30132,14630
1196,19922
47742,14635
12725,14636
40399,14639
27508,14650
11118,14652
31376,14655
45893,14731
41990,14912
17315,15306
17734,17683
1909,14663
2343,14664
28878,43699
35367,43701
2602,14666
2775,14667
46528,14671
20389,14672
5116,14676
30003,14681
6862,14682
16804,14683
35605,41385
15765,14686
15239,14693
42887,14694
27242,14695
29744,14697
21568,14704
21697,48117
9635,14714
38691,14715
19655,14723
2716,14732
44091,14734
14963,15064
45311,15066
27448,15067
13396,14737
7705,14792
42612,32690
39806,14738
41509,14745
40480,14750
3402,19172
25266,14763
27007,14764
6699,14770
16144,14771
40039,14773
38296,14774
640,14778
46880,14780
6759,14783
24040,14790
33945,14791
8216,14798
15709,14802
15854,14804
19977,14805
26556,14807
9107,14821
24835,14809
36284,14817
24894,15404
27367,14823
5153,14826
19466,14828
28051,14831
22626,14832
25042,14835
9793,20821
22102,22412
13745,14843
10895,14844
25198,14846
5615,14848
45793,15915
39403,14850
32058,14851
33044,14852
40718,32839
20503,33285
5527,14854
33383,14858
14618,15933
30052,15934
36036,14860
67,14861
34020,14862
26357,14866
19587,14872
46143,14874
27952,15815
35974,14875
21659,14876
46502,14877
25522,14882
13817,14884
18097,14885
46750,14887
21765,14894
