property_id,host_id
17504,23776
28532,23776
30776,11658
41868,1511
42004,1511
25710,34631
8415,11236
15516,10184
27142,22975
25810,22975
48012,1486
16352,15748
23654,15748
7476,13743
42861,31555
33313,21445
34797,28923
7795,26242
5203,16581
7566,33502
42466,22099
16250,17908
33513,17571
33023,17375
35602,10656
31181,22090
11813,12013
30626,27865
43047,1483
14681,7087
40633,831
27962,2239
13044,6256
17925,21588
26120,19980
40050,10893
27693,37070
1511,31729
13846,4089
45373,4089
18606,4089
44522,4089
7690,14918
19193,18472
37667,18472
15486,14513
30461,15760
19864,13612
22538,35764
39259,24709
37090,7603
5280,11001
35840,8897
10005,497
12233,19141
11217,25302
41423,6277
45626,12273
18792,2672
31035,11035
47673,11166
44247,28922
34151,13659
36811,13659
40550,13659
47597,13659
2248,11391
9546,12004
21971,17176
4374,23293
22351,35862
34828,35862
21384,35862
26746,35862
1616,23001
4961,28044
41451,31502
37148,31502
30380,26294
17396,20754
24130,3563
42892,18049
39540,6736
42889,11554
22062,18745
24524,22869
11752,24851
47951,5776
38888,28169
24242,28169
24036,23126
15168,15400
47235,36325
10472,4600
27422,8671
19567,13882
42443,16613
10163,5425
15685,31875
35534,1919
30484,1919
38504,859
17871,859
7502,36908
770,36908
31171,28714
5350,36159
3162,2177
25598,35239
753,9009
46572,9009
8142,25276
30125,570
36064,20654
3198,27477
30232,16779
9284,12369
20000,13826
10922,13826
5612,29865
37848,29865
19550,29865
42254,29865
25896,29865
45644,32483
830,24249
47438,24249
13865,17955
27729,20039
8698,3946
13749,3745
44244,29472
25557,14821
36242,19028
14876,32472
33525,27018
12615,2704
39128,1477
1388,26453
26784,31520
44697,35834
37065,25458
22015,15584
37063,16441
42152,31844
24394,26397
24462,17583
17526,20887
13234,27101
42577,5223
26959,5223
42617,19567
18563,24446
47253,15158
21030,33042
17721,6837
37844,31744
29461,24488
20878,29940
9381,15492
17841,8168
48410,36739
36999,5894
44313,35488
5570,25363
9862,13957
6190,7066
7461,16865
9399,5867
33352,7015
12118,240
8963,3391
35643,5926
3206,5926
1247,5926
25873,11757
20999,6517
23250,33866
31484,27217
10560,21540
44494,2633
8376,33077
33388,36735
35297,3691
5986,15422
12735,11127
32385,21648
31542,21648
38346,21648
43191,18165
32468,36172
15983,27569
7800,27569
9952,22508
6659,24000
43229,33100
1219,7397
10696,20282
1100,4513
47740,25545
25045,15675
29099,15675
13715,20636
18225,9593
23175,12864
12444,15883
4277,17212
36160,17212
8546,17212
64,20445
6931,31232
5500,35457
17378,35457
29188,13910
7309,36502
21432,20045
31690,22083
42185,23134
27060,35262
22826,6768
14697,4999
18267,34107
43143,37152
36306,2653
18258,6369
36582,31312
9533,28302
39264,20273
18485,35794
36170,2962
35107,25742
24429,17999
21210,35339
35903,7692
39573,9435
8570,24524
29544,9421
23859,9178
8304,10908
45635,4456
18211,4456
21573,4456
14613,4456
16019,14021
4763,14021
16694,28201
26637,27563
29153,14909
45680,14909
36174,13661
12683,16543
29035,20007
15498,20007
37055,20007
7546,20007
7217,20427
20227,1067
36695,1067
44259,1067
31283,17015
26841,17015
6381,17015
35592,17015
25182,17015
44419,17015
46822,17015
7555,27906
41180,22497
42713,15209
25487,31423
41089,9039
44808,9039
16354,1392
16456,21202
43028,29640
44533,11900
1098,11900
23104,13644
7456,20430
480,20430
32069,20430
28709,11674
33834,1472
756,35396
19272,35396
32469,19642
47544,19642
14025,8248
27517,7873
14720,33662
19885,35700
19398,35040
2129,6637
28163,7681
13307,7681
21552,4347
47705,15808
701,29266
29424,35607
13650,35607
14507,35607
2616,26813
29030,30853
27089,30853
1918,30853
1829,19476
28175,17311
32818,26948
36957,4254
32097,27029
39052,27029
29746,27029
5045,27029
47572,15617
10647,5748
47161,18330
14773,29763
32835,6153
38667,6153
15714,6153
47859,6153
12847,6153
23513,6153
15870,6153
6195,6153
10991,6153
28616,6153
9699,6153
2642,6153
20794,6153
43165,6153
9494,6153
11238,6153
29165,6153
43683,6153
40807,6153
35898,6153
9225,6153
9005,6153
3622,6153
31782,6153
14510,6153
6018,6153
22375,6153
30594,6153
25235,6153
8722,6153
38061,6153
30349,6153
38758,6153
46237,6153
21965,6153
22202,6153
26672,6153
13430,19286
16290,28879
24757,10053
45221,20815
22920,29871
13536,726
46080,1223
46913,26594
944,31164
31421,35164
48401,3364
44553,3364
13339,3364
25917,16224
22704,18168
13854,22683
7556,25298
41865,25298
40605,5441
44722,24626
10023,24626
40621,5812
33010,27545
42282,2784
38319,10965
22741,3820
13643,30000
15696,25756
23716,336
43807,28620
11203,23964
17357,11991
46204,3853
12628,4997
27690,33741
24022,33741
3670,33741
21633,24649
9841,24649
1577,24649
21177,24649
15550,24649
5345,6904
10935,755
47714,16504
6021,3007
17765,3007
31339,31417
24777,8231
32365,8231
22446,31263
14181,31263
27149,26626
21691,18768
28100,29418
30161,31767
34990,11780
17791,5565
45916,26498
21669,28681
4789,3623
24744,27896
15284,28314
27184,9206
3675,22845
5621,15601
30515,32992
5611,25291
19011,34930
34308,3775
22751,3775
22888,27228
1549,23256
31050,19500
14161,16434
25554,7838
10957,34108
26435,34108
47962,17179
30633,8559
11562,22534
23216,35789
19025,11771
21416,8595
17488,8595
17376,36948
23704,4998
1570,9102
3130,23159
20817,23159
8784,23159
6543,10628
31160,10628
38392,10628
40029,10628
33362,16537
40670,6869
12247,12398
17295,1845
4497,1845
38697,1845
3596,1845
31408,3468
25173,13621
4917,27261
42369,22628
19775,17127
27403,10311
42706,11936
43925,10935
969,7593
32988,36864
1668,36864
3144,25915
30642,23961
43859,3743
22376,3743
45864,11306
46635,14096
46085,13689
24599,13689
23010,4679
2401,11307
37250,30650
32917,2769
36013,26418
3109,22744
33777,8624
21007,2013
21109,11042
18129,15550
841,11779
2734,26204
2667,16013
43202,3873
31142,141
5175,7036
36904,19160
39815,36811
18357,36811
9624,36811
3054,36811
46535,36811
31909,17915
32670,1927
41129,4380
28551,13898
7063,11287
7539,17331
24290,10510
45941,15368
39000,2621
18290,7899
3367,17671
41963,17671
37073,8418
12306,24924
1227,15294
31175,14533
48042,18135
11946,18971
41613,18971
21268,29895
12057,10696
27622,12597
47044,12597
7248,23448
12705,33484
11081,6967
17748,6746
34136,6746
26277,12151
37405,12277
47059,14860
18244,14860
28206,14860
8521,14860
22868,14860
20726,14860
42850,14860
24015,14860
40116,14860
40881,3885
7168,33421
10756,33421
4538,33421
300,17071
32982,24080
5968,29699
388,32474
9095,21978
44744,20292
12419,20292
47876,20331
10039,20331
40849,24535
7793,26950
33452,17455
20654,14490
8579,21587
47834,1377
32177,24994
17022,24482
10,26546
36103,4876
36468,4876
26688,27129
23332,1307
40202,1307
8765,1307
23402,20350
43973,20350
26254,2687
30737,2687
47204,12479
1134,6587
39124,3074
30142,3074
23886,6339
40321,25212
44706,34815
3097,7120
15917,31019
27516,6918
35448,6918
31252,6918
37308,23077
41119,19212
2069,1867
2127,1867
11922,6998
12581,1100
15943,1100
650,3498
11181,1262
31168,36315
36082,2120
8113,6931
22850,28295
26056,36019
41959,4541
41388,33359
18626,26627
32548,18947
4636,709
25315,3478
13059,32234
4187,23958
10118,28857
17921,16082
31089,22049
25144,5421
15011,25200
15845,25200
4351,35658
11040,35658
42586,221
12669,12958
36051,7172
40400,31397
23711,1265
40168,34790
7660,4230
9536,2398
23043,11557
1901,2011
38325,17396
6856,7177
19339,34148
27205,26356
10379,22606
32339,5958
265,30356
13522,6184
12360,36781
15171,27170
25671,23164
20237,31628
26701,269
21501,26755
23320,35419
3358,24344
3838,3635
23502,12589
9241,10318
33077,29236
48213,6459
47340,1383
7514,7817
2015,384
24796,10529
5028,33934
23929,33934
40,29240
7382,15490
27104,19727
45637,6675
30525,6675
6911,36460
42912,26158
46047,4707
40821,2344
30388,576
37251,576
8168,35074
27970,13430
47413,33679
312,17942
42396,229
27480,315
21421,315
9245,25245
12078,12463
29372,35196
13181,2989
9946,19709
18483,5474
20622,14680
40567,27760
19788,27653
41829,27653
5909,18759
23856,36479
28567,2417
29706,17365
9500,10666
48175,32146
35846,16672
19855,35317
30302,22903
45725,10481
9724,11912
31311,11912
5585,1866
25783,11753
25223,165
35852,10988
6057,16682
44963,14789
8911,2448
11875,33825
26801,23548
7543,20663
9594,12252
34367,6258
14295,8898
15644,25303
25869,21776
751,24804
19127,24804
15402,24804
25096,27968
13203,34486
37128,34486
8399,3961
9067,3961
44204,14473
42694,15009
11242,34071
18500,28113
24652,22022
11017,7403
943,3697
15637,16958
27543,16958
44899,16958
27977,16958
18800,16958
4793,32802
41853,15391
32785,11233
15631,8872
23767,12727
7517,1178
47556,5913
29803,29281
14574,11374
28609,36472
16902,20010
37745,25375
42173,4625
39707,13188
19158,24336
4339,35183
6802,28380
14969,5772
10336,5772
26187,8102
27383,19472
18649,10526
24175,2169
1373,3105
34547,15570
9893,5779
29837,24936
38270,12048
11882,26605
15283,29701
24082,29701
23136,9835
10567,577
4350,35076
27638,20090
32485,20090
6433,580
21148,32264
16600,32264
9456,15237
13931,27905
20832,825
11720,825
8482,825
34665,29253
26473,32219
23538,33441
12806,18935
25892,2526
7574,16748
13890,9407
32402,13928
14744,37074
4353,10117
11133,22132
28618,34682
21290,28218
36837,8660
29412,10653
11357,26109
29106,9565
10528,15966
20983,34723
29437,34723
26685,21769
2789,6255
22968,2567
46993,8166
42490,31194
10296,24993
47718,25158
34474,20713
39400,20713
30044,17697
17428,894
30296,23617
26671,14750
32220,26987
9609,23502
22931,23502
15610,23502
8207,23502
2599,23101
32043,28148
1583,20630
35835,25870
12498,19823
47645,12516
40465,7928
33921,1045
45436,24950
21527,8859
18781,6290
24107,1002
18657,12308
19604,28615
29171,9776
25853,5517
30517,5517
26764,21010
9781,12853
20204,3680
7486,1655
6482,2694
20753,27080
3888,834
3698,27107
10852,27107
4878,34844
6388,3780
27570,31958
43939,30683
4326,30683
41958,30683
18051,29137
2634,26817
15396,32703
741,34636
15980,9327
24165,23263
43536,16877
44183,36684
26649,6534
1122,49
44698,31240
30324,9760
27320,9338
7893,28410
37368,8788
43940,1533
9595,12429
34191,36889
29694,32659
39588,32659
10826,9185
23422,8431
9550,636
41349,22876
21707,33313
3823,27627
34261,14399
19882,5522
11080,5752
34177,20767
37591,36006
1490,3727
37310,16360
33391,15527
20844,12754
33330,27826
2329,7624
7909,6684
37544,5080
23561,35448
22754,20806
2496,35365
30448,36771
27567,36771
31291,21841
38510,30164
33126,30164
3433,31066
22086,26012
10907,3190
17232,11062
30844,12182
27809,12564
6829,13044
12256,18706
9214,30245
24226,4496
10693,23028
41715,34524
20386,36488
6179,996
22618,8875
27844,34047
47890,7061
27050,33312
31621,35714
39190,17596
33506,17596
25160,17596
5561,16648
38438,4233
46596,23086
5259,3620
47837,10875
39581,20793
15081,35168
23435,5850
34120,22078
20451,27857
6808,7739
47857,7466
22117,9042
15572,16482
3160,1324
40031,12595
3867,26957
5493,13552
1216,7312
2519,19371
32561,36844
5646,16172
4584,4781
46335,16797
16388,10018
17066,36491
14404,36491
10690,29807
29800,8814
3611,31496
44573,23288
119,22177
12755,8533
40536,33875
11540,27696
28665,26875
20076,26875
10598,21739
35782,1566
16315,8790
26630,17279
39817,16296
21881,26982
40225,30212
43675,28601
9748,17574
19478,36355
25670,3323
41962,12227
22265,18199
20691,33744
30243,30507
17648,34064
1123,21713
30734,32877
26441,1475
6044,1475
11834,10537
37360,3902
32664,35079
29124,35314
3411,37150
6343,12359
47440,30730
23751,23638
23891,36784
24965,36784
35391,8911
18595,8911
8401,10806
46002,15022
41825,23348
37404,31495
20179,34304
21593,34304
25694,34304
31375,11329
42609,10946
19271,35766
13406,23422
44737,23422
33798,10464
36264,23662
3549,4977
1528,2027
25430,28260
12079,22290
11050,24028
40119,27835
33569,18990
23986,5380
30549,27538
48249,6297
30799,36344
21698,36344
14105,20769
4982,8182
20899,19466
14881,446
48509,8527
24780,12573
34989,12573
25029,12573
48274,10574
15222,19457
16361,31988
24615,6242
42140,12780
2712,31407
34013,33650
25495,33650
19371,23125
40519,24961
38380,3755
9316,12574
4161,23399
2572,25400
37646,2874
13649,29736
13447,14618
26042,11854
18448,18438
1107,34749
31423,34749
4622,23721
24230,1664
47872,9841
14725,20650
9697,929
17337,28632
33493,25921
10885,18541
6657,34325
9099,30676
36172,25347
15603,25347
14002,25347
27316,23945
21872,15381
25500,7696
44105,25589
17790,17239
21127,23497
35103,33963
48023,22518
24708,34857
22606,27954
45149,5655
23082,1013
23708,4436
35740,27482
29838,36234
27008,23762
1709,23762
18600,23762
34410,5224
25945,12160
2522,12160
33138,12160
35874,6955
32683,170
3861,26059
6831,354
19039,10180
39368,36499
40525,25172
3311,25172
26868,22368
24964,4978
24098,2756
10076,29154
1526,33729
17878,13224
32676,13872
38778,28277
17843,14476
36722,5592
28017,20527
5717,36667
38791,36667
48085,36667
30458,36667
18739,14974
5197,1084
6372,30988
14708,22331
45142,22419
19672,7128
15033,33781
31972,31690
25651,19912
25332,20318
22421,18892
34402,8334
11249,2385
19439,11600
9267,3039
32048,23938
30602,29060
28702,22784
16224,1817
27985,23396
29748,9798
38486,34711
21649,36517
8177,36517
44337,36517
24080,36517
35475,2483
39115,3858
35865,3858
33987,6751
47428,1330
30360,3244
16006,13175
21928,35954
5861,14330
9685,28717
36976,8313
20086,7325
41778,35515
13716,7821
40006,7378
27801,13417
36932,34512
12560,25998
45764,25998
38203,35538
46381,35538
32074,35538
26638,35538
7975,35538
27038,35538
30404,35538
22365,30926
33405,26555
34246,22432
43943,12605
33368,3830
39982,36628
27001,30160
17717,29233
29798,1504
45563,33163
41554,33163
35422,33163
10731,34369
21087,34369
1957,27164
3604,17382
45093,30445
21401,22245
39752,14560
46459,27789
42872,20048
20767,36991
6135,25107
8323,31859
15399,5557
7551,25357
19807,10468
37410,26588
43275,26300
7134,18876
11070,525
28043,23394
10903,13436
32722,12555
9311,32378
13929,17892
115,4991
20916,31153
34988,32448
28364,32633
32041,11962
26362,11962
12985,18799
36078,18799
30216,18799
32985,18799
7927,24121
29827,19109
3610,16642
27683,30861
42860,25804
21519,1489
7010,25507
46382,12071
37333,19107
2887,19742
40233,18176
33320,14439
44996,5631
3869,36066
18933,36066
27033,24939
40158,11064
48387,22920
10315,22920
26973,22920
31320,33046
2978,31148
26212,34088
5140,33111
37361,29174
34641,14718
32473,6329
5480,34190
26901,32850
33601,7491
33533,21925
12902,36226
19722,35747
34055,12256
46205,26993
47529,26993
28003,13874
38141,30830
31693,3581
3847,26978
28176,28953
20062,27309
30121,17082
43519,28315
32723,8196
10558,35829
40645,28551
33748,28551
41847,28551
18453,25095
36497,25095
28193,25095
25237,25095
8170,25095
41573,25095
10404,3530
90,21766
40980,19460
14647,19460
17883,15123
746,14103
25824,20998
2454,33287
33411,18419
24383,7481
13146,32081
25512,2540
21374,7771
43604,2650
13335,10640
13295,23877
38954,23877
28620,17889
37606,14088
15459,24537
32810,3882
1768,33812
48061,19013
29939,17043
14612,31132
6611,27267
47737,27267
17689,5855
42160,8820
14716,9131
5026,28835
43332,10331
4143,11929
22093,11583
15602,11583
7554,11583
29728,19918
16657,33686
37662,33049
36875,30742
12799,20997
38001,11041
22430,19275
15307,19275
23983,3329
19486,28496
30780,28496
40684,25844
7419,35278
32590,35278
46576,35783
15948,35783
13664,35783
42733,35783
905,11783
31831,16229
46979,23321
2208,23321
30995,26090
24521,7600
32744,36154
36805,34758
34186,20425
4727,13467
8843,4694
37890,31265
47639,33548
7371,17732
35518,33873
45464,10465
18062,8062
37823,8387
1346,29357
396,29357
21020,36049
29590,15000
26044,16188
7495,24078
39285,35338
2975,32970
3727,19128
2007,18836
7137,14386
1312,26919
42862,26919
10417,26919
4286,21845
7048,14327
19635,18926
19465,29738
34175,29738
31451,3855
1621,3855
1263,19304
34015,30801
12340,34814
19569,4204
6193,36627
35053,34214
37355,31477
18837,14935
42484,6363
24331,7629
36370,8821
11830,3372
13360,23941
46947,1735
37746,20148
11938,20148
4527,20148
47365,20148
14947,11215
42565,287
10364,29237
26863,10381
26140,23418
11656,30463
18937,18145
20785,2616
10196,4602
29973,6386
25488,6386
45684,6386
33978,6386
21516,2720
32068,22389
3990,27988
44297,27988
4096,34569
6847,14792
12369,26989
7118,14200
45822,14200
25278,14200
27036,14200
35481,14200
45789,14200
44394,14200
5187,14200
46386,14200
8669,16910
45294,20727
15442,22985
21245,13396
3905,18968
31417,12570
30858,16041
11815,19082
39673,24702
8421,12368
18740,34181
10594,8221
8858,6882
31655,5708
5514,20030
25942,33449
3445,33449
44169,19498
44277,19498
7298,1547
12997,16732
4990,26847
40416,273
131,29003
42729,35495
15890,26296
43271,16298
33387,16298
12978,4412
23930,13663
17565,11121
32910,27128
38684,25536
11287,15274
22360,15274
9271,15274
3334,1789
33901,17799
12144,22881
13730,33445
1601,33445
13849,8129
13039,34660
14677,16739
12294,344
6992,13524
11784,37221
26186,17146
910,3161
46764,3161
4931,3161
34090,30519
46293,31776
48166,12970
37534,29607
16876,32155
30283,32155
19762,32155
19596,32155
34043,32155
24710,32155
28713,32155
16189,32155
35680,32618
32122,7981
98,23060
46724,6976
44052,27416
44869,27416
32822,27416
37108,27416
17773,25300
1905,642
44797,14698
30838,14698
16065,14698
35526,8919
26393,8919
22986,8919
984,8919
7950,8919
17985,29143
43119,29808
42488,22768
13636,8067
24926,16781
24355,16781
14194,31319
1237,35393
13614,34909
23125,4562
5970,7716
42213,24154
29776,30484
10575,31041
32334,13338
34569,1947
12501,30850
36554,30850
42847,5218
29274,28054
27120,28054
29089,26414
36249,10690
29901,34327
16378,31591
30817,30774
28656,2182
27340,28544
16831,33069
37111,27374
10662,30149
8332,22576
47064,6390
1390,7993
36131,3674
25064,3674
39831,3674
16539,3674
2117,24724
14234,25594
7571,36128
15879,7780
23914,19996
6690,6044
13830,6044
30967,21152
46957,25768
27078,12801
32322,22123
36840,14876
4724,20337
30685,3894
7034,27965
11339,24594
37767,14606
2189,1575
38290,16599
1988,20236
9618,20236
26269,20236
23588,27397
8684,17852
41151,16574
844,16574
7994,31310
104,13346
47961,25572
16280,29378
34826,29374
17299,18602
13138,10707
538,16664
21471,18509
10964,13183
30333,31912
28422,17694
4653,2268
33407,17126
2629,26786
25514,25009
7069,6244
31788,761
10986,14611
22148,14611
25565,8116
20298,21837
42401,21837
22389,32616
3991,6960
39735,32260
29477,28255
34764,11255
10301,15068
48300,24231
42661,4833
47552,4833
24415,4833
31875,4833
3754,4833
29275,92
4389,92
36032,18377
40622,24913
12745,13407
34165,30332
43105,1110
44598,5485
42572,12216
27964,36518
5336,10369
39129,10369
42839,10369
21714,13150
5691,26607
30016,28510
7211,22391
10604,13628
20230,13628
42512,23176
43931,23176
13414,9631
1189,29967
23179,23781
43960,30670
42456,19534
4408,1649
14827,1094
30226,4251
47769,7068
6287,5832
19963,4201
3586,24623
13739,31877
17207,6555
42725,31810
40815,12682
27037,22670
30873,31188
32536,31188
32556,324
35642,10165
36631,32786
39478,9572
10656,32575
13941,16111
13273,3703
10934,20268
46569,20268
46714,2250
7507,16758
19976,27610
27773,2478
42285,10138
21739,17550
21577,13822
14541,33674
47005,21011
18404,12078
42320,12078
47509,34715
27391,22152
10073,21539
21172,27354
786,15742
19499,2282
10057,26270
19435,26270
18876,1462
40496,26087
38050,30591
23401,23356
7379,30594
21093,23823
27141,26369
8100,14515
8920,14515
15377,14515
41667,14515
35796,27277
24760,27277
14504,32790
28447,13368
26855,30838
13093,27348
44890,5518
16092,17252
2494,1440
48404,6793
27828,34846
3976,25161
33850,33180
4885,4477
30245,7432
25133,33610
6882,1912
20253,29861
29055,4761
6654,23840
16267,2710
27016,2710
31007,3840
38126,9655
22263,5001
44785,12534
30208,12534
17803,4097
18853,6965
33799,6965
20723,24099
40549,1732
28560,12428
7642,9734
46860,3298
36682,26272
25473,6569
47852,20489
43442,29427
34374,19694
19350,33944
25910,11791
8819,29224
26159,21721
31694,2042
42291,2289
28493,34830
13710,37132
22157,5672
17543,13529
48381,7364
25309,21697
25174,13369
6428,22970
38561,8279
24469,2581
3598,15118
4598,5144
10016,33383
16769,37220
25683,31081
6292,34026
41390,34026
14329,31123
34668,7549
33436,33263
31756,9768
21740,352
18520,24561
6839,12211
48019,12364
31498,12147
31961,13421
39852,4109
7039,16588
17038,3929
34664,1559
34053,30944
34904,22462
30850,24978
35171,24978
25103,16917
38608,16917
10052,29403
9780,32731
17175,6080
27763,27994
18237,8426
15717,22512
10380,25654
23563,27888
24351,18418
39508,1017
1057,1017
47946,36857
28570,8214
37491,34714
2665,22182
15318,20899
47472,6408
35097,6408
36784,6408
28369,6408
9128,23219
38051,23219
13403,26972
33346,32879
32437,20797
1802,25758
41722,5980
19188,36885
45167,2973
8564,21141
23074,21181
21495,27600
25898,32342
19284,21293
8159,13143
16984,1859
14116,29538
11309,29538
19214,36351
40285,13741
34103,35438
25012,34172
6954,7188
2032,7188
34067,29533
12277,36087
34516,19501
45797,4928
9596,13926
15950,24641
18100,6867
38947,11026
38406,18566
10780,16322
31922,36314
46479,12634
20171,35576
9570,25588
21058,31077
9743,9249
23899,6285
48119,17231
14755,10170
20685,21130
46683,24005
47500,16817
23797,10378
31509,34594
6642,23914
26734,14396
43884,13744
19317,9662
10842,20341
43626,26423
42337,17003
29631,34031
5354,24941
15561,36503
12087,23880
20439,19862
17306,10974
16989,3474
47241,3474
44185,17169
41,3239
18270,32341
46492,16531
32572,15108
36696,15108
21727,9243
10819,9243
13762,30647
26772,10720
21591,25082
2748,25082
25479,25082
46641,25082
4643,25082
35389,25082
13097,25082
29147,25082
11458,25082
18826,18576
33032,18209
9046,18209
7413,26262
5212,19998
19285,32602
25423,7727
8397,7727
27462,5157
22420,29686
42730,34894
39985,17701
14498,17701
5053,14252
31871,10145
24247,13854
28182,28078
7129,33331
39295,29257
17697,14344
37631,24779
22867,11596
34603,12422
14964,19479
22059,25064
20932,9502
30800,9502
48239,9502
24575,9502
29355,4348
40585,32848
27701,17143
18995,11639
22158,27915
28522,12647
44534,31745
12816,4924
31392,33633
25820,33633
42776,33633
31256,33633
23110,33633
24367,33633
31548,34171
26836,19452
21049,7752
974,8206
44842,8206
12874,5785
8203,34013
36753,3630
26516,36275
21105,36275
13002,31918
7532,24207
22514,13816
11627,13173
35566,13173
12644,13173
31213,26058
31200,26058
15894,22632
12155,22632
20824,17831
48052,17831
4103,11240
38597,19442
34789,21813
21486,29696
47749,36230
14075,7552
16899,18101
1492,4433
23154,22361
3016,8992
28358,30349
17965,35831
8407,36030
4995,9853
37459,8973
38853,5920
2155,5920
27873,5920
21717,5920
24800,13433
45266,15244
33859,14145
7729,14902
40201,14902
13645,14902
6989,12636
40440,12636
19059,31439
437,19503
5014,12188
11719,8722
12652,12200
42722,2115
39091,2115
32750,28296
26852,28296
19912,28296
885,28296
9652,9312
43493,9312
6359,12638
34148,27881
22499,35191
31105,9410
38983,21031
27203,30613
15270,25576
4107,1096
7694,3797
30034,12245
36281,9000
14974,9000
37803,9000
37659,9000
36887,9000
14375,9000
6178,10204
13917,18772
23659,30933
5587,21090
32480,2137
10861,8658
33050,28816
41059,36124
26094,5602
34634,33742
12261,13365
15289,25700
15887,31920
40365,13722
20914,31426
30618,14687
39874,24989
18088,20065
28538,33597
34438,33597
5568,36180
6207,14810
40420,11167
11858,31352
45352,27006
22313,13232
45218,2041
7748,25612
18623,23602
24678,23602
30175,23602
21746,23602
219,35263
38297,28878
21075,28878
22780,8472
28725,29626
13518,16768
32456,15288
36852,9656
29072,9152
46305,9152
5378,9152
24843,8598
24647,5160
39940,5160
44970,5160
46847,5160
2220,18411
9581,28610
15911,8629
44705,4760
25719,20757
9045,8288
39181,15390
31665,15390
28099,26938
12699,14048
39886,20990
29752,29290
6410,24464
45314,24464
42721,19341
27881,29435
33970,15301
1767,13394
31136,20091
30209,20091
44477,34861
17407,10886
17031,9227
11835,17483
36527,18238
29308,27056
29187,25860
21569,28635
31761,397
2835,27983
30348,31765
14570,35835
5714,33959
23540,30689
4913,30689
34202,14270
47637,25847
29336,26277
20133,18652
27720,34612
18726,2043
11234,15554
38567,36587
48481,3030
36207,21408
8249,36657
38882,14740
48121,33709
34245,24465
13803,32352
26028,11804
14907,11804
32249,11804
5703,27703
47266,27703
43399,12084
47920,335
32540,33844
22821,27156
42298,25820
34335,1891
9388,1891
2805,1891
32845,1891
8954,1891
38147,1891
15641,1891
1399,30317
16244,17270
45998,24742
32505,19439
13361,20390
19771,6072
16045,32066
23933,8901
46321,8901
12192,12501
3776,29170
14136,29170
14313,29504
45759,23768
8324,38
35686,38
11153,32056
9353,16821
39614,14811
24249,14811
1567,28614
30132,25484
1196,25484
47742,3731
12725,22185
40399,22109
27508,16444
11118,6641
31376,11463
45893,11463
41990,11463
17315,11463
17734,11463
1909,20158
2343,22889
28878,22889
35367,22889
2602,15045
2775,21479
46528,28022
20389,6346
5116,19496
30003,9974
6862,9603
16804,36101
35605,36101
15765,1043
15239,16460
42887,36818
27242,20380
29744,27733
21568,22890
21697,22890
9635,11767
38691,26
19655,6330
2716,19926
44091,21667
14963,21667
45311,21667
27448,21667
13396,21914
7705,21914
42612,21914
39806,6125
41509,35178
40480,23021
3402,19134
25266,36406
27007,23707
6699,29864
16144,15042
40039,14707
38296,14747
640,14169
46880,1241
6759,356
24040,3509
33945,7664
8216,7934
15709,9389
15854,23363
19977,8346
26556,5252
9107,5252
24835,6995
36284,25477
24894,25477
27367,22707
5153,16700
19466,8573
28051,4445
22626,25342
25042,7499
9793,7499
22102,7499
13745,8773
10895,16422
25198,32527
5615,11418
45793,11418
39403,5059
32058,34411
33044,36695
40718,36695
20503,36695
5527,7695
33383,2283
14618,2283
30052,2283
36036,25243
67,3685
34020,4659
26357,16162
19587,14042
46143,16238
27952,16238
35974,14236
21659,35252
46502,23904
25522,858
13817,20503
18097,15408
46750,11169
21765,11866
39159,5345
10704,17149
9826,1854
31006,9522
5388,5005
7095,6659
35024,30699
35098,30699
44068,3910
17109,34899
12533,12747
11729,12747
40122,8889
40390,25173
41926,24048
39833,8251
36228,21781
9715,25632
7987,30448
11493,27960
2699,27960
38172,2335
5537,25510
27550,25510
3134,20473
24284,2867
32476,25369
45970,7505
12507,12536
4645,34471
34869,13717
11765,35748
28909,35748
10263,36259
48009,5158
46727,13891
493,15018
29712,29840
5837,4643
41969,32119
42029,32119
30912,35811
15078,28584
45786,11268
37799,15547
21196,12304
42764,22779
10652,26057
19490,21215
17585,24739
35982,14523
24600,14523
45763,21014
47281,20195
23592,19347
8233,16777
31023,9305
4198,32526
46121,26052
28671,36186
30987,30852
21103,28636
4892,32497
11730,20604
7576,13888
36828,21344
29595,32745
30669,29512
40054,4061
8774,36107
16286,568
1614,24089
42210,627
31610,18008
19624,1985
45220,3115
10423,21080
11762,21080
45462,6709
37271,6709
21169,26880
45086,33165
29731,103
41921,24516
29040,1696
10495,36870
44190,21604
14084,36424
14787,16174
20445,1351
37168,1351
3014,25211
23769,2273
40079,32588
40646,20102
15166,26586
13702,24413
37158,2606
7414,2253
35112,16596
34517,5329
10261,889
3531,22348
36472,4565
45062,33802
43210,28245
22374,28245
12068,28245
8146,28245
9978,28245
8366,28245
30162,28245
38294,28245
13741,28245
37868,28245
8435,28245
31126,28245
1965,5660
4999,788
40753,4830
9185,9148
8410,13843
26802,32198
30331,25679
42281,13656
43267,24569
38198,36060
4318,36060
18241,20766
36529,24023
10239,15266
28446,20846
43042,2204
48489,30675
10337,19190
29947,6661
12120,16971
16029,16971
9244,6112
30975,9925
11068,9533
48151,9533
9335,9533
44568,9533
17106,35837
35359,2199
9314,2199
3368,23327
43197,20388
6978,7564
26781,7564
35724,7564
7969,7564
41023,23039
7865,31905
25606,31905
19535,31905
3588,24066
35091,12204
21770,14875
39274,25341
45867,33365
20829,33365
